species,Lon,Lat,Temp,Sal,Status
Temora longicornis,-1.212,56.735,8.644854,34.976673,Native
Temora longicornis,-4.31,59.142,9.767525,35.163235,Native
Temora longicornis,-2.49,58.232,9.310751,35.066181,Native
Temora longicornis,5.982,56.067,9.887865,34.91357,Native
Temora longicornis,-5.54,48.273,11.027063,35.572803,Native
Temora longicornis,3.707,55.01,10.294619,34.927891,Native
Temora longicornis,4.152,55.223,9.86272,34.929928,Native
Temora longicornis,5.057,55.648,10.102804,34.936749,Native
Temora longicornis,4.602,55.437,10.145396,34.933933,Native
Temora longicornis,6.928,56.477,10.056599,34.441566,Native
Temora longicornis,6.453,56.273,9.890032,34.481762,Native
Temora longicornis,5.518,55.858,9.146712,34.933006,Native
Temora longicornis,7.408,56.68,10.075498,34.435459,Native
Temora longicornis,-4.140545,50.363036,12.718353,35.215855,Native
Temora longicornis,-2.46,67.56,-1.037567,34.909351,Native
Temora longicornis,8.012,56.827,9.997936,34.042679,Native
Temora longicornis,8.37,57.078,10.073164,33.895828,Native
Temora longicornis,2.257,55.827,8.144375,35.013157,Native
Temora longicornis,0.942,54.338,9.676852,34.782455,Native
Temora longicornis,1.985,55.53,8.726891,35.003441,Native
Temora longicornis,-0.02,54.485,9.142496,34.759312,Native
Temora longicornis,-1.287,59.382,7.739435,35.249123,Native
Temora longicornis,-1.378,59.055,7.664009,35.237675,Native
Temora longicornis,5.093,54.098,10.688814,34.930843,Native
Temora longicornis,2.322,53.837,10.707339,34.677525,Native
Temora longicornis,-57.997,45.427,8.274448,33.725731,Native
Temora longicornis,-59.373,45.178,3.79762,32.348534,Native
Temora longicornis,-55.207,45.873,5.618631,33.94783,Native
Temora longicornis,-67.79,41.057,11.10977,33.980682,Native
Temora longicornis,-55.675,45.805,2.558595,32.453098,Native
Temora longicornis,-68.152,40.867,12.031145,33.958225,Native
Temora longicornis,-54.738,45.942,1.837537,32.746078,Native
Temora longicornis,-67.423,41.245,11.161213,33.824524,Native
Temora longicornis,-57.072,45.583,5.537598,34.862411,Native
Temora longicornis,3.403,58.437,7.689776,35.196777,Native
Temora longicornis,-58.457,45.345,3.509316,32.517101,Native
Temora longicornis,-67.057,41.432,10.378466,33.63081,Native
Temora longicornis,-56.142,45.733,3.97029,32.478046,Native
Temora longicornis,-68.513,40.677,11.322837,33.944969,Native
Temora longicornis,-65.39,42.497,10.319406,34.351742,Native
Temora longicornis,-57.535,45.507,5.621426,34.861046,Native
Temora longicornis,-66.315,41.803,10.762106,33.795387,Native
Temora longicornis,-52.34,46.862,0.067073,32.939568,Native
Temora longicornis,-51.698,47.367,0.262442,33.194866,Native
Temora longicornis,-51.045,47.867,0.160831,33.364658,Native
Temora longicornis,-52.022,47.115,0.104206,33.075195,Native
Temora longicornis,3.952,55.133,9.958606,34.929626,Native
Temora longicornis,7.2,56.573,10.268829,34.42931,Native
Temora longicornis,3.082,54.692,10.593103,34.696178,Native
Temora longicornis,1.685,54.122,7.903639,34.96051,Native
Temora longicornis,4.393,55.352,9.800148,34.933453,Native
Temora longicornis,2.655,54.468,10.746682,34.668011,Native
Temora longicornis,3.513,54.913,10.440641,34.921001,Native
Temora longicornis,4.828,55.56,10.078579,34.664215,Native
Temora longicornis,-1.687,57.407,8.562283,35.05484,Native
Temora longicornis,1.718,55.233,9.94128,34.816982,Native
Temora longicornis,3.077,56.712,8.516211,35.060051,Native
Temora longicornis,0.69,54.04,9.730395,34.766888,Native
Temora longicornis,0.547,53.732,10.349289,34.664009,Native
Temora longicornis,1.457,54.937,10.512318,34.780251,Native
Temora longicornis,-0.187,54.805,8.807009,34.86293,Native
Temora longicornis,-0.355,55.123,8.119173,34.861973,Native
Temora longicornis,2.532,56.122,8.14772,35.026634,Native
Temora longicornis,1.197,54.638,10.123695,34.759937,Native
Temora longicornis,2.887,52.448,10.57906,34.835854,Native
Temora longicornis,3.323,52.248,11.789122,34.632088,Native
Temora longicornis,2.093,52.882,10.71199,34.651096,Native
Temora longicornis,2.447,52.647,10.20519,34.810051,Native
Temora longicornis,1.645,53.073,11.10638,34.669456,Native
Temora longicornis,1.775,53.755,10.372502,34.699284,Native
Temora longicornis,4.53,54.057,10.660271,34.925663,Native
Temora longicornis,1.23,53.668,10.585213,34.652172,Native
Temora longicornis,5.805,54.848,10.528003,34.926895,Native
Temora longicornis,3.407,53.963,10.711759,34.6203,Native
Temora longicornis,4.473,53.388,11.222553,34.473679,Native
Temora longicornis,0.69,53.582,9.871492,34.763111,Native
Temora longicornis,5.497,54.575,10.609552,34.93338,Native
Temora longicornis,4.687,53.698,10.979136,34.448414,Native
Temora longicornis,-53.797,46.072,1.570828,33.702892,Native
Temora longicornis,-66.687,41.618,9.924189,33.912796,Native
Temora longicornis,5.19,54.295,10.660888,34.932289,Native
Temora longicornis,4.903,54.005,10.709473,34.929535,Native
Temora longicornis,3.6,52.56,11.657362,34.617828,Native
Temora longicornis,4.233,53.095,11.041852,34.520969,Native
Temora longicornis,3.412,52.247,11.720839,34.630131,Native
Temora longicornis,3.862,52.848,11.472258,34.395988,Native
Temora longicornis,01.07,57.923,7.220487,35.213413,Native
Temora longicornis,5.198,58.793,7.196851,35.148018,Native
Temora longicornis,2.813,58.313,8.164999,35.14077,Native
Temora longicornis,-3.067,50.21,11.519695,35.250351,Native
Temora longicornis,1.185,53.26,10.75283,34.622101,Native
Temora longicornis,0.697,53.438,10.25913,34.716232,Native
Temora longicornis,-0.698,55.762,8.122102,34.882263,Native
Temora longicornis,-2.792,58.502,9.114989,35.164196,Native
Temora longicornis,-2.055,50.373,11.681186,35.244774,Native
Temora longicornis,-25.425,46.935,2.677648,34.952602,Native
Temora longicornis,-3.21,58.75,9.761871,35.072502,Native
Temora longicornis,-4.27,59.117,9.767525,35.163235,Native
Temora longicornis,-1.793,57.652,9.691155,35.000053,Native
Temora longicornis,-2.12,57.935,8.646441,35.114895,Native
Temora longicornis,-6.517,59.798,8.931461,35.30537,Native
Temora longicornis,-2.452,58.218,9.310751,35.066181,Native
Temora longicornis,-3.356003,53.533331,11.281064,34.304665,Native
Temora longicornis,3.348,59.5,7.88657,35.2104,Native
Temora longicornis,2.337,59.928,7.988528,35.245697,Native
Temora longicornis,0.717,53.958,9.862709,34.767223,Native
Temora longicornis,2.845,59.715,8.094007,35.226372,Native
Temora longicornis,6.207,54.117,10.906316,34.127911,Native
Temora longicornis,6.772,54.147,10.748817,33.994766,Native
Temora longicornis,5.64,54.083,10.781502,34.287487,Native
Temora longicornis,2.468,56.062,8.133298,35.019989,Native
Temora longicornis,-4.173,53.582,10.801544,34.361725,Native
Temora longicornis,1.675,55.168,9.94128,34.816982,Native
Temora longicornis,-3.613,53.555,11.087342,34.32687,Native
Temora longicornis,3.95,57.508,8.120427,35.116188,Native
Temora longicornis,3.633,57.222,8.693547,34.998745,Native
Temora longicornis,-3.892,53.568,10.989251,34.329033,Native
Temora longicornis,2.742,56.358,8.140443,35.039494,Native
Temora longicornis,-4.738,53.58,10.281973,34.430428,Native
Temora longicornis,0.305,53.845,10.126406,34.736439,Native
Temora longicornis,1.215,53.655,10.653679,34.645271,Native
Temora longicornis,2.302,53.832,10.728419,34.676861,Native
Temora longicornis,3.388,53.925,10.711759,34.6203,Native
Temora longicornis,3.95,53.968,10.639597,34.558083,Native
Temora longicornis,1.757,53.743,10.785647,34.641373,Native
Temora longicornis,4.512,54.01,10.660271,34.925663,Native
Temora longicornis,5.075,54.048,10.674057,34.398674,Native
Temora longicornis,5.328,54.467,10.647017,34.932293,Native
Temora longicornis,5.638,54.747,10.569478,34.931797,Native
Temora longicornis,4.412,53.26,11.215785,34.499214,Native
Temora longicornis,-57.192,39.613,1.776928,34.893051,Native
Temora longicornis,-53.368,40.253,1.750523,34.890568,Native
Temora longicornis,-57.612,39.533,1.780812,34.893063,Native
Temora longicornis,-55.077,39.983,1.75404,34.893002,Native
Temora longicornis,-68.655,37.645,1.88773,34.896015,Native
Temora longicornis,-64.915,38.193,1.863123,34.889332,Native
Temora longicornis,-2.11,50.358,11.680568,35.246342,Native
Temora longicornis,-53.022,46.517,1.687985,32.62291,Native
Temora longicornis,-51.068,47.95,0.169678,33.547623,Native
Temora longicornis,-51.722,47.448,0.277066,33.194881,Native
Temora longicornis,-6.083,48.557,10.847354,35.552025,Native
Temora longicornis,4.82,55.53,10.078579,34.664215,Native
Temora longicornis,7.165,56.56,9.867307,34.436348,Native
Temora longicornis,7.917,57.063,9.544219,34.358906,Native
Temora longicornis,7.548,56.798,9.35741,34.424717,Native
Temora longicornis,5.28,55.74,9.154397,34.936584,Native
Temora longicornis,0.915,54.268,9.388812,34.779884,Native
Temora longicornis,1.165,54.57,9.066528,34.949654,Native
Temora longicornis,1.417,54.868,10.53261,34.773525,Native
Temora longicornis,-5.278,53.493,9.743528,35.065918,Native
Temora longicornis,-5.008,53.537,9.952144,34.563717,Native
Temora longicornis,-70.705,37.29,2.010399,34.907143,Native
Temora longicornis,0.647,53.458,10.098746,34.726505,Native
Temora longicornis,1.145,53.307,10.764705,34.617512,Native
Temora longicornis,1.563,53.088,10.904345,34.676079,Native
Temora longicornis,1.658,54.092,8.14028,34.961529,Native
Temora longicornis,2.138,54.273,10.588747,34.713825,Native
Temora longicornis,2.008,52.88,11.37637,34.651127,Native
Temora longicornis,2.402,52.653,10.186312,34.810139,Native
Temora longicornis,2.62,54.452,10.746682,34.668011,Native
Temora longicornis,3.048,54.67,10.593103,34.696178,Native
Temora longicornis,3.483,54.888,10.382066,34.91758,Native
Temora longicornis,2.827,53.88,10.543518,34.657787,Native
Temora longicornis,6.25,55.308,9.895354,34.894508,Native
Temora longicornis,3.743,52.755,11.544652,34.604244,Native
Temora longicornis,5.037,54.188,10.66614,34.930813,Native
Temora longicornis,4.077,53.01,11.376195,34.555145,Native
Temora longicornis,-68.24,37.712,1.870382,34.896011,Native
Temora longicornis,5.945,55.023,10.480986,34.332214,Native
Temora longicornis,3.537,52.447,11.685944,34.627659,Native
Temora longicornis,4.825,53.88,10.806542,34.442299,Native
Temora longicornis,3.367,52.128,11.722682,34.630665,Native
Temora longicornis,-54.223,40.122,1.750905,34.891781,Native
Temora longicornis,4.617,53.57,11.160081,34.456318,Native
Temora longicornis,-4.113,49.995,11.24234,35.334805,Native
Temora longicornis,3.248,52.238,11.728705,34.630894,Native
Temora longicornis,2.832,52.447,10.329335,34.834896,Native
Temora longicornis,-2.122,57.95,8.646441,35.114895,Native
Temora longicornis,3.927,55.105,9.958606,34.929626,Native
Temora longicornis,6.685,56.357,10.167446,34.448967,Native
Temora longicornis,4.372,55.32,9.883274,34.932816,Native
Temora longicornis,8.312,57.318,9.153322,34.290989,Native
Temora longicornis,4.822,53.602,11.24576,34.300137,Native
Temora longicornis,-5.015,53.498,9.714388,35.071136,Native
Temora longicornis,1.663,53.725,10.72956,34.64941,Native
Temora longicornis,1.118,53.64,10.622587,34.643738,Native
Temora longicornis,3.287,53.955,10.700646,34.630623,Native
Temora longicornis,6.755,55.658,10.567328,34.311882,Native
Temora longicornis,10.41,57.728,10.14514,29.660837,Native
Temora longicornis,7.695,56.508,10.185434,34.399708,Native
Temora longicornis,5.562,54.513,10.603892,34.934769,Native
Temora longicornis,6.15,55.087,9.925393,34.908943,Native
Temora longicornis,9.323,57.45,9.849913,33.480442,Native
Temora longicornis,7.377,56.227,10.386234,34.405994,Native
Temora longicornis,7.063,55.942,10.487371,34.380661,Native
Temora longicornis,6.628,56.335,10.220686,34.462467,Native
Temora longicornis,7.535,56.745,10.058218,34.424778,Native
Temora longicornis,1.037,54.413,10.154875,34.74015,Native
Temora longicornis,4.34,53.002,11.302946,34.504925,Native
Temora longicornis,4.602,53.297,11.240552,34.466785,Native
Temora longicornis,6.107,54.168,10.743604,34.160465,Native
Temora longicornis,5.273,54.225,10.68195,34.932304,Native
Temora longicornis,5.028,53.917,10.799372,34.407001,Native
Temora longicornis,6.45,55.373,10.408937,34.301693,Native
Temora longicornis,-49.343,47.758,1.494307,34.035519,Native
Temora longicornis,-48.477,48.087,3.2505,34.862663,Native
Temora longicornis,-48.912,47.923,2.900156,34.674854,Native
Temora longicornis,4.51,53.193,11.212014,34.326637,Native
Temora longicornis,3.378,53.97,10.711759,34.6203,Native
Temora longicornis,0.642,53.567,10.314877,34.726364,Native
Temora longicornis,4.958,53.807,10.808822,34.411076,Native
Temora longicornis,6.62,55.548,10.513269,34.323914,Native
Temora longicornis,10.18,57.743,9.775569,32.661381,Native
Temora longicornis,5.723,54.688,10.57531,34.931793,Native
Temora longicornis,8.64,57.183,9.657668,33.779118,Native
Temora longicornis,6.317,55.263,9.895354,34.894508,Native
Temora longicornis,10.793,57.76,9.424248,33.473961,Native
Temora longicornis,5.433,54.402,10.647291,34.933372,Native
Temora longicornis,8.202,56.965,10.04447,33.978848,Native
Temora longicornis,5.162,54.117,10.688814,34.930843,Native
Temora longicornis,7.877,56.683,10.009191,34.385506,Native
Temora longicornis,6.018,54.977,10.519189,34.278305,Native
Temora longicornis,9.148,57.372,9.875527,33.545471,Native
Temora longicornis,-3.773,58.845,9.216836,35.277409,Native
Temora longicornis,-6.782,59.487,5.582709,35.14975,Native
Temora longicornis,-4.372,58.97,9.609577,35.230957,Native
Temora longicornis,-6.175,59.362,9.450003,35.369915,Native
Temora longicornis,-5.572,59.233,9.691805,35.257034,Native
Temora longicornis,3.753,55.035,9.983922,34.929108,Native
Temora longicornis,6.035,56.082,9.875789,34.913433,Native
Temora longicornis,5.567,55.877,9.146712,34.933006,Native
Temora longicornis,1.475,54.052,10.27015,34.713379,Native
Temora longicornis,5.102,55.668,10.050645,34.937592,Native
Temora longicornis,0.992,53.877,10.145246,34.728233,Native
Temora longicornis,3.633,52.352,11.705949,34.625416,Native
Temora longicornis,4.218,52.913,11.369024,34.533909,Native
Temora longicornis,03.05,52.065,11.831006,34.637054,Native
Temora longicornis,3.592,52.067,11.780887,34.485222,Native
Temora longicornis,6.988,56.488,10.056599,34.441566,Native
Temora longicornis,1.982,52.047,11.947299,34.663219,Native
Temora longicornis,3.322,52.067,11.824357,34.633427,Native
Temora longicornis,2.508,52.06,10.604601,34.80476,Native
Temora longicornis,2.778,52.063,10.875624,34.64146,Native
Temora longicornis,2.237,52.057,10.354142,34.793968,Native
Temora longicornis,6.508,56.287,10.258647,34.460556,Native
Temora longicornis,9.662,57.558,9.830752,33.256905,Native
Temora longicornis,4.503,54.052,10.660271,34.925663,Native
Temora longicornis,3.942,54.012,10.304819,34.91819,Native
Temora longicornis,2.453,54.395,10.665885,34.69981,Native
Temora longicornis,5.558,54.13,10.764839,34.30405,Native
Temora longicornis,6.123,54.17,10.743604,34.160465,Native
Temora longicornis,9.285,57.447,9.849913,33.480442,Native
Temora longicornis,-3.562,44.205,2.244,34.919594,Native
Temora longicornis,3.305,53.965,10.700646,34.630623,Native
Temora longicornis,1.677,53.725,10.752428,34.645718,Native
Temora longicornis,3.867,54.007,10.307292,34.918167,Native
Temora longicornis,2.765,53.892,10.543518,34.657787,Native
Temora longicornis,4.43,54.047,10.653799,34.925457,Native
Temora longicornis,2.218,53.808,10.698514,34.682873,Native
Temora longicornis,1.132,53.642,10.622587,34.643738,Native
Temora longicornis,6.11,55.058,10.49709,34.908955,Native
Temora longicornis,7.018,55.917,10.487371,34.380661,Native
Temora longicornis,4.51,53.322,11.23541,34.473251,Native
Temora longicornis,7.967,56.767,10.021859,34.07473,Native
Temora longicornis,5.24,54.195,10.681872,34.932194,Native
Temora longicornis,7.33,56.2,10.396939,34.404396,Native
Temora longicornis,4.67,53.64,11.122083,34.448536,Native
Temora longicornis,8.293,57.048,9.608955,34.08157,Native
Temora longicornis,4.193,53.053,11.074897,34.528679,Native
Temora longicornis,5.527,54.483,10.609,34.933376,Native
Temora longicornis,7.647,56.483,10.245131,34.222885,Native
Temora longicornis,4.955,53.918,10.677976,34.407047,Native
Temora longicornis,6.408,55.345,10.387744,34.887356,Native
Temora longicornis,3.82,52.808,11.539163,34.592045,Native
Temora longicornis,5.817,54.772,10.552164,34.926888,Native
Temora longicornis,3.408,52.225,11.720839,34.630131,Native
Temora longicornis,6.712,55.632,10.55576,34.328896,Native
Temora longicornis,4.103,58.558,7.57252,35.236271,Native
Temora longicornis,4.703,58.675,7.265777,35.166023,Native
Temora longicornis,-2.703,50.197,11.5759,35.247662,Native
Temora longicornis,-4.297,45.432,2.179433,34.905865,Native
Temora longicornis,5.268,58.697,7.217118,35.148731,Native
Temora longicornis,3.643,57.268,8.633451,35.001667,Native
Temora longicornis,0.917,54.317,9.424349,34.784847,Native
Temora longicornis,4.603,58.128,7.386111,35.144634,Native
Temora longicornis,4.278,57.843,7.645562,35.115265,Native
Temora longicornis,1.428,54.913,10.53261,34.773525,Native
Temora longicornis,10.942,57.78,9.232031,33.942535,Native
Temora longicornis,7.268,54.21,10.747619,33.937313,Native
Temora longicornis,10.352,57.775,7.995348,34.808727,Native
Temora longicornis,9.8,57.633,9.788267,33.115425,Native
Temora longicornis,0.592,57.8,7.416432,35.17178,Native
Temora longicornis,6.755,54.203,10.755575,33.988758,Native
Temora longicornis,5.623,54.142,10.748352,34.293968,Native
Temora longicornis,6.188,54.188,10.725969,34.142273,Native
Temora longicornis,-3.528,44.182,2.244,34.919594,Native
Temora longicornis,-3.355,43.873,2.971935,34.970966,Native
Temora longicornis,-1.415,58.637,7.631391,35.219349,Native
Temora longicornis,4.498,54.052,10.653799,34.925457,Native
Temora longicornis,2.842,53.898,10.303693,34.877811,Native
Temora longicornis,1.21,53.65,10.653679,34.645271,Native
Temora longicornis,1.757,53.717,10.785647,34.641373,Native
Temora longicornis,0.66,53.577,10.314877,34.726364,Native
Temora longicornis,3.372,53.972,10.711759,34.6203,Native
Temora longicornis,3.935,54.013,10.304819,34.91819,Native
Temora longicornis,-68.49,41.215,9.335625,33.535458,Native
Temora longicornis,-65.318,43.08,12.061439,35.060295,Native
Temora longicornis,-69.507,40.575,11.496737,33.994572,Native
Temora longicornis,-66.397,42.468,10.807101,35.18005,Native
Temora longicornis,-66.752,42.262,10.548242,35.133869,Native
Temora longicornis,-69.17,40.79,10.350832,33.736198,Native
Temora longicornis,-66.04,42.673,7.510442,33.20377,Native
Temora longicornis,-64.588,43.482,5.723092,33.073994,Native
Temora longicornis,-70.173,40.145,14.546345,35.472,Native
Temora longicornis,-65.68,42.877,11.472488,34.612732,Native
Temora longicornis,-68.832,41.003,9.148809,33.56427,Native
Thermocyclops dybowskii,10.692485,59.22695,6.974069,35.069859,Native
Thermocyclops dybowskii,10.495917,59.757383,9.385921,32.542999,Native
Thermocyclops oithonoides,8.771567,58.48742,8.836375,34.629696,Native
Thermocyclops oithonoides,8.93752,58.561292,8.938449,33.897705,Native
Thermocyclops oithonoides,8.780897,58.478914,8.836375,34.629696,Native
Thermocyclops oithonoides,8.961099,58.553422,8.938449,33.897705,Native
Thermocyclops oithonoides,8.937733,58.576235,8.938449,33.897705,Native
Thermocyclops oithonoides,8.939105,58.572691,8.938449,33.897705,Native
Thermocyclops oithonoides,8.958402,58.552534,8.938449,33.897705,Native
Thermocyclops oithonoides,8.769388,58.487741,8.836375,34.629696,Native
Thermocyclops oithonoides,8.949911,58.551354,8.938449,33.897705,Native
Thermocyclops oithonoides,8.948281,58.551063,8.938449,33.897705,Native
Thermocyclops oithonoides,8.779687,58.482088,8.836375,34.629696,Native
Thermocyclops oithonoides,8.949741,58.551808,8.938449,33.897705,Native
Thermocyclops oithonoides,8.771533,58.48978,8.836375,34.629696,Native
Thermocyclops oithonoides,8.938469,58.572649,8.938449,33.897705,Native
Thermocyclops oithonoides,8.940639,58.574014,8.938449,33.897705,Native
Thermocyclops oithonoides,8.959097,58.553708,8.938449,33.897705,Native
Thermocyclops oithonoides,8.938104,58.562086,8.938449,33.897705,Native
Thermocyclops oithonoides,8.936966,58.574935,8.938449,33.897705,Native
Thermocyclops oithonoides,18.26233,62.863669999235,5.729694,5.481621,Native
Thermocyclops oithonoides,19.8075,63.525169999248,5.448203,5.359873,Native
Thermocyclops oithonoides,22.44667,65.7299999992939,5.087923,5.002122,Native
Thermocyclops oithonoides,19.80817,63.524999999248,5.448203,5.359873,Native
Thermocyclops oithonoides,23.23317,65.1661699992818,2.576512,6.304968,Native
Thermocyclops oithonoides,22.445,65.7314999992939,5.087923,5.002122,Native
Thermocyclops oithonoides,22.06533,64.7083299992721,2.570104,10.323195,Native
Thermocyclops oithonoides,22.44617,65.7304999992939,5.087923,5.002122,Native
Thermocyclops oithonoides,22.06783,64.7079999992721,2.570104,10.323195,Native
Thermocyclops oithonoides,19.81917,63.4989999992474,4.553736,5.455514,Native
Thermocyclops oithonoides,22.44717,65.7296699992939,5.087923,5.002122,Native
Thermocyclops oithonoides,23.23483,65.1668299992818,2.577051,5.241366,Native
Thermocyclops oithonoides,23.2335,65.1678299992818,2.577051,5.241366,Native
Thermocyclops oithonoides,22.06717,64.7083299992721,2.570104,10.323195,Native
Thermocyclops oithonoides,19.81917,63.4996699992475,4.553736,5.455514,Native
Thermocyclops oithonoides,23.2325,65.1666699992818,2.577051,5.241366,Native
Thermocyclops oithonoides,22.445,65.7306699992939,5.087923,5.002122,Native
Thermocyclops oithonoides,22.068,64.7086699992721,2.570104,10.323195,Native
Thermocyclops oithonoides,19.81867,63.5001699992475,5.448203,5.359873,Native
Thermocyclops oithonoides,22.06667,64.7089999992721,2.570104,10.323195,Native
Thermocyclops oithonoides,22.4465,65.7303299992939,5.087923,5.002122,Native
Thermocyclops oithonoides,9.87135,59.01784,8.859314,33.555046,Native
Thermocyclops oithonoides,9.858982,59.010948,8.859314,33.555046,Native
Thermocyclops oithonoides,9.86802,59.01087,8.859314,33.555046,Native
Thermocyclops oithonoides,9.83412,59.05346,8.859314,33.555046,Native
Thermocyclops oithonoides,9.88521,59.00905,8.859314,33.555046,Native
Thermocyclops oithonoides,9.82538,59.06425,8.125557,34.812508,Native
Thermocyclops oithonoides,9.83995,59.04786,8.859314,33.555046,Native
Thermocyclops oithonoides,18.24667,62.860329999235,6.799312,5.284442,Native
Thermocyclops oithonoides,19.81833,63.4998299992475,4.553736,5.455514,Native
Thermocyclops oithonoides,19.80783,63.526329999248,5.448203,5.359873,Native
Thermocyclops oithonoides,22.446,65.7296699992939,5.087923,5.002122,Native
Thermocyclops oithonoides,22.06667,64.7081699992721,2.570104,10.323195,Native
Thermocyclops oithonoides,22.447,65.7301699992939,5.087923,5.002122,Native
Thermocyclops oithonoides,19.819,63.4996699992475,4.553736,5.455514,Native
Thermocyclops oithonoides,23.23333,65.1664999992818,2.576512,6.304968,Native
Thermocyclops oithonoides,18.9535,62.652669999231,2.499454,10.61981,Native
Thermocyclops oithonoides,23.23367,65.1669999992818,2.577051,5.241366,Native
Thermocyclops oithonoides,22.44717,65.7301699992939,5.087923,5.002122,Native
Thermocyclops oithonoides,22.06667,64.7086699992721,2.570104,10.323195,Native
Thermocyclops oithonoides,19.81883,63.4996699992475,4.553736,5.455514,Native
Thermocyclops oithonoides,18.26383,62.863669999235,5.729694,5.481621,Native
Thermocyclops oithonoides,19.82,63.4993299992475,4.553736,5.455514,Native
Thermocyclops oithonoides,18.26267,62.863669999235,5.729694,5.481621,Native
Thermocyclops oithonoides,18.54917,62.0996699992206,2.818004,6.139409,Native
Thermocyclops oithonoides,23.2335,65.1669999992818,2.577051,5.241366,Native
Thermocyclops oithonoides,22.44633,65.7298299992939,5.087923,5.002122,Native
Thermocyclops oithonoides,22.06617,64.7086699992721,2.570104,10.323195,Native
Thermocyclops oithonoides,10.464343,59.697211,8.18211,34.800835,Native
Thermocyclops oithonoides,10.460224,59.691241,8.18211,34.800835,Native
Thermocyclops oithonoides,22.44683,65.7298299992939,5.087923,5.002122,Native
Thermocyclops oithonoides,18.26367,62.863669999235,5.729694,5.481621,Native
Thermocyclops oithonoides,22.4465,65.7298299992939,5.087923,5.002122,Native
Thermocyclops oithonoides,5.221798,52.358452,11.818658,32.754833,Native
Thermocyclops oithonoides,5.4102,52.423905,11.756265,32.709454,Native
Thermocyclops oithonoides,10.51887,59.594725,10.115962,27.59374,Native
Thermocyclops oithonoides,10.52788,59.594629,10.115962,27.59374,Native
Thermocyclops oithonoides,10.53279,59.631208,10.115962,27.59374,Native
Thermocyclops oithonoides,10.532601,59.631258,10.115962,27.59374,Native
Thermocyclops oithonoides,10.337455,59.240521,9.389621,32.549152,Native
Thermocyclops oithonoides,23.4715,60.0273,7.987218,6.170842,Native
Thermocyclops oithonoides,9.173539,58.671317,8.903161,33.798191,Native
Thermocyclops oithonoides,9.038014,58.702287,8.673124,34.598812,Native
Thermocyclops oithonoides,8.639172,58.382922,8.934278,34.002514,Native
Thermocyclops oithonoides,8.974141,58.664544,9.119932,33.896557,Native
Thermocyclops oithonoides,10.430387,59.428299,7.203281,35.022861,Native
Thermocyclops oithonoides,10.784033,59.450871,10.115159,27.599548,Native
Thermocyclops oithonoides,10.879068,59.372891,10.120205,27.60236,Native
Thermocyclops oithonoides,10.439802,59.795372,9.385921,32.542999,Native
Thermocyclops oithonoides,10.830517,59.893648,7.968793,34.797115,Native
Thermocyclops oithonoides,9.103274,58.71625,8.919159,33.828659,Native
Thermocyclops oithonoides,9.063142,58.742588,8.673124,34.598812,Native
Thermocyclops oithonoides,11.24394,59.241517,9.131504,33.416225,Native
Thermocyclops oithonoides,10.622334,59.700739,9.140744,33.486919,Native
Thermocyclops oithonoides,10.701965,59.776081,8.423946,34.524971,Native
Thermocyclops oithonoides,10.710562,59.773942,8.423946,34.524971,Native
Thermocyclops oithonoides,10.833352,59.464465,10.116733,27.599468,Native
Thermocyclops oithonoides,10.848986,59.445226,10.116733,27.599468,Native
Thermocyclops oithonoides,10.840811,59.439168,10.116733,27.599468,Native
Thermocyclops oithonoides,9.035767,58.703878,8.673124,34.598812,Native
Trichocerca capucina,5.251624,52.710224,11.754203,32.740204,Native
Trichocerca capucina,5.246207,59.921327,7.405971,35.122528,Native
Trichocerca capucina,5.236784,60.099039,8.019325,34.877907,Native
Trichocerca capucina,5.480899,60.55963,7.407834,35.158222,Native
Trichocerca capucina,5.212578,59.807999,8.552803,34.601101,Native
Trichocerca capucina,4.699989,61.058625,7.787336,35.048042,Native
Trichocerca porcellus,5.885369,60.225534,9.882125,33.449978,Native
Trichocerca porcellus,5.227064,60.293821,7.7526,35.050583,Native
Trichocerca porcellus,5.074296,60.223764,9.743684,33.74501,Native
Trichocerca porcellus,-1.20782,44.39367,16.251123,35.1763,Native
Trichocerca porcellus,-1.09546,44.5782,16.133931,35.164898,Native
Daphnia galeata,10.347548,63.423229,6.89156,35.173698,Native
Daphnia galeata,10.319788,63.41777,6.560905,35.115295,Native
Daphnia galeata,10.348524,63.422241,6.89156,35.173698,Native
Daphnia galeata,32.811098,66.70337,3.261298,28.720993,Native
Daphnia galeata,5.198071,59.635589,7.410456,35.188015,Native
Daphnia galeata,5.281071,59.760679,7.346067,35.140236,Native
Daphnia galeata,5.11634,60.623739,7.497159,35.124115,Native
Daphnia galeata,5.100481,60.632269,7.497159,35.124115,Native
Daphnia galeata,5.118225,60.572345,7.601694,35.209801,Native
Daphnia galeata,5.196712,59.634046,7.410456,35.188015,Native
Daphnia galeata,10.322663,63.419006,6.560905,35.115295,Native
Daphnia galeata,17.932425,69.440285,7.313118,34.746994,Native
Daphnia galeata,30.079844,69.682094,5.171446,34.695221,Native
Daphnia galeata,30.083772,69.685224,5.845401,34.559425,Native
Daphnia galeata,17.9219,69.44357,7.313118,34.746994,Native
Daphnia galeata,17.92312,69.4408,7.313118,34.746994,Native
Daphnia galeata,5.100537,60.633052,7.497159,35.124115,Native
Daphnia galeata,6.369323,61.939612,9.261533,33.903408,Native
Daphnia galeata,27.92879,71.035345,5.827383,34.828209,Native
