"Year","Season","Bank","Sample","L","Status","Number_of_crushed"
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",1,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",2,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",3,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",4,"dead",NA
2020,"June","mat","1",5,"dead",NA
2020,"June","mat","1",5,"dead",NA
2020,"June","mat","1",5,"dead",NA
2020,"June","mat","1",5,"dead",NA
2020,"June","mat","1",5,"dead",NA
2020,"June","mat","1",5,"dead",NA
2020,"June","mat","1",5,"dead",NA
2020,"June","mat","1",5,"dead",NA
2020,"June","mat","1",5,"dead",NA
2020,"June","mat","1",5,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",6,"dead",NA
2020,"June","mat","1",7,"dead",NA
2020,"June","mat","1",7,"dead",NA
2020,"June","mat","1",7,"dead",NA
2020,"June","mat","1",7,"dead",NA
2020,"June","mat","1",7,"dead",NA
2020,"June","mat","1",7,"dead",NA
2020,"June","mat","1",7,"dead",NA
2020,"June","mat","1",7,"dead",NA
2020,"June","mat","1",7,"dead",NA
2020,"June","mat","1",7,"dead",NA
2020,"June","mat","1",8,"dead",NA
2020,"June","mat","1",8,"dead",NA
2020,"June","mat","1",8,"dead",NA
2020,"June","mat","1",8,"dead",NA
2020,"June","mat","1",8,"dead",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",1,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",2,"alive",NA
2020,"June","mat","1",3,"alive",NA
2020,"June","mat","1",3,"alive",NA
2020,"June","mat","1",3,"alive",NA
2020,"June","mat","1",3,"alive",NA
2020,"June","mat","1",3,"alive",NA
2020,"June","mat","1",3,"alive",NA
2020,"June","mat","1",3,"alive",NA
2020,"June","mat","1",4,"alive",NA
2020,"June","mat","1",4,"alive",NA
2020,"June","mat","1",4,"alive",NA
2020,"June","mat","1",4,"alive",NA
2020,"June","mat","1",4,"alive",NA
2020,"June","mat","1",4,"alive",NA
2020,"June","mat","1",4,"alive",NA
2020,"June","mat","1",5,"alive",NA
2020,"June","mat","1",5,"alive",NA
2020,"June","mat","1",5,"alive",NA
2020,"June","mat","1",5,"alive",NA
2020,"June","mat","1",5,"alive",NA
2020,"June","mat","1",5,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",6,"alive",NA
2020,"June","mat","1",7,"alive",NA
2020,"June","mat","1",7,"alive",NA
2020,"June","mat","1",7,"alive",NA
2020,"June","mat","1",7,"alive",NA
2020,"June","mat","1",7,"alive",NA
2020,"June","mat","1",7,"alive",NA
2020,"June","mat","1",7,"alive",NA
2020,"June","mat","1",7,"alive",NA
2020,"June","mat","1",7,"alive",NA
2020,"June","mat","1",7,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",8,"alive",NA
2020,"June","mat","1",9,"alive",NA
2020,"June","mat","1",9,"alive",NA
2020,"June","mat","1",9,"alive",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
2020,"June","mat","2",1,"dead",NA
