species,lon,lat,Status
Diaphanosoma brachyurum,10.466643,60.364447,Native
Diaphanosoma brachyurum,8.267486,62.844714,Native
Diaphanosoma brachyurum,10.380144,60.873088,Native
Diaphanosoma brachyurum,10.494114,60.293633,Native
Diaphanosoma brachyurum,10.556508,60.385877,Native
Diaphanosoma brachyurum,10.877518,59.877874,Native
Diaphanosoma brachyurum,5.999352,58.811085,Native
Diaphanosoma brachyurum,10.830517,59.893648,Native
Diaphanosoma brachyurum,6.340386,58.541812,Native
Diaphanosoma brachyurum,5.990762,59.09763,Native
Diaphanosoma brachyurum,6.090422,58.62993,Native
Diaphanosoma brachyurum,5.844315,58.852451,Native
Diaphanosoma brachyurum,5.428944,59.41947,Native
Diaphanosoma brachyurum,5.538531,59.39025,Native
Diaphanosoma brachyurum,5.384608,59.471282,Native
Diaphanosoma brachyurum,5.77671,59.50851,Native
Diaphanosoma brachyurum,5.516739,59.320279,Native
Diaphanosoma brachyurum,5.566491,61.605179,Native
Diaphanosoma brachyurum,9.639211,63.609866,Native
Diaphanosoma brachyurum,5.586309,61.616807,Native
Diaphanosoma brachyurum,5.448041,61.53565,Native
Diaphanosoma brachyurum,5.715892,61.619636,Native
Diaphanosoma brachyurum,5.392701,61.168424,Native
Diaphanosoma brachyurum,8.747885,59.438428,Native
Diaphanosoma brachyurum,9.427933,59.120065,Native
Diaphanosoma brachyurum,8.916443,59.10821,Native
Diaphanosoma brachyurum,9.303082,59.025223,Native
Diaphanosoma brachyurum,9.085066,59.08061,Native
Diaphanosoma brachyurum,9.775265,59.263046,Native
Diaphanosoma brachyurum,9.183133,59.045646,Native
Diaphanosoma brachyurum,6.69559,58.314178,Native
Diaphanosoma brachyurum,9.678708,59.261764,Native
Diaphanosoma brachyurum,9.221591,59.354071,Native
Diaphanosoma brachyurum,8.546102,59.366041,Native
Diaphanosoma brachyurum,7.589748,58.066653,Native
Diaphanosoma brachyurum,10.058141,59.164957,Native
Diaphanosoma brachyurum,8.519523,59.379416,Native
Diaphanosoma brachyurum,7.276628,58.091549,Native
Diaphanosoma brachyurum,8.910507,59.305793,Native
Diaphanosoma brachyurum,10.097972,59.463882,Native
Diaphanosoma brachyurum,7.696079,58.357931,Native
Diaphanosoma brachyurum,10.328833,59.244202,Native
Diaphanosoma brachyurum,7.799232,58.290153,Native
Diaphanosoma brachyurum,10.246498,59.234405,Native
Diaphanosoma brachyurum,10.188926,59.289587,Native
Diaphanosoma brachyurum,7.392734,58.41377,Native
Diaphanosoma brachyurum,11.33188,59.227495,Native
Diaphanosoma brachyurum,11.348646,59.202402,Native
Diaphanosoma brachyurum,10.165142,59.173921,Native
Diaphanosoma brachyurum,11.682097,59.438973,Native
Diaphanosoma brachyurum,11.43155,59.274952,Native
Diaphanosoma brachyurum,10.899166,59.316174,Native
Diaphanosoma brachyurum,9.994618,59.085526,Native
Diaphanosoma brachyurum,11.00036,59.30388,Native
Diaphanosoma brachyurum,11.221463,59.273346,Native
Diaphanosoma brachyurum,9.906829,59.025081,Native
Diaphanosoma brachyurum,8.878275,58.933227,Native
Diaphanosoma brachyurum,9.063142,58.742588,Native
Diaphanosoma brachyurum,9.103274,58.71625,Native
Diaphanosoma brachyurum,11.293389,59.642076,Native
Diaphanosoma brachyurum,11.342347,59.63285,Native
Diaphanosoma brachyurum,11.324327,59.638575,Native
Diaphanosoma brachyurum,11.347499,59.625315,Native
Diaphanosoma brachyurum,11.330801,59.630422,Native
Diaphanosoma brachyurum,11.383022,59.650501,Native
Diaphanosoma brachyurum,11.39002,59.638835,Native
Diaphanosoma brachyurum,11.24394,59.241517,Native
Diaphanosoma brachyurum,11.378213,59.657775,Native
Diaphanosoma brachyurum,11.886743,59.772348,Native
Diaphanosoma brachyurum,11.507003,59.493211,Native
Diaphanosoma brachyurum,11.908402,59.77288,Native
Diaphanosoma brachyurum,11.86341,59.776566,Native
Diaphanosoma brachyurum,11.737469,59.73073,Native
Diaphanosoma brachyurum,11.48025,59.548976,Native
Diaphanosoma brachyurum,11.829412,59.702724,Native
Diaphanosoma brachyurum,10.475561,60.391664,Native
Diaphanosoma brachyurum,10.534136,60.301965,Native
Diaphanosoma brachyurum,10.517824,60.325877,Native
Diaphanosoma brachyurum,10.53418,60.296806,Native
Diaphanosoma brachyurum,10.5644,60.2908,Native
Diaphanosoma brachyurum,10.626303,60.594294,Native
Diaphanosoma brachyurum,10.532945,60.325864,Native
Diaphanosoma brachyurum,10.668682,59.963834,Native
Diaphanosoma brachyurum,10.677253,59.910214,Native
Diaphanosoma brachyurum,10.671771,59.982626,Native
Diaphanosoma brachyurum,10.832725,59.940478,Native
Diaphanosoma brachyurum,10.710562,59.773942,Native
Diaphanosoma brachyurum,10.58773,59.746501,Native
Diaphanosoma brachyurum,10.701965,59.776081,Native
Diaphanosoma brachyurum,10.595561,59.762299,Native
Diaphanosoma brachyurum,10.599806,59.784374,Native
Diaphanosoma brachyurum,10.510033,59.732614,Native
Diaphanosoma brachyurum,10.495917,59.757383,Native
Diaphanosoma brachyurum,10.46469,59.834613,Native
Diaphanosoma brachyurum,10.49683,59.83515,Native
Diaphanosoma brachyurum,11.204804,59.585378,Native
Diaphanosoma brachyurum,11.204201,59.630308,Native
Diaphanosoma brachyurum,11.158199,59.585587,Native
Diaphanosoma brachyurum,9.572085,58.964963,Native
Diaphanosoma brachyurum,9.581001,58.976285,Native
Diaphanosoma brachyurum,9.685737,59.030655,Native
Diaphanosoma brachyurum,10.840457,59.52988,Native
Diaphanosoma brachyurum,10.833352,59.464465,Native
Diaphanosoma brachyurum,10.848986,59.445226,Native
Diaphanosoma brachyurum,10.840811,59.439168,Native
Diaphanosoma brachyurum,10.994544,59.770839,Native
Diaphanosoma brachyurum,11.529675,58.982843,Native
Diaphanosoma brachyurum,11.613015,59.060221,Native
Diaphanosoma brachyurum,11.529744,59.028603,Native
Diaphanosoma brachyurum,11.659732,58.967433,Native
Diaphanosoma brachyurum,11.629892,58.939378,Native
Diaphanosoma brachyurum,11.608421,58.960738,Native
Diaphanosoma brachyurum,11.661641,58.94365,Native
Diaphanosoma brachyurum,11.617527,59.059329,Native
Diaphanosoma brachyurum,11.650756,58.932911,Native
Diaphanosoma brachyurum,11.578598,58.985479,Native
Diaphanosoma brachyurum,11.58493,58.92704,Native
Diaphanosoma brachyurum,10.234345,61.787312,Native
Diaphanosoma brachyurum,7.59751,62.184346,Native
Diaphanosoma brachyurum,9.089237,63.541503,Native
Diaphanosoma brachyurum,11.844087,63.311442,Native
Diaphanosoma brachyurum,15.570093,68.503607,Native
Diaphanosoma brachyurum,9.065653,63.535129,Native
Diaphanosoma brachyurum,18.210455,68.8238,Native
Diaphanosoma brachyurum,17.122466,69.385208,Native
Diaphanosoma brachyurum,17.123279,69.386931,Native
Diaphanosoma brachyurum,10.493583,60.398268,Native
Diaphanosoma brachyurum,10.671284,59.981004,Native
Diaphanosoma brachyurum,8.268275,58.328446,Native
Diaphanosoma brachyurum,6.186008,58.724739,Native
Diaphanosoma brachyurum,5.124189,60.57065,Native
Diaphanosoma brachyurum,9.572384,58.964922,Native
Diaphanosoma brachyurum,9.68489,59.030552,Native
Diaphanosoma brachyurum,9.581197,58.975988,Native
Diaphanosoma brachyurum,9.72183,63.723856,Native
Diaphanosoma brachyurum,11.905503,60.093715,Native
Diaphanosoma brachyurum,8.841626,59.272332,Native
Diaphanosoma brachyurum,10.101361,59.637359,Native
Diaphanosoma brachyurum,10.101899,61.534108,Native
Diaphanosoma brachyurum,10.219068,61.420035,Native
Diaphanosoma brachyurum,10.188755,61.444197,Native
Diaphanosoma brachyurum,10.221822,61.421978,Native
Diaphanosoma brachyurum,10.219246,61.419883,Native
Diaphanosoma brachyurum,10.212962,61.422477,Native
Diaphanosoma brachyurum,10.099912,61.534342,Native
Diaphanosoma brachyurum,10.215393,61.421483,Native
Diaphanosoma brachyurum,10.116058,61.533206,Native
Diaphanosoma brachyurum,10.111751,61.532659,Native
Diaphanosoma brachyurum,10.208959,61.424456,Native
Diaphanosoma brachyurum,10.217252,61.41818,Native
Diaphanosoma brachyurum,10.220611,61.418082,Native
Diaphanosoma brachyurum,10.196849,61.434641,Native
Diaphanosoma brachyurum,5.299039,60.903189,Native
Diaphanosoma brachyurum,6.013079,58.502701,Native
Diaphanosoma brachyurum,12.53796,65.400171,Native
Diaphanosoma brachyurum,6.104197,58.631359,Native
Diaphanosoma brachyurum,12.601243,65.39786,Native
Diaphanosoma brachyurum,11.729954,59.411818,Native
Diaphanosoma brachyurum,7.928648,58.782983,Native
Diaphanosoma brachyurum,7.928704,58.78216,Native
Diaphanosoma brachyurum,10.308195,59.75067,Native
Diaphanosoma brachyurum,10.270054,59.819462,Native
Diaphanosoma brachyurum,10.168648,59.835617,Native
Diaphanosoma brachyurum,10.291954,59.815038,Native
Diaphanosoma brachyurum,9.035767,58.703878,Native
Diaphanosoma brachyurum,10.282021,59.81314,Native
Diaphanosoma brachyurum,10.315769,59.726171,Native
Diaphanosoma brachyurum,10.302098,59.804724,Native
Diaphanosoma brachyurum,10.29906,59.813072,Native
Diaphanosoma brachyurum,10.286805,59.74589,Native
Diaphanosoma brachyurum,10.315136,59.727112,Native
Diaphanosoma brachyurum,10.3138,59.734808,Native
Diaphanosoma brachyurum,10.285741,59.780075,Native
Diaphanosoma brachyurum,10.301112,59.753289,Native
Diaphanosoma brachyurum,10.287035,59.745072,Native
Diaphanosoma brachyurum,10.304799,59.784253,Native
Diaphanosoma brachyurum,10.286645,59.744667,Native
Diaphanosoma brachyurum,10.293986,59.801649,Native
Diaphanosoma brachyurum,10.304727,59.803646,Native
Diaphanosoma brachyurum,10.28044,59.786576,Native
Diaphanosoma brachyurum,10.308518,59.8123,Native
Diaphanosoma brachyurum,10.327085,59.820041,Native
Diaphanosoma brachyurum,10.294448,59.817934,Native
Diaphanosoma brachyurum,10.299227,59.818408,Native
Diaphanosoma brachyurum,10.334479,59.811675,Native
Diaphanosoma brachyurum,10.274463,59.792601,Native
Diaphanosoma brachyurum,10.501507,60.080972,Native
Diaphanosoma brachyurum,10.656215,60.043304,Native
Diaphanosoma brachyurum,10.496176,60.081547,Native
Diaphanosoma brachyurum,10.263441,59.826779,Native
Diaphanosoma brachyurum,-6.4173,36.9964,Native
Diaphanosoma brachyurum,1.166249,52.788377,Native
Diaphanosoma brachyurum,1.489223,52.597631,Native
Diaphanosoma brachyurum,1.460188,52.716305,Native
Diaphanosoma brachyurum,1.466704,52.686434,Native
Diaphanosoma brachyurum,1.254848,52.901992,Native
Diaphanosoma brachyurum,1.443996,52.698789,Native
Diaphanosoma brachyurum,1.629917,52.673448,Native
Diaphanosoma brachyurum,0.604383,52.694144,Native
Diaphanosoma brachyurum,1.01388,52.837312,Native
Diaphanosoma brachyurum,1.422614,52.690415,Native
Diaphanosoma brachyurum,1.531627,52.665628,Native
Diaphanosoma leuchtenbergianum,-50.08,-29.7,Native
Diaphanosoma leuchtenbergianum,-84.9667,12.85,Native
Diaphanosoma brachyurum,11.723333,51.486667,Native
Diaphanosoma brachyurum,13.65,52.433333,Native
Diaphanosoma brachyurum,128.930115,35.099152,Native
Diaphanosoma brachyurum,128.933029,35.106712,Native
Diaphanosoma brachyurum,128.928482,35.095589,Native
Diaphanosoma brachyurum,128.930893,35.101868,Native
Diaphanosoma brachyurum,128.894196,35.098202,Native
Diaphanosoma brachyurum,128.931961,35.104485,Native
Diaphanosoma brachyurum,128.895493,35.109184,Native
Diaphanosoma brachyurum,128.887482,35.102814,Native
Diaphanosoma brachyurum,128.897552,35.114311,Native
Diaphanosoma brachyurum,129.893463,36.094078,Native
Diaphanosoma brachyurum,128.925263,35.082413,Native
Diaphanosoma brachyurum,128.924957,35.089355,Native
Diaphanosoma brachyurum,128.926498,35.092556,Native
Diaphanosoma brachyurum,128.924179,35.085911,Native
Diaphanosoma brachyurum,128.951981,35.090988,Native
Diaphanosoma brachyurum,128.944611,35.082279,Native
Diaphanosoma brachyurum,128.944946,35.086647,Native
Eucyclops serrulatus,14.786353,47.947701,Native
Eucyclops serrulatus,31.034506,49.950127,Native
Eucyclops serrulatus,31.119616,49.961236,Native
Eucyclops serrulatus,31.141649,49.95208,Native
Eucyclops serrulatus,30.996504,49.951265,Native
Eucyclops serrulatus,11.906774,59.777127,Native
Eucyclops serrulatus,50.7527,61.8158,Native
Eucyclops serrulatus,50.7584,61.8189,Native
Eucyclops serrulatus,50.7563,61.8163,Native
Eucyclops serrulatus,50.3599,61.9739,Native
Eucyclops serrulatus,50.3657,61.9696,Native
Eucyclops serrulatus,9.824403,63.300829,Native
Eucyclops serrulatus,10.739908,53.897007,Native
Eucyclops serrulatus,10.785613,53.880817,Native
Eucyclops serrulatus,11.689965,59.400123,Native
Eucyclops serrulatus,50.1893,61.9837,Native
Eucyclops serrulatus,50.5997,62.0007,Native
Eucyclops serrulatus,50.9638,61.7128,Native
Eucyclops serrulatus,50.1954,61.985,Native
Eucyclops serrulatus,50.9605,61.7091,Native
Eucyclops serrulatus,18.982851,68.653562,Native
Eucyclops serrulatus,19.599874,68.519542,Native
Eucyclops serrulatus,19.365937,68.597669,Native
Eucyclops serrulatus,19.745682,68.515868,Native
Eucyclops serrulatus,11.07881,59.98363,Native
Eucyclops serrulatus,19.083468,68.643331,Native
Eucyclops serrulatus,19.398814,68.572103,Native
Eucyclops serrulatus,18.93781,68.662071,Native
Eucyclops serrulatus,19.69529,68.494368,Native
Eucyclops serrulatus,19.237673,68.589182,Native
Eucyclops serrulatus,6.766742,58.200965,Native
Eucyclops serrulatus,8.93752,58.561292,Native
Eucyclops serrulatus,8.780897,58.478914,Native
Eucyclops serrulatus,8.939105,58.572691,Native
Eucyclops serrulatus,8.938179,58.561496,Native
Eucyclops serrulatus,8.541697,58.440098,Native
Eucyclops serrulatus,8.648152,58.47067,Native
Eucyclops serrulatus,8.948281,58.551063,Native
Eucyclops serrulatus,8.631911,58.442818,Native
Eucyclops serrulatus,8.665862,58.433479,Native
Eucyclops serrulatus,8.665774,58.433666,Native
Eucyclops serrulatus,8.949911,58.551354,Native
Eucyclops serrulatus,8.722768,58.495168,Native
Eucyclops serrulatus,8.769388,58.487741,Native
Eucyclops serrulatus,8.784614,58.522817,Native
Eucyclops serrulatus,8.633401,58.442368,Native
Eucyclops serrulatus,8.664305,58.469985,Native
Eucyclops serrulatus,8.722441,58.494711,Native
Eucyclops serrulatus,8.539209,58.441559,Native
Eucyclops serrulatus,8.719772,58.448837,Native
Eucyclops serrulatus,8.648331,58.47053,Native
Eucyclops serrulatus,8.719849,58.448695,Native
Eucyclops serrulatus,8.736618,58.461766,Native
Eucyclops serrulatus,8.710269,58.459549,Native
Eucyclops serrulatus,8.961099,58.553422,Native
Eucyclops serrulatus,8.771533,58.48978,Native
Eucyclops serrulatus,8.690016,58.491133,Native
Eucyclops serrulatus,8.560049,58.439278,Native
Eucyclops serrulatus,8.689518,58.490565,Native
Eucyclops serrulatus,8.710368,58.458854,Native
Eucyclops serrulatus,5.251449,60.895943,Native
Eucyclops serrulatus,24.294112,69.692341,Native
Eucyclops serrulatus,24.169985,69.71521,Native
Eucyclops serrulatus,5.100481,60.632269,Native
Eucyclops serrulatus,9.668546,60.325028,Native
Eucyclops serrulatus,19.127077,69.12049,Native
Eucyclops serrulatus,5.118225,60.572345,Native
Eucyclops serrulatus,24.111072,69.698379,Native
Eucyclops serrulatus,11.896235,60.099238,Native
Eucyclops serrulatus,24.224586,69.599255,Native
Eucyclops serrulatus,10.217143,60.517382,Native
Eucyclops serrulatus,8.19846,59.77115,Native
Eucyclops serrulatus,9.608053,60.369216,Native
Eucyclops serrulatus,24.323472,69.655078,Native
Eucyclops serrulatus,11.540091,61.963012,Native
Eucyclops serrulatus,11.63038,61.154507,Native
Eucyclops serrulatus,9.487974,60.558198,Native
Eucyclops serrulatus,7.445353,59.684425,Native
Eucyclops serrulatus,24.266542,69.676127,Native
Eucyclops serrulatus,6.02299,59.54655,Native
Eucyclops serrulatus,11.182018,61.82352,Native
Eucyclops serrulatus,9.643337,60.156533,Native
Eucyclops serrulatus,9.733918,60.163977,Native
Eucyclops serrulatus,9.617986,60.338725,Native
Eucyclops serrulatus,11.770341,59.773112,Native
Eucyclops serrulatus,20.200001,68.92,Native
Eucyclops serrulatus,24.108376,69.662407,Native
Eucyclops serrulatus,6.467041,61.343842,Native
Eucyclops serrulatus,9.630304,60.213939,Native
Eucyclops serrulatus,22.726384,69.157281,Native
Eucyclops serrulatus,6.466149,61.343783,Native
Eucyclops serrulatus,5.252125,60.897437,Native
Eucyclops serrulatus,5.19405,59.632901,Native
Eucyclops serrulatus,24.129949,69.612717,Native
Eucyclops serrulatus,11.896456,60.099009,Native
Eucyclops serrulatus,8.029278,59.853911,Native
Eucyclops serrulatus,17.932425,69.440285,Native
Eucyclops serrulatus,8.163309,59.782759,Native
Eucyclops serrulatus,8.092767,59.806085,Native
Eucyclops serrulatus,8.251204,59.75063,Native
Eucyclops serrulatus,8.843124,62.269768,Native
Eucyclops serrulatus,8.017035,59.960107,Native
Eucyclops serrulatus,8.05051,59.92295,Native
Eucyclops serrulatus,18.368098,69.318699,Native
Eucyclops serrulatus,8.724405,59.83031,Native
Eucyclops serrulatus,5.76594,58.75696,Native
Eucyclops serrulatus,6.083492,58.674759,Native
Eucyclops serrulatus,7.988304,59.878873,Native
Eucyclops serrulatus,8.305111,59.816794,Native
Eucyclops serrulatus,30.362897,69.694529,Native
Eucyclops serrulatus,8.208444,59.849103,Native
Eucyclops serrulatus,6.084484,58.673933,Native
Eucyclops serrulatus,10.13521,61.886724,Native
Eucyclops serrulatus,8.107238,59.870249,Native
Eucyclops serrulatus,30.364056,69.694675,Native
Eucyclops serrulatus,7.962739,59.326276,Native
Eucyclops serrulatus,50.7772,61.8158,Native
Eucyclops serrulatus,50.2754,61.9825,Native
Eucyclops serrulatus,8.938469,58.572649,Native
Eucyclops serrulatus,8.937733,58.576235,Native
Eucyclops serrulatus,8.651554,58.441616,Native
Eucyclops serrulatus,8.958402,58.552534,Native
Eucyclops serrulatus,9.616988,60.249571,Native
Eucyclops serrulatus,11.183896,61.82324,Native
Eucyclops serrulatus,19.084832,69.122106,Native
Eucyclops serrulatus,19.002001,69.121836,Native
Eucyclops serrulatus,18.16183,68.8844,Native
Eucyclops serrulatus,8.751138,60.487849,Native
Eucyclops serrulatus,5.100537,60.633052,Native
Eucyclops serrulatus,9.770577,60.122024,Native
Eucyclops serrulatus,5.272909,59.755815,Native
Eucyclops serrulatus,18.34777,69.30463,Native
Eucyclops serrulatus,5.1575,60.559139,Native
Eucyclops serrulatus,20.17918,68.91537,Native
Eucyclops serrulatus,5.273229,59.75744,Native
Eucyclops serrulatus,22.725501,69.1933,Native
Eucyclops serrulatus,22.777064,69.138661,Native
Eucyclops serrulatus,9.648358,60.299506,Native
Eucyclops serrulatus,17.396408,69.251684,Native
Eucyclops serrulatus,22.854461,69.110706,Native
Eucyclops serrulatus,24.305948,69.618983,Native
Eucyclops serrulatus,9.316168,59.061076,Native
Eucyclops serrulatus,9.3237,59.064202,Native
Eucyclops serrulatus,8.444583,58.516439,Native
Eucyclops serrulatus,19.113127,69.094463,Native
Eucyclops serrulatus,19.456454,68.538695,Native
Eucyclops serrulatus,5.76569,58.75653,Native
Eucyclops serrulatus,7.450487,59.677587,Native
Eucyclops serrulatus,13.278081,66.409812,Native
Eucyclops serrulatus,5.575619,60.833842,Native
Eucyclops serrulatus,5.570591,60.832253,Native
Eucyclops serrulatus,11.439039,50.732349,Native
Eucyclops serrulatus,6.419406,60.623685,Native
Eucyclops serrulatus,8.150257,62.527344,Native
Eucyclops serrulatus,6.323631,61.921913,Native
Eucyclops serrulatus,7.785284,58.744264,Native
Eucyclops serrulatus,6.449696,61.981291,Native
Eucyclops serrulatus,6.463992,61.947457,Native
Eucyclops serrulatus,8.16981,62.510291,Native
Eucyclops serrulatus,6.205868,61.906463,Native
Eucyclops serrulatus,6.2855,60.622,Native
Eucyclops serrulatus,6.590765,58.389503,Native
Eucyclops serrulatus,6.266715,61.934629,Native
Eucyclops serrulatus,6.495274,58.310589,Native
Eucyclops serrulatus,6.601369,58.439919,Native
Eucyclops serrulatus,8.112388,62.628944,Native
Eucyclops serrulatus,7.737432,58.863498,Native
Eucyclops serrulatus,6.568899,58.326353,Native
Eucyclops serrulatus,6.16488,61.920261,Native
Eucyclops serrulatus,11.165702,59.901218,Native
Eucyclops serrulatus,6.126268,61.904941,Native
Eucyclops serrulatus,6.623411,58.357985,Native
Eucyclops serrulatus,8.17664,62.481313,Native
Eucyclops serrulatus,7.817739,58.793994,Native
Eucyclops serrulatus,6.513091,61.972902,Native
Eucyclops serrulatus,6.554016,58.449703,Native
Eucyclops serrulatus,6.359014,60.604346,Native
Eucyclops serrulatus,11.1176,59.8904,Native
Eucyclops serrulatus,6.398555,61.966971,Native
Eucyclops serrulatus,6.620638,58.406787,Native
Eucyclops serrulatus,7.777771,58.787481,Native
Eucyclops serrulatus,8.170616,62.617696,Native
Eucyclops serrulatus,6.556444,58.421417,Native
Eucyclops serrulatus,8.146368,62.568005,Native
Eucyclops serrulatus,7.705206,58.881559,Native
Eucyclops serrulatus,8.143202,62.492785,Native
Eucyclops serrulatus,11.206914,59.739658,Native
Eucyclops serrulatus,6.423154,61.936461,Native
Eucyclops serrulatus,7.816642,58.699816,Native
Eucyclops serrulatus,7.785311,58.680121,Native
Eucyclops serrulatus,11.256939,59.73108,Native
Eucyclops serrulatus,7.76598,58.812197,Native
Eucyclops serrulatus,7.733684,58.894442,Native
Eucyclops serrulatus,11.206353,60.595043,Native
Eucyclops serrulatus,10.698659,60.870579,Native
Eucyclops serrulatus,11.250355,59.66825,Native
Eucyclops serrulatus,6.179267,61.980043,Native
Eucyclops serrulatus,11.243656,59.771986,Native
Eucyclops serrulatus,10.899346,60.871846,Native
Eucyclops serrulatus,10.335274,63.802974,Native
Eucyclops serrulatus,7.529234,62.817366,Native
Eucyclops serrulatus,9.352849,61.846313,Native
Eucyclops serrulatus,11.924887,63.866993,Native
Eucyclops serrulatus,11.2216,59.67,Native
Eucyclops serrulatus,10.163868,63.168615,Native
Eucyclops serrulatus,6.010597,61.42897,Native
Eucyclops serrulatus,6.04326,59.56265,Native
Eucyclops serrulatus,6.182909,61.978992,Native
Eucyclops serrulatus,12.246764,64.585304,Native
Eucyclops serrulatus,6.033095,61.432649,Native
Eucyclops serrulatus,10.40737,59.823363,Native
Eucyclops serrulatus,9.349081,61.845031,Native
Eucyclops serrulatus,6.04196,59.56248,Native
Eucyclops serrulatus,9.07888,61.806831,Native
Eucyclops serrulatus,17.411995,69.252111,Native
Eucyclops serrulatus,12.271809,64.797553,Native
Eucyclops serrulatus,9.796454,61.881452,Native
Eucyclops serrulatus,7.157716,58.308787,Native
Eucyclops serrulatus,9.795258,61.881118,Native
Eucyclops serrulatus,11.209875,63.623186,Native
Eucyclops serrulatus,12.271403,64.797028,Native
Eucyclops serrulatus,28.064407,70.406678,Native
Eucyclops serrulatus,8.84369,62.279382,Native
Eucyclops serrulatus,27.938674,71.036195,Native
Eucyclops serrulatus,8.7246,59.830611,Native
Eucyclops serrulatus,27.931958,71.039122,Native
Eucyclops serrulatus,29.191645,70.526906,Native
Eucyclops serrulatus,9.080946,61.808251,Native
Eucyclops serrulatus,9.796932,61.891319,Native
Eucyclops serrulatus,6.3751,60.618393,Native
Eucyclops serrulatus,6.3082,60.6263,Native
Eucyclops serrulatus,11.226657,60.398243,Native
Eucyclops serrulatus,7.699826,58.949899,Native
Eucyclops serrulatus,8.177382,62.571244,Native
Eucyclops serrulatus,10.460044,61.022118,Native
Eucyclops serrulatus,10.436604,61.109971,Native
Eucyclops serrulatus,10.663421,60.96065,Native
Eucyclops serrulatus,11.218323,59.846295,Native
Eucyclops serrulatus,28.072723,70.414895,Native
Eucyclops serrulatus,7.528507,62.816894,Native
Eucyclops serrulatus,10.410465,59.823492,Native
Eucyclops serrulatus,11.001035,60.653277,Native
Eucyclops serrulatus,11.077976,60.758313,Native
Eucyclops serrulatus,9.939272,59.725164,Native
Eucyclops serrulatus,9.085582,62.216677,Native
Eucyclops serrulatus,8.44728,58.518498,Native
Eucyclops serrulatus,6.293259,58.973035,Native
Eucyclops serrulatus,7.004496,59.025224,Native
Eucyclops serrulatus,-0.76,38.2,Native
Eucyclops serrulatus,11.613465,64.665985,Native
Eucyclops serrulatus,11.794372,64.72227,Native
Eucyclops serrulatus,11.650664,64.72199,Native
Eucyclops serrulatus,11.82278,64.74059,Native
Eucyclops serrulatus,11.899282,64.740499,Native
Eucyclops serrulatus,11.574523,64.697856,Native
Eucyclops serrulatus,11.726772,64.730552,Native
Eucyclops serrulatus,11.745728,64.131744,Native
Eucyclops serrulatus,11.978313,64.163472,Native
Eucyclops serrulatus,5.198071,59.635589,Native
Eucyclops serrulatus,5.211051,59.642749,Native
Eucyclops serrulatus,10.96715,63.21944,Native
Eucyclops serrulatus,11.0414,63.24131,Native
Eucyclops serrulatus,7.16624,50.873009,Native
Eucyclops serrulatus,11.712257,62.127378,Native
Eucyclops serrulatus,11.911202,62.306743,Native
Eucyclops serrulatus,11.929081,62.006731,Native
Eucyclops serrulatus,13.46969,64.8119,Native
Eucyclops serrulatus,11.817096,62.070967,Native
Eucyclops serrulatus,11.8829,62.11364,Native
Eucyclops serrulatus,11.788522,62.147756,Native
Eucyclops serrulatus,14.20777,65.85768,Native
Eucyclops serrulatus,13.890176,65.668877,Native
Eucyclops serrulatus,13.59781,64.74211,Native
Eucyclops serrulatus,13.77617,65.70159,Native
Eucyclops serrulatus,11.922869,61.920826,Native
Eucyclops serrulatus,14.11434,65.65583,Native
Eucyclops serrulatus,13.75522,64.6959,Native
Eucyclops serrulatus,13.55305,64.88492,Native
Eucyclops serrulatus,13.4284,64.84852,Native
Eucyclops serrulatus,11.949215,62.223802,Native
Eucyclops serrulatus,13.923112,65.747595,Native
Eucyclops serrulatus,13.99309,65.80578,Native
Eucyclops serrulatus,11.982285,62.359919,Native
Eucyclops serrulatus,11.886152,62.414288,Native
Eucyclops serrulatus,14.44954,65.90737,Native
Eucyclops serrulatus,13.60957,64.83047,Native
Eucyclops serrulatus,13.54084,64.78116,Native
Eucyclops serrulatus,10.256193,60.072279,Native
Eucyclops serrulatus,10.266041,59.977245,Native
Eucyclops serrulatus,10.162507,60.014215,Native
Eucyclops serrulatus,8.799642,61.498584,Native
Eucyclops serrulatus,8.50429,61.45524,Native
Eucyclops serrulatus,8.67602,61.4848,Native
Eucyclops serrulatus,8.761553,61.488102,Native
Eucyclops serrulatus,10.277995,60.052032,Native
Eucyclops serrulatus,8.620021,61.476465,Native
Eucyclops serrulatus,10.308709,59.898323,Native
Eucyclops serrulatus,10.041435,59.9954,Native
Eucyclops serrulatus,10.06076,60.043191,Native
Eucyclops serrulatus,8.767245,60.481837,Native
Eucyclops serrulatus,10.11345,60.08202,Native
Eucyclops serrulatus,17.9219,69.44357,Native
Eucyclops serrulatus,8.563972,61.461662,Native
Eucyclops serrulatus,20.181183,68.917405,Native
Eucyclops serrulatus,13.38729,66.048449,Native
Eucyclops serrulatus,13.387072,65.920011,Native
Eucyclops serrulatus,13.41603,66.067413,Native
Eucyclops serrulatus,12.160272,64.236958,Native
Eucyclops serrulatus,12.016678,64.207171,Native
Eucyclops serrulatus,11.851399,64.173662,Native
Eucyclops serrulatus,11.64322,64.13154,Native
Eucyclops serrulatus,14.086612,65.891695,Native
Eucyclops serrulatus,13.67471,64.775,Native
Eucyclops serrulatus,11.450505,64.698774,Native
Eucyclops serrulatus,13.7295,64.74397,Native
Eucyclops serrulatus,14.19675,65.78745,Native
Eucyclops serrulatus,11.709169,64.676402,Native
Eucyclops serrulatus,14.06256,65.7344,Native
