"","species","Lat","Lon","Temp","Sal"
"206","Acartia tonsa",-38.89985,145.44375,15.019365,35.327961
"207","Acartia tonsa",-39.04723,145.82722,14.894843,35.33717
"208","Acartia tonsa",-37.31649,130.40015,0.47259,34.707977
"209","Acartia tonsa",6.272983,-77.454748,26.47612,33.180351
"210","Acartia tonsa",6.272063,-77.437461,26.47612,33.180351
"211","Acartia tonsa",6.231994,-77.412097,27.380873,31.263142
"212","Acartia tonsa",6.297746,-77.460554,26.47612,33.180351
"213","Acartia tonsa",6.25295,-77.411155,27.386562,31.237087
"214","Acartia tonsa",6.251811,-77.403338,27.386562,31.237087
"215","Acartia tonsa",-30.89955,153.36659,3.770313,34.509533
"216","Acartia tonsa",50.493,-129.218,1.835299,34.589718
"217","Acartia tonsa",3.925211,-77.349022,27.209243,31.943052
"218","Acartia tonsa",3.928604,-77.351245,27.209243,31.943052
"219","Acartia tonsa",3.96832,-77.329396,27.211734,31.938311
"220","Acartia tonsa",-38.46867,148.74568,2.363642,34.624638
"221","Acartia tonsa",-38.29018,149.10387,10.788628,34.946476
"222","Acartia tonsa",-37.84617,150.09211,10.792241,34.97855
"223","Acartia tonsa",-36.73161,150.73643,0.838787,34.71954
"224","Acartia tonsa",-39.00556,147.0512,15.293361,35.506882
"225","Acartia tonsa",-38.01648,149.72981,15.142895,35.420021
"226","Acartia tonsa",-38.32724,137.90928,0.463329,34.698978
"227","Acartia tonsa",-36.07234,150.86639,0.833273,34.720066
"228","Acartia tonsa",58.2749999991569,10.51333,6.663638,35.126244
"229","Acartia tonsa",-35.8322,136.4473,15.570452,35.457264
"230","Acartia tonsa",1.809066,-78.755942,26.852769,32.686481
"231","Acartia tonsa",1.849744,-78.807813,24.533453,33.828411
"232","Acartia tonsa",1.819308,-78.757833,26.852769,32.686481
"233","Acartia tonsa",1.820886,-78.729661,26.863932,32.679596
"234","Acartia tonsa",1.819171,-78.757359,26.852769,32.686481
"235","Acartia tonsa",1.807601,-78.738116,26.863932,32.679596
"236","Acartia tonsa",1.818178,-78.731566,26.863932,32.679596
"237","Acartia tonsa",1.851586,-78.807741,24.533453,33.828411
"238","Acartia tonsa",1.817926,-78.731925,26.863932,32.679596
"239","Acartia tonsa",1.819936,-78.728848,26.863932,32.679596
"240","Acartia tonsa",1.819938,-78.728841,26.863932,32.679596
"241","Acartia tonsa",1.809023,-78.755952,26.852769,32.686481
"242","Acartia tonsa",-38.38106,148.82877,8.996711,34.756538
"243","Acartia tonsa",6.27306,-77.454719,26.47612,33.180351
"244","Acartia tonsa",6.251378,-77.402307,27.386562,31.237087
"245","Acartia tonsa",6.249157,-77.409232,27.380873,31.263142
"246","Acartia tonsa",6.297765,-77.460627,26.47612,33.180351
"247","Acartia tonsa",3.923322,-77.358652,27.209243,31.943052
"248","Acartia tonsa",3.968493,-77.329259,27.211734,31.938311
"249","Acartia tonsa",6.272228,-77.437191,26.47612,33.180351
"250","Acartia tonsa",3.925192,-77.349115,27.209243,31.943052
"251","Acartia tonsa",6.232894,-77.411468,27.380873,31.263142
"252","Acartia tonsa",-35.34497,116.56672,16.019287,35.243343
"253","Acartia tonsa",-37.99486,136.31435,0.460994,34.699001
"254","Acartia tonsa",-35.5218,138.05795,16.579633,35.682831
"255","Acartia tonsa",-36.31894,138.66781,16.033108,35.556541
"256","Acartia tonsa",-36.87766,139.12084,15.897604,35.508102
"257","Acartia tonsa",-37.71245,139.81294,14.608072,35.383068
"258","Acartia tonsa",-37.91402,149.6811,15.419088,35.459862
"259","Acartia tonsa",-35.17076,151.10153,3.227438,34.5434
"260","Acartia tonsa",-37.50948,150.07019,16.752661,35.512142
"261","Acartia tonsa",-38.95606,145.71008,14.994602,35.338734
"262","Acartia tonsa",-38.62723,144.96812,15.077535,35.345993
"263","Acartia tonsa",-33.39915,151.65997,20.231287,35.57885
"264","Acartia tonsa",-35.45364,128.42958,0.453174,34.711231
"265","Acartia tonsa",-38.9714,143.68415,14.874617,35.363205
"266","Acartia tonsa",-37.16085,139.40502,15.68426,35.473385
"267","Acartia tonsa",-36.87553,139.18904,15.855639,35.502506
"268","Acartia tonsa",-37.44577,139.62264,15.162427,35.409256
"269","Acartia tonsa",-35.57652,138.03689,16.579633,35.682831
"270","Acartia tonsa",-37.97469,140.10843,14.368621,35.343147
"271","Acartia tonsa",-37.73029,139.84192,14.878947,35.380322
"272","Acartia tonsa",-35.25344,138.13965,16.55179,35.683826
"273","Acartia tonsa",-38.93321,144.10864,14.910088,35.353428
"274","Acartia tonsa",-24.07068,152.73562,22.287748,35.533699
"275","Acartia tonsa",-38.26728,140.86772,14.874134,35.363838
"276","Acartia tonsa",-35.33808,136.73545,16.320379,35.591808
