sea,place,pop,pop_sub,substrate,horizont,year,str,size,age,ind,freq_MT,freq_MT_substrate,dist,sal_low
barents,kola_bay,abram,NA,NA,intertidal,2016,0.346,38.1,9,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.961,21.5,6,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.016,19.8,8,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.984,29.1,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.02,50.1,11,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.983,30.1,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.515,36.7,8,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.11,31.2,8,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.082,22.4,5,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.063,23.6,6,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.019,28.8,6,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.984,13.1,3,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.016,11.9,3,0,0.43,NA,14.5,18
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.017,31.1,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.016,33.9,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.02,32.6,6,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.019,30.1,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.02,28.1,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.021,41.9,9,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.057,32.8,6,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.017,35.6,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.016,32.8,6,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.037,34.1,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.016,34.3,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.119,28.2,5,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.24,31.7,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.097,29.6,6,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.065,39.1,8,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.132,24.4,5,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.094,32.5,8,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.064,35.7,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.164,29.6,6,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.118,30.4,6,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.199,31.1,6,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.2,26.5,6,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.333,44.9,9,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.429,41.9,8,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.389,33.3,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.527,31.2,7,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.531,31.9,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.5,26.2,6,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.5,37.8,8,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.653,25,5,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.657,37.7,6,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.831,38.5,8,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.807,25.6,6,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.961,17,4,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.926,19.5,4,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.983,23.2,5,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.939,18.4,5,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.983,20.7,5,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.953,35.8,7,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.931,22,5,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.939,26.8,5,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.873,30.2,6,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.982,31.2,7,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.94,15.1,4,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.982,15.1,3,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.983,18.5,4,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.983,37.9,7,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.983,15.8,4,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.952,25.7,5,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.984,22.9,6,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.984,33.5,6,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.984,32.6,7,1,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.984,23.9,5,0,0.5,NA,33,19
barents,kola_bay,sevsk,NA,NA,intertidal,2017,0.984,11.2,4,0,0.5,NA,33,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.603,22,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.949,14.4,4,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.26,23.5,9,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.984,13.8,4,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.975,21.6,7,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.082,14.2,6,0,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.981,16,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.753,18.2,7,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.979,12.8,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.952,18.2,7,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.96,16.7,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.984,24.3,8,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.984,15.7,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.983,16.2,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.983,15.2,5,0,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.02,25.3,7,0,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.971,19.2,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.628,14.9,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.201,15.8,5,0,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.952,14.1,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.94,16.5,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.984,14.8,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.966,13.1,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.874,17.7,7,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.751,24,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.966,17.4,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.982,15.7,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.953,17.7,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.802,15.1,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.981,15.8,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.978,22.3,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.983,16.7,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.98,14.6,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.984,19,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.983,20.1,8,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.525,17.3,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.084,20.5,6,0,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.527,23.3,8,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.983,16.6,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.132,13.7,5,0,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.981,13.8,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.953,17.5,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.969,19.6,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.984,18.8,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.939,15,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.983,13.7,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.951,15.1,6,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.982,17.1,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.437,21.6,7,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.984,18.5,7,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.421,13.3,5,0,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.074,17.2,5,0,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.983,14.6,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.979,16,5,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.02,12,4,1,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.057,12.4,3,0,0.8,NA,15.5,19
barents,kola_bay,zmis,NA,NA,intertidal,2016,0.84,13.1,4,1,0.8,NA,15.5,19
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,40.4,10,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,30.2,7,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.02,45.7,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.017,43.3,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,42.6,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,33.4,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,36.2,7,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,54.3,10,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,43.8,8,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,38.5,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.017,44.7,10,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,39.5,8,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,46.6,10,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,26.9,6,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,33.5,8,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,35.1,8,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.017,20.6,5,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.017,61,13,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,47.4,10,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.016,32.3,7,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.017,38.9,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.017,43.5,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.017,30.3,7,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.019,30.6,8,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.019,44.9,10,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.02,52.2,11,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.025,30.1,6,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.025,45.5,10,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.064,29.6,7,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.065,47.1,10,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.066,43.9,11,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.082,44,10,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.077,34.8,8,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.086,21.3,5,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.138,29.8,8,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.144,32.3,7,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.143,38.3,8,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.204,50.1,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.383,38.4,8,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.515,48,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.529,39.1,9,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.703,39.6,8,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.688,42.6,8,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.895,41.6,10,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.891,50.5,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.895,48,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.914,37.1,8,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.913,39.7,9,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.961,31.2,8,0,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.961,17.8,5,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.972,32.1,8,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.953,35.1,8,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.966,29.3,8,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.978,26,6,1,0.29,NA,5,10
barents,kola_bay,fr,NA,NA,intertidal,2013,0.984,31.5,8,1,0.29,NA,5,10
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.017,41.6,13,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.016,23.9,5,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.016,17,4,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.016,15.1,5,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.016,21.1,4,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.016,20.9,5,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.016,31.3,8,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.016,35,9,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.025,41.3,10,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.016,44,12,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.016,35.8,9,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.02,51.5,10,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.019,35.8,7,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.02,31.7,6,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.019,21.9,5,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.02,33.8,10,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.025,38.3,8,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.025,20.6,5,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.027,38.3,9,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.065,35.9,10,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.068,47.1,10,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.065,44.2,9,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.086,36.9,9,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.15,40.8,9,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.178,41.4,10,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.178,13.4,4,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.22,63.9,13,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.226,38.1,8,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.362,51.7,10,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.48,48.8,11,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.463,30.9,6,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.464,23.9,5,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.516,19.5,5,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.615,42.8,9,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.611,52.1,9,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.721,21.6,5,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.915,15,3,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.709,25.3,5,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.807,24.1,5,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.895,39.1,8,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.895,24.6,5,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.825,44.4,11,0,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.913,26,6,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.983,25.4,6,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.953,37.7,8,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.966,13.7,4,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.97,22.6,5,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.984,13.5,4,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.984,21,5,1,0.38,NA,5.2,12
barents,kola_bay,nm_last,NA,NA,intertidal,2008,0.984,38.4,9,1,0.38,NA,5.2,12
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.016,20.2,7,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.016,19.9,6,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.016,14.5,4,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.016,21,5,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.017,27.9,8,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.016,29.8,8,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.017,19.8,6,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.023,23.2,7,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.057,22.3,7,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.056,17.8,5,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.066,26.5,7,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.083,18.9,5,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.085,10.8,3,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.087,19.8,6,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.14,16.9,5,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.105,17.2,5,0,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.249,16.8,5,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.227,18.1,5,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.557,12,5,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.96,34.8,11,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.861,33.9,9,0,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.861,24.5,8,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.983,19.4,5,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.888,20.2,6,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.825,28.2,8,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.939,15.8,5,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.94,19.1,6,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.942,15.2,4,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.921,21.4,7,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.983,23.4,7,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.982,18.5,5,0,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.983,28,9,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.984,35.1,9,0,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.984,20.8,7,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.984,32.7,9,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.984,32.8,9,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.984,20.8,7,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.984,35.5,9,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.985,36.6,10,1,0.55,NA,58,33
barents,kola_bay,kuvsh,NA,NA,intertidal,2012,0.984,22.7,6,1,0.55,NA,58,33
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.965,27,6,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.984,16.9,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.983,18,5,1,0.69,0.85,NA,13
