sea,dataset,sal_place,sal_place2,place,pop,pop_sub,dat_sub,substrate,horizont,str,size,age,ind,sal_low
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.216,33.8,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,33.8,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.224,33.9,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,33.9,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,34.5,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,34.6,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.171,36.2,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,36.6,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.042,36.8,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.014,36.8,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.99,37.2,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,38,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,38.3,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,38.8,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,41.8,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,NA,NA,0,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.055,9.8,NA,NA,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,19.4,NA,NA,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.119,46.3,NA,NA,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.011,NA,NA,NA,30
white,training,normal,estuary,kand_bay,umba_pioner,NA,no,NA,intertidal,0.01,NA,NA,NA,30
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,23.8,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.861,26.1,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,27.3,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,28,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.244,28.1,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.042,28.6,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,28.8,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.042,29.1,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.118,30.8,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.182,32.9,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.01,33.9,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.06,35.9,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,38,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.01,38,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.941,38.1,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.379,39,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,39.5,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.976,39.8,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.218,39.9,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,39.9,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,40.1,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.054,40.1,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.015,40.4,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.01,40.7,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,41.2,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,41.4,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,42,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.012,43.5,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,43.7,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.012,43.9,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.014,45,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.018,45.1,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,45.2,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.041,45.2,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.989,NA,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,NA,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,NA,NA,0,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.701,28.3,NA,1,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.01,38.9,NA,NA,27
white,training,normal,estuary,kand_bay,umba_sovhoz,NA,no,NA,intertidal,0.011,41.3,NA,NA,27
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.971,12.3,NA,0,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,12.7,NA,0,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.784,15.2,NA,0,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.395,17.8,NA,0,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.989,19.7,NA,0,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.913,24.9,NA,0,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,31.5,NA,0,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.989,9.6,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,9.6,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.976,10.3,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,11.5,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,11.8,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.971,11.9,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.989,11.9,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.976,12.5,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.948,12.5,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.939,13,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.988,13.1,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,15.8,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,16.4,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.976,16.7,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.985,17,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,17.6,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,17.9,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.987,18,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.987,18.1,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.467,19.4,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.989,20.1,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.718,20.5,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,21.4,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.971,23.3,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.465,23.6,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.983,24.5,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.57,25.6,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,26.9,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,30.4,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,30.6,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.976,31.4,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.973,32.5,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.988,32.8,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.989,33.1,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.236,34.9,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.38,38.2,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.973,39.6,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.976,39.8,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.527,47.2,NA,1,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.457,NA,NA,NA,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.99,NA,NA,NA,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.989,NA,NA,NA,6
white,training,fresh,estuary,kand_bay,kanal,NA,no,NA,intertidal,0.988,NA,NA,NA,6
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.989,10.1,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.971,14.5,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,16,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.379,19.7,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.158,19.8,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.39,20.2,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.018,20.8,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.394,20.9,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.013,23.3,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.01,23.7,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.01,24.4,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,25.6,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,26.5,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,27.8,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,28.6,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,28.9,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,29.8,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.012,31.1,NA,0,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.278,10.5,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.987,15.7,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.989,17.3,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.968,19,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.99,20.4,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.99,20.5,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.907,20.7,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.99,21,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.988,22.1,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.989,24.9,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.021,27.8,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.974,29.1,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.044,30.6,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.985,30.6,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.973,30.8,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,31.4,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.99,31.5,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.014,32.3,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.989,33.4,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,34.2,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.99,34.9,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.085,37.5,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.988,39.5,NA,1,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,20.2,NA,NA,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.989,20.8,NA,NA,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,21.3,NA,NA,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,24,NA,NA,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.915,27.2,NA,NA,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.968,NA,NA,NA,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.989,NA,NA,NA,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.857,NA,NA,NA,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.011,NA,NA,NA,10
white,training,fresh,estuary,kand_bay,niva_sl,NA,no,NA,subtidal,0.01,NA,NA,NA,10
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.989,19.4,NA,0,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.011,20.3,NA,0,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,20.5,NA,0,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.601,24.5,NA,0,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.06,29.1,NA,0,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.012,29.7,NA,0,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.091,33.8,NA,0,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.011,34.4,NA,0,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.644,40.4,NA,0,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.621,40.5,NA,0,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.989,8.1,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,8.6,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.886,10,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,10.1,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,10.4,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,10.4,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.94,11.6,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,12.1,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.989,13.3,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.985,13.9,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.981,14.6,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.986,16.5,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.976,17.1,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.974,18.8,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.975,20.1,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.525,20.9,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.988,24.5,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.989,25.1,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.989,26,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.989,27.9,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.989,28.8,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,31.8,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.969,32.2,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.989,34.6,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,34.6,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.989,35.5,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.974,38.5,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.989,40,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,42.1,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,45.9,NA,1,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.989,NA,NA,NA,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,NA,NA,NA,21
white,training,fresh,estuary,kand_bay,oenij,NA,no,NA,intertidal,0.99,NA,NA,NA,21
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.616,13,NA,0,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.974,20.5,NA,0,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.947,20.53,NA,0,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.011,26.7,NA,0,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.459,31.9,NA,0,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.989,46.9,NA,0,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.121,NA,NA,0,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.989,10.8,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.988,11.6,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.989,11.7,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.988,12.7,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.988,14.9,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.976,15.2,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.988,15.3,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.968,16,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.89,16.1,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.99,16.8,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.99,18.9,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.99,19.6,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.989,19.9,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.947,21.3,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.915,21.5,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.922,21.9,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.99,22.1,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.973,22.8,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.524,23.7,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.989,24.4,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.973,24.6,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.917,26.4,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.987,27.2,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.548,27.3,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.99,27.9,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.633,27.9,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.988,28.9,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.911,29,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.976,29.25,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.988,31.1,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.989,33.8,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.99,NA,NA,1,10
white,training,fresh,estuary,kand_bay,salnij,NA,no,NA,intertidal,0.974,NA,NA,NA,10
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.013,12.4,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.043,13.1,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,13.3,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,15,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,15.3,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.444,15.8,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,15.8,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.013,17,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.383,17,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.906,17,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.041,17.2,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.01,17.9,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.158,18,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.041,18.3,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,18.3,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.014,18.5,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,18.8,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,19.2,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,19.5,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.382,21.7,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.014,22.1,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,23,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,23.2,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,23.3,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,24,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.012,25.2,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,25.3,NA,0,21
white,training,normal,estuary,kand_bay,berzakol,NA,no,NA,intertidal,0.011,25.4,NA,0,21
