sea,dataset,sal_place,sal_place2,place,pop,pop_sub,dat_sub,substrate,horizont,str,size,age,ind,sal_low,sens,spec
GOM,overseas,NA,NA,GOM,CBSL,NA,NA,NA,NA,0.999909,46.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,CBSL,NA,NA,NA,NA,0.99996,55.6,NA,1,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000018,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000049,56,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000021,48.4,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000017,63.3,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000018,55.2,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000022,51,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000035,53.2,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000027,66.2,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000049,58.1,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.00002,50.4,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.00002,61.6,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000021,56.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000019,61.3,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000021,62.8,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000018,54.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000022,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000016,56.2,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000031,63.3,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000062,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000018,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000021,54.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000016,57.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000019,58.7,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000039,52.7,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000026,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000018,62,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.00002,53.4,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000016,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000022,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000022,52.1,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000017,67.7,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.00005,54.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000175,57.1,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000033,64.7,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000023,57.1,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000023,58.7,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000049,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000027,58.8,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000017,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.00003,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.00002,51.5,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000026,62.4,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000021,59.7,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000058,56,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000045,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000118,56.7,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000022,54.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.00003,53.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000017,64.2,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000018,61.6,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000019,56.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000021,67.8,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000018,NA,NA,NA,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000019,61.3,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000056,53.5,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000024,58.4,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000055,65.2,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000023,55.4,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000035,55,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000048,36.4,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000046,37.1,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000023,36.1,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000023,37.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000022,35.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000029,33.2,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000023,24.1,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000023,22.5,NA,1,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000087,21.9,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000024,21.1,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000045,22.5,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000148,21.8,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000185,18.3,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.000092,23.2,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.00003,24.7,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.999944,18.6,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.999785,16.1,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.999922,17.8,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.999944,20.9,NA,1,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.999946,29.6,NA,1,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.999946,26.3,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.999942,20,NA,1,NA,NA,NA
GOM,overseas,NA,NA,GOM,MDRW,NA,NA,NA,NA,0.999923,19.9,NA,1,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000038,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000024,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000023,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000031,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000019,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000018,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000052,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000119,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000044,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000023,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000106,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000028,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000084,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000022,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000061,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000118,NA,NA,0,NA,NA,NA
GOM,overseas,NA,NA,GOM,VH,NA,NA,NA,NA,0.000054,NA,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,54.2,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,54.6,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.648,49.3,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.978,42.5,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.05,54.7,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.051,55.2,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.062,43.2,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.289,52,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.026,47.2,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.35,44.2,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.111,57,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.021,56.8,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.495,61.1,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.632,41.6,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.113,39.7,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.185,56.7,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.051,45.9,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,52.3,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.063,60.9,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.027,54,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.024,53,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.374,51.3,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.298,43.8,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,46.5,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.023,48.7,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.028,43.4,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,47.6,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.25,45.2,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.027,47,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.46,52.3,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.025,53.6,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.05,49.1,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.058,53.4,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,46.8,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.021,38.8,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,38.7,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.027,43.2,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.468,37.6,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.057,55.3,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.057,48.1,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,52.2,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,54,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.027,50.4,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.182,44.8,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.251,46.9,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.057,51.7,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,50.1,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,46.6,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,49.3,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,48.8,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.093,27.3,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.024,47.5,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,50,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,45,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,44.5,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.023,49.6,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.056,45.8,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,47.2,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.03,42,NA,0,NA,NA,NA
Scotland,overseas,NA,NA,Scotland,LE,NA,NA,NA,NA,0.02,35.8,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.142,29.1,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.194,26.2,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.195,35.6,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.237,26.2,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.288,28.7,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.349,35.4,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.399,31.7,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.483,29,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.525,35,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.591,37.3,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.602,33.6,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.666,20,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.861,28.6,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.925,25.9,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.943,24.9,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.945,24.5,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.946,14.7,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.947,20.4,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.954,28.1,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.954,27.5,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.955,27.5,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.96,23.1,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.96,23.2,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.964,17,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.04,36.6,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.042,37.1,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.045,36.6,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.169,38.2,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.192,36.7,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.194,42.1,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.273,31.2,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.382,39,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.433,41.9,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.55,40.3,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.596,36.1,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.673,41.6,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.714,32,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.741,36.2,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.822,40.4,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.84,35.2,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.849,39.1,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.917,40.8,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.917,37.1,NA,0,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.92,35.9,NA,1,NA,NA,NA
Norway,overseas,NA,NA,Norway,Berg_new,NA,NA,NA,NA,0.92,42.1,NA,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.035,18.4,8,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.036,27.1,9,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.053,23.2,8,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.063,27.4,7,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.089,28.9,6,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.101,20.4,6,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.102,18,4,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.102,19.4,5,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.103,18.9,5,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.108,NA,10,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.115,10.9,4,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.116,30.5,9,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.116,25.1,8,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.132,15.3,5,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.148,11.1,4,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.161,NA,4,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.169,27,7,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.184,16.1,5,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.195,20.4,7,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.195,25,7,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.212,42.4,9,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.214,21.6,6,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.214,16,3,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.223,19.2,7,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.223,25.8,6,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.26,26.6,6,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.275,26.2,6,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.275,15.4,3,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.338,12.9,NA,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.338,28.4,7,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.36,26.5,6,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.399,23.4,5,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.404,19.9,6,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.409,16,4,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.409,34.4,8,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.441,34.1,11,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.449,15.2,3,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.457,17,5,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.457,18.3,5,0,NA,NA,NA
Baltic,overseas,NA,NA,Baltic,kast87,NA,NA,NA,NA,0.469,15.7,4,0,NA,NA,NA
