Area;Station;Scan_Count;Depth;Pressure;Temperature;Conductivity;Salinity;Density;Sound_Velocity;Fluorescence;Turbidity;Bottles_Fired;Latitude;Longitude;Julian_Days;Oxygen;Irradiance;Depth;Potential_Temperature;Salinity2;Density2;Sound_Velocity;Oxygen_Saturation;flag
Rijpfjord;RIP1;4578;146.658;148.282;1.4061;3.012576;34.7583;27.8231;1457.58;4.02E-02;0.323;0;80.53692;22.17752;259.718758;6.10998;5.10E-02;146.658;1.3989;34.7461;27.8138;1457.56;7.73917;0.00E+00
Rijpfjord;RIP1;4579;146.688;148.318;1.4094;3.012809;34.7585;27.8231;1457.59;4.59E-02;0.323;0;80.53692;22.17753;259.718759;6.10873;5.10E-02;146.694;1.4022;34.7454;27.813;1457.57;7.73856;0.00E+00
Rijpfjord;RIP1;4580;146.721;148.354;1.4103;3.012961;34.7586;27.823;1457.6;5.21E-02;0.305;0;80.53692;22.17754;259.718759;6.10648;5.10E-02;146.729;1.4031;34.7463;27.8136;1457.58;7.73833;0.00E+00
Rijpfjord;RIP1;4581;146.764;148.391;1.4111;3.013049;34.7585;27.8229;1457.6;4.74E-02;0.284;0;80.53692;22.17754;259.71876;6.10411;5.10E-02;146.766;1.4039;34.7465;27.8138;1457.59;7.73816;0.00E+00
Rijpfjord;RIP1;4582;146.803;148.429;1.4121;3.013111;34.7582;27.8226;1457.61;4.90E-02;0.268;0;80.53692;22.17754;259.71876;6.10344;5.10E-02;146.803;1.4049;34.7462;27.8134;1457.59;7.73798;0.00E+00
Rijpfjord;RIP1;4583;146.838;148.466;1.4126;3.013158;34.7582;27.8226;1457.61;6.25E-02;0.253;0;80.53692;22.17754;259.718761;6.10319;5.10E-02;146.84;1.4054;34.7462;27.8134;1457.59;7.73788;0.00E+00
Rijpfjord;RIP1;4584;146.879;148.504;1.4127;3.013188;34.7583;27.8226;1457.61;6.98E-02;0.246;0;80.53692;22.17754;259.718761;6.10246;5.10E-02;146.877;1.4055;34.7465;27.8136;1457.59;7.73785;0.00E+00
Rijpfjord;RIP1;4585;146.918;148.542;1.4126;3.013174;34.7582;27.8225;1457.61;6.40E-02;0.244;0;80.53692;22.17754;259.718762;6.10155;5.10E-02;146.915;1.4054;34.7464;27.8135;1457.59;7.73788;0.00E+00
Rijpfjord;RIP1;4586;146.956;148.579;1.4128;3.013061;34.7578;27.8223;1457.61;5.81E-02;0.244;0;80.53692;22.17754;259.718762;6.10036;5.10E-02;146.952;1.4056;34.7447;27.8122;1457.59;7.73793;0.00E+00
Rijpfjord;RIP1;4587;146.986;148.616;1.4095;3.012772;34.7574;27.8221;1457.6;6.40E-02;0.245;0;80.53692;22.17754;259.718763;6.10056;5.10E-02;146.988;1.4023;34.7446;27.8124;1457.58;7.73858;0.00E+00
Rijpfjord;RIP1;4588;147.015;148.652;1.4039;3.012343;34.7569;27.8221;1457.57;6.98E-02;0.252;0;80.53692;22.17754;259.718763;6.10252;5.10E-02;147.024;1.3967;34.7454;27.8133;1457.56;7.73964;0.00E+00
Rijpfjord;RIP1;4589;147.062;148.69;1.3988;3.011924;34.7566;27.8222;1457.55;6.25E-02;0.257;0;80.53692;22.17754;259.718764;6.10416;5.10E-02;147.061;1.3916;34.7456;27.8139;1457.53;7.74063;0.00E+00
Rijpfjord;RIP1;4590;147.102;148.728;1.3952;3.011641;34.7564;27.8222;1457.53;4.93E-02;0.252;0;80.53692;22.17754;259.718764;6.10399;5.10E-02;147.099;1.388;34.746;27.8145;1457.52;7.74132;0.00E+00
Rijpfjord;RIP1;4591;147.132;148.765;1.3949;3.011527;34.7564;27.8223;1457.53;4.90E-02;0.245;0;80.53692;22.17754;259.718764;6.10244;5.10E-02;147.135;1.3877;34.7448;27.8136;1457.52;7.74144;0.00E+00
Rijpfjord;RIP1;4592;147.171;148.803;1.394;3.011556;34.7566;27.8225;1457.53;6.09E-02;0.244;0;80.53692;22.17754;259.718765;6.10202;5.10E-02;147.173;1.3868;34.7462;27.8147;1457.52;7.74154;0.00E+00
Rijpfjord;RIP1;4593;147.212;148.841;1.3964;3.011705;34.7568;27.8225;1457.54;6.09E-02;0.244;0;80.53692;22.17754;259.718765;6.10234;5.10E-02;147.211;1.3892;34.7454;27.8139;1457.53;7.74111;0.00E+00
Rijpfjord;RIP1;4594;147.25;148.879;1.399;3.011908;34.7571;27.8226;1457.55;4.90E-02;0.244;0;80.53692;22.17754;259.718766;6.1014;5.10E-02;147.248;1.3918;34.7451;27.8135;1457.54;7.74062;0.00E+00
Rijpfjord;RIP1;4595;147.282;148.916;1.4005;3.012035;34.7574;27.8228;1457.56;4.93E-02;0.245;0;80.53692;22.17754;259.718766;6.10164;5.10E-02;147.285;1.3933;34.745;27.8133;1457.54;7.74033;0.00E+00
Rijpfjord;RIP1;4596;147.316;148.954;1.4002;3.011983;34.7575;27.8229;1457.56;6.28E-02;0.252;0;80.53692;22.17754;259.718767;6.10387;5.10E-02;147.322;1.393;34.7447;27.8131;1457.54;7.7404;0.00E+00
Rijpfjord;RIP1;4597;147.364;148.993;1.3968;3.011735;34.7574;27.8231;1457.55;7.13E-02;0.257;0;80.53692;22.17754;259.718767;6.10553;5.10E-02;147.361;1.3896;34.7453;27.8138;1457.53;7.74104;0.00E+00
Rijpfjord;RIP1;4598;147.4;149.031;1.3913;3.011412;34.7573;27.8232;1457.53;7.26E-02;0.252;0;80.53692;22.17754;259.718768;6.10478;5.10E-02;147.398;1.3841;34.7472;27.8157;1457.51;7.74202;0.00E+00
Rijpfjord;RIP1;4599;147.432;149.069;1.3887;3.01127;34.7572;27.8232;1457.52;7.13E-02;0.245;0;80.53692;22.17754;259.718768;6.10181;5.10E-02;147.436;1.3815;34.7483;27.8167;1457.5;7.74247;0.00E+00
Rijpfjord;RIP1;4600;147.479;149.108;1.3917;3.011444;34.7573;27.8232;1457.53;6.28E-02;0.244;0;80.53692;22.17754;259.718769;6.09902;5.10E-02;147.475;1.3845;34.7471;27.8156;1457.51;7.74194;0.00E+00
Rijpfjord;RIP1;4601;147.52;149.145;1.3977;3.011714;34.7578;27.8234;1457.54;4.94E-02;0.244;0;80.53692;22.17754;259.718769;6.09837;5.10E-02;147.511;1.3905;34.7439;27.8126;1457.53;7.74094;0.00E+00
Rijpfjord;RIP1;4602;147.545;149.182;1.3967;3.011737;34.758;27.8236;1457.54;4.94E-02;0.246;0;80.53692;22.17754;259.71877;6.09972;5.10E-02;147.548;1.3895;34.7453;27.8138;1457.53;7.74106;0.00E+00
Rijpfjord;RIP1;4603;147.574;149.219;1.3921;3.011503;34.7577;27.8235;1457.53;6.28E-02;0.253;0;80.53692;22.17754;259.71877;6.10145;5.10E-02;147.584;1.3849;34.7474;27.8158;1457.52;7.74185;0.00E+00
Rijpfjord;RIP1;4604;147.62;149.258;1.3899;3.011282;34.757;27.8231;1457.52;7.14E-02;0.264;0;80.53692;22.17754;259.718771;6.1029;5.10E-02;147.623;1.3827;34.747;27.8156;1457.51;7.74231;0.00E+00
Rijpfjord;RIP1;4605;147.658;149.296;1.3898;3.011229;34.7567;27.8229;1457.52;7.29E-02;0.264;0;80.53692;22.17754;259.718771;6.10592;5.10E-02;147.66;1.3826;34.7464;27.8152;1457.51;7.74236;0.00E+00
Rijpfjord;RIP1;4606;147.693;149.334;1.3911;3.011286;34.7568;27.8229;1457.53;7.29E-02;0.253;0;80.53692;22.17754;259.718772;6.1088;5.10E-02;147.698;1.3839;34.7457;27.8145;1457.51;7.74214;0.00E+00
Rijpfjord;RIP1;4607;147.741;149.373;1.3921;3.011298;34.7568;27.8229;1457.53;7.16E-02;0.246;0;80.53692;22.17754;259.718772;6.1078;5.10E-02;147.737;1.3849;34.7447;27.8136;1457.51;7.742;0.00E+00
Rijpfjord;RIP1;4608;147.78;149.411;1.3898;3.011184;34.7568;27.823;1457.52;6.43E-02;0.244;0;80.53692;22.17754;259.718773;6.10571;5.10E-02;147.774;1.3826;34.7457;27.8146;1457.51;7.74239;0.00E+00
Rijpfjord;RIP1;4609;147.805;149.449;1.3875;3.011001;34.7566;27.823;1457.51;5.79E-02;0.244;0;80.53692;22.17754;259.718773;6.10509;5.10E-02;147.812;1.3803;34.7459;27.815;1457.5;7.74283;0.00E+00
Rijpfjord;RIP1;4610;147.845;149.487;1.3855;3.010842;34.7565;27.823;1457.5;6.25E-02;0.244;0;80.53692;22.17754;259.718774;6.10419;5.10E-02;147.849;1.3783;34.7461;27.8152;1457.49;7.74322;0.00E+00
Rijpfjord;RIP1;4611;147.892;149.526;1.3843;3.010781;34.7567;27.8233;1457.5;6.09E-02;0.244;0;80.53692;22.17754;259.718774;6.10333;5.10E-02;147.888;1.3771;34.7466;27.8158;1457.48;7.74343;0.00E+00
Rijpfjord;RIP1;4612;147.922;149.565;1.385;3.010806;34.7571;27.8236;1457.5;4.72E-02;0.244;0;80.53692;22.17754;259.718775;6.10388;5.10E-02;147.926;1.3778;34.7461;27.8153;1457.49;7.74331;0.00E+00
Rijpfjord;RIP1;4613;147.963;149.604;1.3849;3.010819;34.7572;27.8237;1457.5;3.86E-02;0.244;0;80.53692;22.17754;259.718775;6.10358;5.10E-02;147.965;1.3777;34.7464;27.8155;1457.49;7.74332;0.00E+00
Rijpfjord;RIP1;4614;148.01;149.643;1.3849;3.010764;34.7568;27.8234;1457.5;3.73E-02;0.244;0;80.53692;22.17754;259.718776;6.10133;5.10E-02;148.004;1.3777;34.7457;27.8149;1457.49;7.74336;0.00E+00
Rijpfjord;RIP1;4615;148.043;149.682;1.3844;3.010605;34.7564;27.8231;1457.49;3.86E-02;0.244;0;80.53692;22.17754;259.718776;6.09974;5.10E-02;148.042;1.3772;34.7442;27.8138;1457.48;7.74354;0.00E+00
Rijpfjord;RIP1;4616;148.075;149.72;1.3804;3.010271;34.7561;27.8231;1457.48;4.71E-02;0.244;0;80.53692;22.17754;259.718777;6.10053;5.10E-02;148.08;1.3732;34.7443;27.8142;1457.47;7.74432;0.00E+00
Rijpfjord;RIP1;4617;148.116;149.759;1.3746;3.009792;34.7557;27.8233;1457.46;6.05E-02;0.244;0;80.53692;22.17754;259.718777;6.10313;5.10E-02;148.118;1.3674;34.7446;27.8148;1457.44;7.74544;0.00E+00
Rijpfjord;RIP1;4618;148.166;149.799;1.368;3.009307;34.7557;27.8237;1457.44;6.06E-02;0.244;0;80.53692;22.17754;259.718777;6.10538;5.10E-02;148.158;1.3608;34.7457;27.8162;1457.42;7.74668;0.00E+00
Rijpfjord;RIP1;4619;148.207;149.837;1.3633;3.008917;34.7557;27.8239;1457.42;4.74E-02;0.244;0;80.53692;22.17754;259.718778;6.10662;5.10E-02;148.195;1.3561;34.7459;27.8167;1457.4;7.7476;0.00E+00
Rijpfjord;RIP1;4620;148.231;149.875;1.3612;3.00866;34.7554;27.8238;1457.4;4.04E-02;0.244;0;80.53692;22.17754;259.718778;6.10771;5.10E-02;148.233;1.354;34.7449;27.816;1457.39;7.74806;0.00E+00
Rijpfjord;RIP1;4621;148.261;149.912;1.3601;3.008508;34.755;27.8237;1457.39;4.75E-02;0.246;0;80.53692;22.17754;259.718779;6.11058;5.10E-02;148.269;1.3529;34.7442;27.8155;1457.38;7.74832;0.00E+00
Rijpfjord;RIP1;4622;148.307;149.951;1.3598;3.00837;34.7545;27.8234;1457.39;6.09E-02;0.253;0;80.53692;22.17754;259.718779;6.11357;5.10E-02;148.308;1.3526;34.7427;27.8144;1457.38;7.74846;0.00E+00
Rijpfjord;RIP1;4623;148.345;149.99;1.3571;3.008204;34.7543;27.8233;1457.38;6.22E-02;0.266;0;80.53692;22.17754;259.71878;6.11298;5.10E-02;148.347;1.3499;34.7436;27.8153;1457.37;7.74894;0.00E+00
Rijpfjord;RIP1;4624;148.379;150.028;1.3552;3.008084;34.7542;27.8233;1457.38;5.63E-02;0.273;0;80.53692;22.17754;259.71878;6.11136;5.10E-02;148.384;1.348;34.7441;27.8158;1457.36;7.74929;0.00E+00
Rijpfjord;RIP1;4625;148.425;150.068;1.3554;3.008091;34.7542;27.8234;1457.38;5.55E-02;0.275;0;80.53692;22.17754;259.718781;6.11079;5.10E-02;148.424;1.3482;34.744;27.8157;1457.36;7.74926;0.00E+00
Rijpfjord;RIP1;4626;148.466;150.107;1.357;3.00817;34.7543;27.8234;1457.38;5.66E-02;0.275;0;80.53692;22.17754;259.718781;6.11025;5.10E-02;148.462;1.3498;34.7432;27.8149;1457.37;7.74899;0.00E+00
Rijpfjord;RIP1;4627;148.5;150.146;1.3576;3.008222;34.7542;27.8233;1457.39;6.41E-02;0.273;0;80.53692;22.17754;259.718782;6.10967;5.10E-02;148.501;1.3504;34.7432;27.8149;1457.37;7.74887;0.00E+00
Rijpfjord;RIP1;4628;148.539;150.184;1.3572;3.008257;34.7541;27.8232;1457.39;7.16E-02;0.266;0;80.53692;22.17754;259.718782;6.10883;5.10E-02;148.538;1.35;34.7441;27.8156;1457.37;7.7489;0.00E+00
Rijpfjord;RIP1;4629;148.577;150.223;1.3584;3.008343;34.7541;27.8231;1457.39;7.30E-02;0.253;0;80.53692;22.17754;259.718783;6.10649;5.10E-02;148.577;1.3512;34.7438;27.8153;1457.38;7.74868;0.00E+00
Rijpfjord;RIP1;4630;148.611;150.262;1.3604;3.00847;34.7542;27.8231;1457.4;7.32E-02;0.246;0;80.53692;22.17754;259.718783;6.10364;5.10E-02;148.616;1.3532;34.7432;27.8147;1457.39;7.74832;0.00E+00
Rijpfjord;RIP1;4631;148.652;150.302;1.3609;3.008564;34.7543;27.8231;1457.4;7.32E-02;0.244;0;80.53692;22.17754;259.718784;6.10282;5.10E-02;148.655;1.3537;34.7438;27.8152;1457.39;7.74818;0.00E+00
Rijpfjord;RIP1;4632;148.698;150.341;1.3612;3.00862;34.7543;27.823;1457.41;7.32E-02;0.244;0;80.53692;22.17754;259.718784;6.10274;5.10E-02;148.694;1.354;34.7442;27.8154;1457.39;7.74811;0.00E+00
Rijpfjord;RIP1;4633;148.731;150.38;1.3623;3.008664;34.7541;27.8228;1457.41;7.30E-02;0.244;0;80.53692;22.17754;259.718785;6.10199;5.10E-02;148.732;1.3551;34.7435;27.8148;1457.4;7.74793;0.00E+00
Rijpfjord;RIP1;4634;148.765;150.42;1.3632;3.008629;34.7541;27.8229;1457.41;7.16E-02;0.244;0;80.53692;22.17754;259.718785;6.10125;5.10E-02;148.772;1.356;34.742;27.8136;1457.4;7.74783;0.00E+00
Rijpfjord;RIP1;4635;148.812;150.46;1.3609;3.008306;34.7543;27.8233;1457.39;6.41E-02;0.244;0;80.53692;22.17754;259.718786;6.10109;5.10E-02;148.811;1.3537;34.7404;27.8124;1457.39;7.74837;0.00E+00
Rijpfjord;RIP1;4636;148.853;150.499;1.3499;3.007589;34.7543;27.8239;1457.36;5.66E-02;0.244;0;80.53692;22.17754;259.718786;6.10198;5.10E-02;148.85;1.3427;34.7434;27.8156;1457.34;7.75037;0.00E+00
Rijpfjord;RIP1;4637;148.887;150.539;1.3386;3.00674;34.754;27.8243;1457.31;5.55E-02;0.244;0;80.53692;22.17754;259.718787;6.10367;5.10E-02;148.889;1.3314;34.7451;27.8178;1457.3;7.75251;0.00E+00
Rijpfjord;RIP1;4638;148.928;150.579;1.3316;3.006063;34.7538;27.8247;1457.28;5.66E-02;0.244;0;80.53692;22.17754;259.718787;6.10534;5.10E-02;148.929;1.3244;34.7442;27.8175;1457.26;7.75394;0.00E+00
Rijpfjord;RIP1;4639;148.97;150.618;1.3266;3.005617;34.7538;27.8251;1457.26;6.38E-02;0.244;0;80.53692;22.17754;259.718788;6.10628;5.10E-02;148.967;1.3194;34.744;27.8177;1457.24;7.75494;0.00E+00
Rijpfjord;RIP1;4640;149.011;150.658;1.3236;3.005361;34.754;27.8255;1457.24;7.00E-02;0.244;0;80.53692;22.17754;259.718788;6.10627;5.10E-02;149.007;1.3164;34.744;27.818;1457.23;7.75553;0.00E+00
Rijpfjord;RIP1;4641;149.051;150.697;1.3225;3.005254;34.7543;27.8258;1457.24;6.38E-02;0.244;0;80.53692;22.17754;259.718789;6.10584;5.10E-02;149.046;1.3153;34.7439;27.8179;1457.23;7.75575;0.00E+00
Rijpfjord;RIP1;4642;149.082;150.736;1.3227;3.005199;34.7544;27.8259;1457.24;5.66E-02;0.244;0;80.53692;22.17754;259.718789;6.10526;5.10E-02;149.084;1.3155;34.7429;27.8171;1457.23;7.75576;0.00E+00
Rijpfjord;RIP1;4643;149.114;150.775;1.3216;3.005074;34.7541;27.8257;1457.23;5.55E-02;0.244;0;80.53692;22.17754;259.71879;6.10349;5.10E-02;149.123;1.3144;34.7425;27.8169;1457.22;7.756;0.00E+00
Rijpfjord;RIP1;4644;149.155;150.815;1.319;3.004885;34.7534;27.8253;1457.22;5.66E-02;0.244;0;80.53692;22.17754;259.71879;6.10173;5.10E-02;149.162;1.3118;34.7429;27.8174;1457.21;7.75649;0.00E+00
Rijpfjord;RIP1;4645;149.203;150.856;1.3177;3.004759;34.7528;27.8249;1457.22;6.38E-02;0.244;0;80.53692;22.17754;259.718791;6.10215;5.10E-02;149.203;1.3105;34.7428;27.8174;1457.21;7.75676;0.00E+00
Rijpfjord;RIP1;4646;149.244;150.897;1.3185;3.004738;34.7525;27.8247;1457.22;7.00E-02;0.244;0;80.53692;22.17754;259.718791;6.10297;5.10E-02;149.243;1.3113;34.7416;27.8164;1457.21;7.75666;0.00E+00
Rijpfjord;RIP1;4647;149.277;150.937;1.319;3.004731;34.7525;27.8247;1457.22;6.38E-02;0.244;0;80.53692;22.17754;259.718791;6.10179;5.10E-02;149.283;1.3118;34.7409;27.8158;1457.21;7.7566;0.00E+00
Rijpfjord;RIP1;4648;149.318;150.978;1.3174;3.004658;34.7526;27.8247;1457.22;5.63E-02;0.244;0;80.53692;22.17754;259.718792;6.10005;5.10E-02;149.323;1.3102;34.7417;27.8166;1457.2;7.75687;0.00E+00
Rijpfjord;RIP1;4649;149.368;151.02;1.3162;3.004534;34.7525;27.8248;1457.21;5.36E-02;0.244;0;80.53692;22.17754;259.718792;6.10084;5.10E-02;149.365;1.309;34.7414;27.8164;1457.2;7.75712;0.00E+00
Rijpfjord;RIP1;4650;149.41;151.061;1.3148;3.004358;34.7524;27.8249;1457.21;4.62E-02;0.244;0;80.53692;22.17754;259.718793;6.10251;5.10E-02;149.405;1.3076;34.7407;27.8159;1457.19;7.75744;0.00E+00
Rijpfjord;RIP1;4651;149.443;151.102;1.3119;3.004023;34.7523;27.825;1457.19;4.02E-02;0.244;0;80.53692;22.17755;259.718793;6.10243;5.10E-02;149.446;1.3047;34.7396;27.8153;1457.18;7.75807;0.00E+00
Rijpfjord;RIP1;4652;149.49;151.144;1.3059;3.003381;34.752;27.8253;1457.16;4.77E-02;0.244;0;80.53692;22.17756;259.718794;6.10171;5.10E-02;149.488;1.2987;34.738;27.8144;1457.15;7.75934;0.00E+00
Rijpfjord;RIP1;4653;149.53;151.185;1.2924;3.002496;34.7518;27.8258;1457.12;6.22E-02;0.244;0;80.53692;22.17756;259.718794;6.10219;5.10E-02;149.528;1.2852;34.7417;27.8183;1457.1;7.76181;0.00E+00
Rijpfjord;RIP1;4654;149.564;151.225;1.2819;3.001729;34.7515;27.8262;1457.08;6.94E-02;0.244;0;80.53692;22.17756;259.718795;6.10499;5.10E-02;149.568;1.2747;34.7435;27.8205;1457.05;7.76379;0.00E+00
Rijpfjord;RIP1;4655;149.605;151.266;1.2797;3.001301;34.7512;27.8263;1457.05;6.24E-02;0.244;0;80.53692;22.17756;259.718795;6.10818;5.10E-02;149.608;1.2725;34.7404;27.8182;1457.04;7.76439;0.00E+00
Rijpfjord;RIP1;4656;149.648;151.308;1.278;3.001081;34.7512;27.8264;1457.05;4.93E-02;0.244;0;80.53692;22.17756;259.718796;6.10984;5.10E-02;149.65;1.2708;34.7395;27.8175;1457.03;7.76478;0.00E+00
Rijpfjord;RIP1;4657;149.698;151.35;1.2758;3.000875;34.7513;27.8267;1457.04;4.91E-02;0.244;0;80.53692;22.17756;259.718796;6.11077;5.10E-02;149.691;1.2686;34.7393;27.8175;1457.02;7.76522;0.00E+00
Rijpfjord;RIP1;4658;149.739;151.391;1.2727;3.000615;34.7511;27.8268;1457.03;6.12E-02;0.244;0;80.53692;22.17756;259.718797;6.11159;5.10E-02;149.732;1.2655;34.7394;27.8178;1457.01;7.76583;0.00E+00
Rijpfjord;RIP1;4659;149.768;151.431;1.2693;3.000323;34.7508;27.8267;1457.01;6.22E-02;0.244;0;80.53692;22.17756;259.718797;6.11209;5.10E-02;149.771;1.2621;34.7394;27.818;1456.99;7.7665;0.00E+00
Rijpfjord;RIP1;4660;149.808;151.471;1.2662;3.000073;34.7504;27.8266;1457;5.63E-02;0.246;0;80.53692;22.17756;259.718798;6.11221;5.10E-02;149.811;1.259;34.7396;27.8184;1456.98;7.7671;0.00E+00
Rijpfjord;RIP1;4661;149.856;151.512;1.2642;2.999995;34.7501;27.8264;1457;5.55E-02;0.253;0;80.53692;22.17756;259.718798;6.11218;5.10E-02;149.851;1.257;34.7408;27.8195;1456.98;7.76744;0.00E+00
Rijpfjord;RIP1;4662;149.898;151.553;1.2665;3.000241;34.7496;27.8258;1457.02;5.66E-02;0.265;0;80.53692;22.17756;259.718799;6.11142;5.10E-02;149.892;1.2593;34.7413;27.8198;1456.99;7.76695;0.00E+00
Rijpfjord;RIP1;4663;149.931;151.593;1.2763;3.000814;34.7491;27.8249;1457.04;6.41E-02;0.265;0;80.53692;22.17756;259.718799;6.10941;5.10E-02;149.931;1.2691;34.7378;27.8163;1457.03;7.7652;0.00E+00
Rijpfjord;RIP1;4664;149.963;151.633;1.2844;3.00148;34.7488;27.8241;1457.08;7.13E-02;0.255;0;80.53692;22.17756;259.7188;6.10689;5.10E-02;149.971;1.2772;34.7373;27.8153;1457.06;7.76363;0.00E+00
Rijpfjord;RIP1;4665;150.011;151.674;1.2911;3.00205;34.7485;27.8234;1457.11;7.13E-02;0.255;0;80.53692;22.17756;259.7188;6.10483;5.10E-02;150.012;1.2839;34.7371;27.8147;1457.09;7.76231;0.00E+00
Rijpfjord;RIP1;4666;150.061;151.715;1.2961;3.002516;34.7483;27.8229;1457.13;6.41E-02;0.266;0;80.53692;22.17756;259.718801;6.10358;5.10E-02;150.052;1.2889;34.7375;27.8147;1457.12;7.7613;0.00E+00
Rijpfjord;RIP1;4667;150.096;151.754;1.3004;3.002905;34.7485;27.8228;1457.15;5.66E-02;0.273;0;80.53692;22.17756;259.718801;6.10288;5.10E-02;150.091;1.2932;34.7377;27.8145;1457.14;7.76044;0.00E+00
Rijpfjord;RIP1;4668;150.124;151.794;1.3035;3.003178;34.7488;27.8228;1457.17;5.55E-02;0.274;0;80.53692;22.17756;259.718802;6.10249;5.10E-02;150.13;1.2963;34.7377;27.8143;1457.15;7.75983;0.00E+00
Rijpfjord;RIP1;4669;150.163;151.834;1.3045;3.003278;34.7488;27.8227;1457.17;5.63E-02;0.274;0;80.53692;22.17756;259.718802;6.10254;5.10E-02;150.17;1.2973;34.7379;27.8144;1457.16;7.75963;0.00E+00
Rijpfjord;RIP1;4670;150.212;151.875;1.3035;3.003221;34.7485;27.8225;1457.17;6.22E-02;0.267;0;80.53692;22.17756;259.718803;6.10352;5.10E-02;150.21;1.2963;34.7382;27.8147;1457.15;7.7598;0.00E+00
Rijpfjord;RIP1;4671;150.253;151.915;1.3018;3.00308;34.7482;27.8224;1457.16;6.12E-02;0.262;0;80.53692;22.17756;259.718803;6.1052;5.10E-02;150.25;1.2946;34.7383;27.8149;1457.15;7.76014;0.00E+00
Rijpfjord;RIP1;4672;150.286;151.955;1.3;3.002914;34.748;27.8223;1457.15;4.91E-02;0.266;0;80.53692;22.17756;259.718804;6.10643;5.10E-02;150.289;1.2928;34.7381;27.8149;1457.14;7.7605;0.00E+00
Rijpfjord;RIP1;4673;150.327;151.995;1.2979;3.00278;34.7481;27.8225;1457.14;4.93E-02;0.264;0;80.53692;22.17756;259.718804;6.10685;5.10E-02;150.329;1.2907;34.7387;27.8155;1457.13;7.76088;0.00E+00
Rijpfjord;RIP1;4674;150.374;152.036;1.2972;3.002696;34.7486;27.823;1457.14;6.25E-02;0.253;0;80.53692;22.17756;259.718804;6.10607;5.10E-02;150.369;1.29;34.7384;27.8153;1457.13;7.76104;0.00E+00
Rijpfjord;RIP1;4675;150.41;152.076;1.2944;3.002672;34.7491;27.8234;1457.14;6.97E-02;0.246;0;80.53692;22.17756;259.718805;6.10504;5.10E-02;150.409;1.2872;34.7412;27.8178;1457.12;7.76144;0.00E+00
Rijpfjord;RIP1;4676;150.451;152.116;1.2967;3.002761;34.7491;27.8234;1457.15;6.38E-02;0.245;0;80.53692;22.17756;259.718805;6.10552;5.10E-02;150.449;1.2895;34.7398;27.8164;1457.13;7.76107;0.00E+00
Rijpfjord;RIP1;4677;150.494;152.156;1.2999;3.002868;34.7492;27.8234;1457.15;5.66E-02;0.246;0;80.53692;22.17756;259.718806;6.10637;5.10E-02;150.488;1.2927;34.7375;27.8144;1457.14;7.76055;0.00E+00
Rijpfjord;RIP1;4678;150.528;152.196;1.2982;3.00275;34.7492;27.8235;1457.14;5.55E-02;0.253;0;80.53692;22.17756;259.718806;6.1066;5.10E-02;150.528;1.291;34.7379;27.8149;1457.13;7.76087;0.00E+00
Rijpfjord;RIP1;4679;150.576;152.236;1.2947;3.002229;34.7489;27.8238;1457.11;5.66E-02;0.265;0;80.53692;22.17756;259.718807;6.10696;5.10E-02;150.567;1.2875;34.7351;27.8128;1457.12;7.76171;0.00E+00
Rijpfjord;RIP1;4680;150.614;152.275;1.2827;3.001191;34.7488;27.8244;1457.06;6.41E-02;0.265;0;80.53692;22.17756;259.718807;6.10729;5.10E-02;150.606;1.2755;34.7351;27.8137;1457.06;7.76408;0.00E+00
Rijpfjord;RIP1;4681;150.639;152.313;1.2632;2.999685;34.7484;27.8253;1456.99;7.16E-02;0.255;0;80.53692;22.17756;259.718808;6.10743;5.10E-02;150.643;1.256;34.7374;27.8169;1456.98;7.76781;0.00E+00
Rijpfjord;RIP1;4682;150.676;152.351;1.2437;2.998041;34.7478;27.826;1456.91;7.27E-02;0.256;0;80.53692;22.17756;259.718808;6.10834;5.10E-02;150.681;1.2365;34.738;27.8188;1456.89;7.77164;0.00E+00
Rijpfjord;RIP1;4683;150.724;152.391;1.2266;2.996628;34.7475;27.8269;1456.84;7.15E-02;0.273;0;80.53692;22.17756;259.718809;6.10998;5.10E-02;150.72;1.2194;34.7389;27.8206;1456.82;7.77498;0.00E+00
Rijpfjord;RIP1;4684;150.765;152.429;1.2153;2.995644;34.7477;27.8278;1456.79;6.40E-02;0.286;0;80.53692;22.17756;259.718809;6.11229;5.10E-02;150.758;1.2081;34.7388;27.8213;1456.77;7.77723;0.00E+00
Rijpfjord;RIP1;4685;150.798;152.467;1.2087;2.995162;34.7478;27.8283;1456.77;5.63E-02;0.282;0;80.53692;22.17756;259.71881;6.11508;5.10E-02;150.796;1.2016;34.7399;27.8227;1456.74;7.77847;0.00E+00
Rijpfjord;RIP1;4686;150.837;152.505;1.212;2.995094;34.7478;27.8284;1456.77;5.37E-02;0.275;0;80.53692;22.17756;259.71881;6.11672;5.10E-02;150.833;1.2049;34.7354;27.8188;1456.75;7.77807;0.00E+00
Rijpfjord;RIP1;4687;150.874;152.543;1.2126;2.995097;34.748;27.8285;1456.77;4.62E-02;0.266;0;80.53692;22.17756;259.718811;6.11739;5.10E-02;150.871;1.2054;34.7347;27.8183;1456.75;7.77798;0.00E+00
Rijpfjord;RIP1;4688;150.915;152.581;1.2106;2.994863;34.7478;27.8285;1456.76;4.02E-02;0.253;0;80.53692;22.17756;259.718811;6.1183;5.10E-02;150.908;1.2034;34.7339;27.8177;1456.74;7.77842;0.00E+00
