Year,Bank,Sample,L,L_class
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,2,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,3,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,4,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,5,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,6,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,7,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,8,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,9,NA
2016,mat,8,10,NA
2016,mat,8,10,NA
2016,mat,8,10,NA
2016,mat,8,10,NA
2016,mat,8,10,NA
2016,mat,8,10,NA
2016,mat,8,10,NA
2016,mat,8,10,NA
2016,mat,8,10,NA
2016,mat,8,10,NA
2016,mat,8,10,NA
2016,mat,8,32,NA
2016,mat,8,31,NA
2016,mat,8,48,NA
2016,mat,8,36,NA
2016,mat,8,27,NA
2016,mat,8,34,NA
2016,mat,8,24,NA
2016,mat,8,27,NA
2016,mat,8,27,NA
2016,mat,8,27,NA
2016,mat,8,25,NA
2016,mat,8,21,NA
2016,mat,8,24,NA
2016,mat,8,29,NA
2016,mat,8,25,NA
2016,mat,8,20,NA
2016,mat,8,26,NA
2016,mat,8,26,NA
2016,mat,8,20,NA
2016,mat,8,26,NA
2016,mat,8,27,NA
2016,mat,8,31,NA
2016,mat,8,18,NA
2016,mat,8,20,NA
2016,mat,8,31,NA
2016,mat,8,19,NA
2016,mat,8,21,NA
2016,mat,8,17,NA
2016,mat,8,20,NA
2016,mat,8,15,NA
2016,mat,8,25,NA
2016,mat,8,16,NA
2016,mat,8,16,NA
2016,mat,8,20,NA
2016,mat,8,23,NA
2016,mat,8,22,NA
2016,mat,8,26,NA
2016,mat,8,15,NA
2016,mat,8,17,NA
2016,mat,8,14,NA
2016,mat,8,16,NA
2016,mat,8,14,NA
2016,mat,8,16,NA
2016,mat,8,18,NA
2016,mat,8,17,NA
2016,mat,8,15,NA
2016,mat,8,15,NA
2016,mat,8,15,NA
2016,mat,8,14,NA
2016,mat,8,16,NA
2016,mat,8,13,NA
2016,mat,8,14,NA
2016,mat,8,15,NA
2016,mat,8,14,NA
2016,mat,8,17,NA
2016,mat,8,15,NA
2016,mat,8,11,NA
2016,mat,8,16,NA
2016,mat,8,13,NA
2016,mat,8,16,NA
2016,mat,8,16,NA
2016,mat,8,16,NA
2016,mat,8,16,NA
2016,mat,8,19,NA
2016,mat,8,15,NA
2016,mat,8,17,NA
2016,mat,8,16,NA
2016,mat,8,15,NA
2016,mat,8,13,NA
2016,mat,8,13,NA
2016,mat,8,11,NA
2016,mat,8,13,NA
2016,mat,8,18,NA
2016,mat,8,11,NA
2016,mat,8,15,NA
2016,mat,8,12,NA
2016,mat,8,16,NA
2016,mat,8,13,NA
2016,mat,8,18,NA
2016,mat,8,13,NA
2016,mat,8,11,NA
2016,mat,8,12,NA
2016,mat,8,11,NA
2016,mat,8,11,NA
2016,mat,8,13,NA
2016,mat,8,11,NA
2016,mat,8,12,NA
2016,mat,8,13,NA
2016,mat,8,11,NA
2016,mat,8,11,NA
2016,mat,8,12,NA
2016,mat,8,12,NA
2016,mat,8,13,NA
2016,mat,8,13,NA
2016,mat,8,12,NA
2016,mat,8,11,NA
2016,mat,8,26,NA
2016,mat,8,28,NA
2016,mat,8,12,NA
2016,mat,8,14,NA
2016,mat,8,13,NA
2016,mat,8,15,NA
2016,mat,8,13,NA
2016,mat,8,16,NA
2016,mat,8,22,NA
2016,mat,8,22,NA
2016,mat,8,27,NA
2016,mat,8,21,NA
2016,mat,8,29,NA
2016,mat,8,17,NA
2016,mat,8,21,NA
2016,mat,8,30,NA
2016,mat,8,22,NA
2016,mat,8,22,NA
2016,mat,8,23,NA
2016,mat,8,17,NA
2016,mat,8,16,NA
2016,mat,8,14,NA
2016,mat,8,16,NA
2016,mat,8,16,NA
2016,mat,8,20,NA
2016,mat,8,14,NA
2016,mat,8,15,NA
2016,mat,8,19,NA
2016,mat,8,16,NA
2016,mat,8,12,NA
2016,mat,8,11,NA
2016,mat,8,17,NA
2016,mat,8,15,NA
2016,mat,8,13,NA
2016,mat,8,13,NA
2016,mat,8,12,NA
2016,mat,8,15,NA
2016,mat,8,17,NA
2016,mat,8,17,NA
2016,mat,8,19,NA
2016,mat,8,14,NA
2016,mat,8,17,NA
2016,mat,8,18,NA
2016,mat,8,12,NA
2016,mat,8,13,NA
2016,mat,8,14,NA
2016,mat,8,16,NA
2016,mat,8,11,NA
2016,mat,8,15,NA
2016,mat,8,13,NA
2016,mat,8,13,NA
2016,mat,8,12,NA
2016,mat,8,13,NA
2016,mat,8,15,NA
2016,mat,8,14,NA
2016,mat,8,10,NA
2016,mat,8,11,NA
2016,mat,8,11,NA
2016,mat,8,12,NA
2016,mat,8,12,NA
2016,mat,8,13,NA
2016,mat,8,11,NA
2016,mat,8,11,NA
2016,mat,1,0.5,NA
2016,mat,1,0.5,NA
2016,mat,1,0.5,NA
2016,mat,1,0.5,NA
2016,mat,1,0.5,NA
2016,mat,1,1,NA
2016,mat,1,1,NA
2016,mat,1,1,NA
2016,mat,1,1,NA
2016,mat,1,2,NA
2016,mat,1,2,NA
2016,mat,1,2,NA
2016,mat,1,2,NA
2016,mat,1,2,NA
2016,mat,1,2,NA
2016,mat,1,3,NA
2016,mat,1,3,NA
2016,mat,1,3,NA
2016,mat,1,3,NA
2016,mat,1,3,NA
2016,mat,1,3,NA
2016,mat,1,4,NA
2016,mat,1,4,NA
2016,mat,1,4,NA
2016,mat,1,4,NA
2016,mat,1,4,NA
2016,mat,1,4,NA
2016,mat,1,4,NA
2016,mat,1,4,NA
2016,mat,1,4,NA
2016,mat,1,4,NA
2016,mat,1,4,NA
2016,mat,1,5,NA
2016,mat,1,5,NA
2016,mat,1,5,NA
2016,mat,1,5,NA
2016,mat,1,6,NA
2016,mat,1,6,NA
2016,mat,1,6,NA
2016,mat,1,6,NA
2016,mat,1,6,NA
2016,mat,1,6,NA
2016,mat,1,7,NA
2016,mat,1,7,NA
2016,mat,1,7,NA
2016,mat,1,8,NA
2016,mat,1,8,NA
2016,mat,1,8,NA
2016,mat,1,8,NA
2016,mat,1,9,NA
2016,mat,1,10,NA
2016,mat,1,38,NA
2016,mat,1,29,NA
2016,mat,1,20,NA
2016,mat,1,21,NA
2016,mat,1,20,NA
2016,mat,1,21,NA
2016,mat,1,13,NA
2016,mat,1,20,NA
2016,mat,1,18,NA
2016,mat,1,21,NA
2016,mat,1,25,NA
2016,mat,1,13,NA
2016,mat,1,14,NA
2016,mat,1,19,NA
2016,mat,1,21,NA
2016,mat,1,20,NA
2016,mat,1,21,NA
2016,mat,1,25,NA
2016,mat,1,17,NA
2016,mat,1,21,NA
2016,mat,1,15,NA
2016,mat,1,19,NA
2016,mat,1,15,NA
2016,mat,1,15,NA
2016,mat,1,27,NA
2016,mat,1,35,NA
2016,mat,1,24,NA
2016,mat,1,15,NA
2016,mat,1,24,NA
2016,mat,1,22,NA
2016,mat,1,17,NA
2016,mat,1,18,NA
2016,mat,1,15,NA
2016,mat,1,21,NA
2016,mat,1,13,NA
2016,mat,1,26,NA
2016,mat,1,20,NA
2016,mat,1,16,NA
2016,mat,1,19,NA
2016,mat,1,15,NA
2016,mat,1,19,NA
2016,mat,1,19,NA
2016,mat,1,18,NA
2016,mat,1,16,NA
2016,mat,1,25,NA
2016,mat,1,21,NA
2016,mat,1,22,NA
2016,mat,1,21,NA
2016,mat,1,26,NA
2016,mat,1,18,NA
2016,mat,1,19,NA
2016,mat,1,13,NA
2016,mat,1,15,NA
2016,mat,1,21,NA
2016,mat,1,12,NA
2016,mat,1,19,NA
2016,mat,1,14,NA
2016,mat,1,19,NA
2016,mat,1,20,NA
2016,mat,1,18,NA
2016,mat,1,14,NA
2016,mat,1,16,NA
2016,mat,1,19,NA
2016,mat,1,12,NA
2016,mat,1,20,NA
2016,mat,1,15,NA
2016,mat,1,19,NA
2016,mat,1,12,NA
2016,mat,1,15,NA
2016,mat,1,12,NA
2016,mat,1,12,NA
2016,mat,1,12,NA
2016,mat,1,12,NA
2016,mat,1,12,NA
2016,mat,10,1,NA
2016,mat,10,1,NA
2016,mat,10,1,NA
2016,mat,10,1,NA
2016,mat,10,1,NA
2016,mat,10,1,NA
2016,mat,10,1,NA
2016,mat,10,1,NA
2016,mat,10,1,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,2,NA
2016,mat,10,3,NA
2016,mat,10,3,NA
2016,mat,10,3,NA
2016,mat,10,3,NA
2016,mat,10,3,NA
2016,mat,10,3,NA
2016,mat,10,3,NA
2016,mat,10,3,NA
2016,mat,10,3,NA
2016,mat,10,3,NA
2016,mat,10,3,NA
2016,mat,10,3,NA
2016,mat,10,4,NA
2016,mat,10,4,NA
2016,mat,10,4,NA
2016,mat,10,4,NA
2016,mat,10,4,NA
2016,mat,10,4,NA
2016,mat,10,4,NA
2016,mat,10,4,NA
2016,mat,10,4,NA
2016,mat,10,4,NA
2016,mat,10,4,NA
2016,mat,10,4,NA
2016,mat,10,5,NA
2016,mat,10,5,NA
2016,mat,10,5,NA
2016,mat,10,5,NA
2016,mat,10,5,NA
2016,mat,10,5,NA
2016,mat,10,5,NA
2016,mat,10,5,NA
2016,mat,10,5,NA
2016,mat,10,5,NA
2016,mat,10,6,NA
2016,mat,10,6,NA
2016,mat,10,6,NA
2016,mat,10,6,NA
2016,mat,10,6,NA
2016,mat,10,6,NA
2016,mat,10,7,NA
2016,mat,10,7,NA
2016,mat,10,7,NA
2016,mat,10,7,NA
2016,mat,10,7,NA
2016,mat,10,7,NA
2016,mat,10,8,NA
2016,mat,10,8,NA
2016,mat,10,8,NA
2016,mat,10,8,NA
2016,mat,10,9,NA
2016,mat,10,9,NA
2016,mat,10,9,NA
2016,mat,10,9,NA
2016,mat,10,9,NA
2016,mat,10,9,NA
2016,mat,10,9,NA
2016,mat,10,10,NA
2016,mat,10,10,NA
2016,mat,10,10,NA
2016,mat,10,10,NA
2016,mat,10,10,NA
2016,mat,10,10,NA
2016,mat,10,29,NA
2016,mat,10,26,NA
2016,mat,10,26,NA
2016,mat,10,24,NA
2016,mat,10,22,NA
2016,mat,10,31,NA
2016,mat,10,29,NA
2016,mat,10,27,NA
2016,mat,10,29,NA
2016,mat,10,18,NA
2016,mat,10,24,NA
2016,mat,10,30,NA
2016,mat,10,27,NA
2016,mat,10,27,NA
2016,mat,10,20,NA
2016,mat,10,21,NA
2016,mat,10,23,NA
2016,mat,10,22,NA
2016,mat,10,11,NA
2016,mat,10,17,NA
2016,mat,10,16,NA
2016,mat,10,18,NA
2016,mat,10,25,NA
2016,mat,10,17,NA
2016,mat,10,25,NA
2016,mat,10,23,NA
2016,mat,10,27,NA
2016,mat,10,27,NA
2016,mat,10,13,NA
2016,mat,10,14,NA
2016,mat,10,26,NA
2016,mat,10,12,NA
2016,mat,10,22,NA
2016,mat,10,18,NA
2016,mat,10,27,NA
2016,mat,10,21,NA
2016,mat,10,20,NA
2016,mat,10,28,NA
2016,mat,10,21,NA
2016,mat,10,33,NA
2016,mat,10,13,NA
2016,mat,10,15,NA
2016,mat,10,11,NA
2016,mat,10,18,NA
2016,mat,10,24,NA
2016,mat,10,29,NA
2016,mat,10,26,NA
2016,mat,10,25,NA
2016,mat,10,25,NA
2016,mat,10,25,NA
2016,mat,10,27,NA
2016,mat,10,20,NA
2016,mat,10,22,NA
2016,mat,10,12,NA
2016,mat,10,14,NA
2016,mat,10,27,NA
2016,mat,10,28,NA
2016,mat,10,24,NA
2016,mat,10,15,NA
2016,mat,10,28,NA
2016,mat,10,22,NA
2016,mat,10,18,NA
2016,mat,10,16,NA
2016,mat,10,17,NA
2016,mat,10,12,NA
2016,mat,10,14,NA
2016,mat,10,22,NA
2016,mat,10,15,NA
2016,mat,10,16,NA
2016,mat,10,25,NA
2016,mat,10,25,NA
2016,mat,10,24,NA
2016,mat,10,21,NA
2016,mat,10,12,NA
2016,mat,10,15,NA
2016,mat,12,0.5,NA
2016,mat,12,0.5,NA
2016,mat,12,1,NA
2016,mat,12,1,NA
2016,mat,12,2,NA
2016,mat,12,2,NA
2016,mat,12,2,NA
2016,mat,12,2,NA
2016,mat,12,3,NA
2016,mat,12,3,NA
2016,mat,12,3,NA
2016,mat,12,3,NA
2016,mat,12,3,NA
2016,mat,12,4,NA
2016,mat,12,4,NA
2016,mat,12,4,NA
2016,mat,12,4,NA
2016,mat,12,4,NA
2016,mat,12,4,NA
2016,mat,12,4,NA
2016,mat,12,4,NA
2016,mat,12,4,NA
2016,mat,12,4,NA
2016,mat,12,5,NA
2016,mat,12,5,NA
2016,mat,12,5,NA
2016,mat,12,6,NA
2016,mat,12,6,NA
2016,mat,12,6,NA
2016,mat,12,7,NA
2016,mat,12,7,NA
2016,mat,12,7,NA
2016,mat,12,7,NA
2016,mat,12,7,NA
2016,mat,12,9,NA
2016,mat,12,9,NA
2016,mat,12,10,NA
2016,mat,12,10,NA
2016,mat,12,10,NA
2016,mat,12,26,NA
2016,mat,12,35,NA
2016,mat,12,25,NA
2016,mat,12,22,NA
2016,mat,12,27,NA
2016,mat,12,21,NA
2016,mat,12,21,NA
2016,mat,12,25,NA
2016,mat,12,29,NA
2016,mat,12,17,NA
2016,mat,12,32,NA
2016,mat,12,28,NA
2016,mat,12,30,NA
2016,mat,12,23,NA
2016,mat,12,28,NA
2016,mat,12,22,NA
2016,mat,12,20,NA
2016,mat,12,24,NA
2016,mat,12,27,NA
2016,mat,12,25,NA
2016,mat,12,25,NA
2016,mat,12,21,NA
2016,mat,12,25,NA
2016,mat,12,20,NA
2016,mat,12,26,NA
2016,mat,12,25,NA
2016,mat,12,23,NA
2016,mat,12,22,NA
2016,mat,12,19,NA
2016,mat,12,27,NA
2016,mat,12,27,NA
2016,mat,12,18,NA
2016,mat,12,16,NA
2016,mat,12,27,NA
2016,mat,12,22,NA
2016,mat,12,28,NA
2016,mat,12,12,NA
2016,mat,12,22,NA
2016,mat,12,28,NA
2016,mat,12,15,NA
2016,mat,12,20,NA
2016,mat,12,19,NA
2016,mat,12,16,NA
2016,mat,12,28,NA
2016,mat,12,26,NA
2016,mat,12,16,NA
2016,mat,12,23,NA
2016,mat,12,19,NA
2016,mat,12,22,NA
2016,mat,12,25,NA
2016,mat,12,16,NA
2016,mat,12,25,NA
2016,mat,12,16,NA
2016,mat,12,17,NA
2016,mat,12,13,NA
2016,mat,12,21,NA
2016,mat,12,18,NA
2016,mat,12,20,NA
2016,mat,12,19,NA
2016,mat,12,24,NA
2016,mat,12,19,NA
2016,mat,12,17,NA
2016,mat,12,13,NA
2016,mat,12,20,NA
2016,mat,12,14,NA
2016,mat,12,12,NA
2016,mat,12,12,NA
2016,mat,12,12,NA
2016,mat,12,12,NA
2016,mat,12,11,NA
2016,mat,7,1,NA
2016,mat,7,1,NA
2016,mat,7,1,NA
2016,mat,7,1,NA
2016,mat,7,1,NA
2016,mat,7,1,NA
2016,mat,7,1,NA
2016,mat,7,2,NA
2016,mat,7,2,NA
2016,mat,7,2,NA
2016,mat,7,2,NA
2016,mat,7,2,NA
2016,mat,7,2,NA
2016,mat,7,2,NA
2016,mat,7,2,NA
2016,mat,7,2,NA
2016,mat,7,2,NA
2016,mat,7,3,NA
2016,mat,7,3,NA
2016,mat,7,3,NA
2016,mat,7,3,NA
2016,mat,7,3,NA
2016,mat,7,3,NA
2016,mat,7,3,NA
2016,mat,7,3,NA
2016,mat,7,3,NA
2016,mat,7,3,NA
2016,mat,7,4,NA
2016,mat,7,4,NA
2016,mat,7,4,NA
2016,mat,7,4,NA
2016,mat,7,5,NA
2016,mat,7,5,NA
2016,mat,7,5,NA
2016,mat,7,5,NA
2016,mat,7,5,NA
2016,mat,7,5,NA
2016,mat,7,6,NA
2016,mat,7,6,NA
2016,mat,7,6,NA
2016,mat,7,6,NA
2016,mat,7,7,NA
2016,mat,7,7,NA
2016,mat,7,7,NA
2016,mat,7,7,NA
2016,mat,7,7,NA
2016,mat,7,7,NA
2016,mat,7,8,NA
2016,mat,7,8,NA
2016,mat,7,8,NA
2016,mat,7,8,NA
2016,mat,7,8,NA
2016,mat,7,9,NA
2016,mat,7,9,NA
2016,mat,7,9,NA
2016,mat,7,9,NA
2016,mat,7,9,NA
2016,mat,7,10,NA
2016,mat,7,10,NA
2016,mat,7,10,NA
2016,mat,7,10,NA
2016,mat,7,10,NA
2016,mat,7,37,NA
2016,mat,7,37,NA
2016,mat,7,33,NA
2016,mat,7,24,NA
2016,mat,7,18,NA
2016,mat,7,23,NA
2016,mat,7,29,NA
2016,mat,7,23,NA
2016,mat,7,20,NA
2016,mat,7,19,NA
2016,mat,7,15,NA
2016,mat,7,25,NA
2016,mat,7,11,NA
2016,mat,7,27,NA
2016,mat,7,19,NA
2016,mat,7,20,NA
2016,mat,7,15,NA
2016,mat,7,23,NA
2016,mat,7,19,NA
2016,mat,7,24,NA
2016,mat,7,17,NA
2016,mat,7,25,NA
2016,mat,7,17,NA
2016,mat,7,32,NA
2016,mat,7,22,NA
2016,mat,7,18,NA
2016,mat,7,22,NA
2016,mat,7,21,NA
2016,mat,7,22,NA
2016,mat,7,24,NA
2016,mat,7,18,NA
2016,mat,7,23,NA
2016,mat,7,30,NA
2016,mat,7,24,NA
2016,mat,7,13,NA
2016,mat,7,21,NA
2016,mat,7,24,NA
2016,mat,7,23,NA
2016,mat,7,29,NA
2016,mat,7,18,NA
2016,mat,7,29,NA
2016,mat,7,25,NA
2016,mat,7,12,NA
2016,mat,7,26,NA
2016,mat,7,26,NA
2016,mat,7,16,NA
2016,mat,7,16,NA
2016,mat,7,25,NA
2016,mat,7,26,NA
2016,mat,7,20,NA
2016,mat,7,24,NA
2016,mat,7,24,NA
2016,mat,7,25,NA
2016,mat,7,25,NA
2016,mat,7,26,NA
2016,mat,7,21,NA
2016,mat,7,17,NA
2016,mat,7,26,NA
2016,mat,7,20,NA
2016,mat,7,17,NA
2016,mat,7,25,NA
2016,mat,7,27,NA
2016,mat,7,22,NA
2016,mat,7,22,NA
2016,mat,7,14,NA
2016,mat,7,25,NA
2016,mat,7,23,NA
2016,mat,7,14,NA
2016,mat,7,12,NA
2016,mat,7,37,NA
2016,mat,7,24,NA
2016,mat,7,17,NA
2016,mat,7,23,NA
2016,mat,7,14,NA
2016,mat,7,17,NA
2016,mat,7,20,NA
2016,mat,7,29,NA
2016,mat,7,20,NA
2016,mat,7,11,NA
2016,mat,7,21,NA
2016,mat,7,20,NA
2016,mat,7,20,NA
2016,mat,7,19,NA
2016,mat,7,16,NA
2016,mat,7,12,NA
2016,mat,7,16,NA
2016,mat,7,12,NA
2016,mat,7,16,NA
2016,mat,7,15,NA
2016,mat,7,17,NA
2016,mat,7,20,NA
2016,mat,7,12,NA
2016,mat,7,11,NA
2016,mat,4,1,NA
2016,mat,4,1,NA
2016,mat,4,3,NA
2016,mat,4,3,NA
2016,mat,4,3,NA
2016,mat,4,4,NA
2016,mat,4,5,NA
2016,mat,4,6,NA
2016,mat,4,6,NA
2016,mat,4,6,NA
2016,mat,4,7,NA
2016,mat,4,8,NA
2016,mat,4,8,NA
2016,mat,4,8,NA
2016,mat,4,8,NA
2016,mat,4,9,NA
2016,mat,4,9,NA
2016,mat,4,9,NA
2016,mat,4,10,NA
2016,mat,4,10,NA
2016,mat,4,10,NA
2016,mat,4,10,NA
2016,mat,4,34,NA
2016,mat,4,27,NA
2016,mat,4,35,NA
2016,mat,4,34,NA
2016,mat,4,18,NA
2016,mat,4,26,NA
2016,mat,4,18,NA
2016,mat,4,19,NA
2016,mat,4,20,NA
2016,mat,4,23,NA
2016,mat,4,22,NA
2016,mat,4,28,NA
2016,mat,4,18,NA
2016,mat,4,24,NA
2016,mat,4,16,NA
2016,mat,4,19,NA
2016,mat,4,18,NA
2016,mat,4,32,NA
2016,mat,4,14,NA
2016,mat,4,13,NA
2016,mat,4,11,NA
2016,mat,4,23,NA
2016,mat,4,20,NA
2016,mat,4,21,NA
2016,mat,4,30,NA
2016,mat,4,27,NA
2016,mat,4,17,NA
2016,mat,4,28,NA
2016,mat,4,15,NA
2016,mat,4,18,NA
2016,mat,4,18,NA
2016,mat,4,19,NA
2016,mat,4,33,NA
2016,mat,4,29,NA
2016,mat,4,23,NA
2016,mat,4,15,NA
2016,mat,4,24,NA
2016,mat,4,18,NA
2016,mat,4,18,NA
2016,mat,4,22,NA
2016,mat,4,16,NA
2016,mat,4,36,NA
2016,mat,4,22,NA
2016,mat,4,18,NA
2016,mat,4,17,NA
2016,mat,4,15,NA
2016,mat,4,17,NA
2016,mat,4,14,NA
2016,mat,4,17,NA
2016,mat,4,24,NA
2016,mat,4,15,NA
2016,mat,4,17,NA
2016,mat,4,16,NA
2016,mat,4,25,NA
2016,mat,4,20,NA
2016,mat,4,14,NA
2016,mat,4,33,NA
2016,mat,4,18,NA
2016,mat,4,15,NA
2016,mat,4,25,NA
2016,mat,4,36,NA
2016,mat,4,27,NA
2016,mat,4,30,NA
2016,mat,4,15,NA
2016,mat,4,17,NA
2016,mat,4,20,NA
2016,mat,4,29,NA
2016,mat,4,25,NA
2016,mat,4,23,NA
2016,mat,4,17,NA
2016,mat,4,15,NA
2016,mat,4,15,NA
2016,mat,4,14,NA
2016,mat,4,19,NA
2016,mat,4,13,NA
2016,mat,4,17,NA
2016,mat,4,19,NA
2016,mat,4,16,NA
2016,mat,4,13,NA
2016,mat,4,14,NA
2016,mat,4,15,NA
2016,mat,4,17,NA
2016,mat,4,18,NA
2016,mat,4,26,NA
2016,mat,4,24,NA
2016,mat,4,13,NA
2016,mat,4,13,NA
2016,mat,4,18,NA
2016,mat,4,17,NA
2016,mat,4,16,NA
2016,mat,4,15,NA
2016,mat,4,15,NA
2016,mat,4,14,NA
2016,mat,4,13,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
2016,mat,5,0.5,NA
