Day,Manth,Year,Date_text,Depth_class,Depth,Station,ID,Temp_1,Temp_2,Temp_3,Sal_1,Sal_2,Sal_3,Chl_1,Chl_2,Chl_3
20,6,1998,20/06/1998,0_10,5,D1,1,7.8,7.7,6.0,23.31,NA,24.11,NA,NA,NA
30,6,1998,30/06/1998,0_10,5,D1,2,12.7,11.1,8.8,23.67,NA,25.15,NA,NA,NA
9,7,1998,09/07/1998,0_10,5,D1,3,16.2,16.2,13.6,23.43,NA,NA,NA,NA,NA
20,7,1998,20/07/1998,0_10,5,D1,4,14.7,14.6,12.5,24.16,NA,24.83,NA,NA,NA
30,7,1998,30/07/1998,0_10,5,D1,5,14.4,14.5,14.5,25.28,NA,26.43,NA,NA,NA
9,8,1998,09/08/1998,0_10,5,D1,6,13.6,13.5,13.5,26.00,NA,26.13,NA,NA,NA
20,8,1998,20/08/1998,0_10,5,D1,7,11.9,12.0,12.0,25.44,NA,25.63,NA,NA,NA
30,8,1998,30/08/1998,0_10,5,D1,8,11.7,11.7,11.7,26.08,NA,26.51,NA,NA,NA
10,9,1998,10/09/1998,0_10,5,D1,9,11.2,11.1,10.7,23.4,NA,24.8,NA,NA,NA
21,9,1998,21/09/1998,0_10,5,D1,10,9.2,9.3,9.3,23.1,NA,25.3,NA,NA,NA
30,9,1998,30/09/1998,0_10,5,D1,11,7.9,7.9,7.9,24.7,NA,25.0,NA,NA,NA
9,10,1998,09/10/1998,0_10,5,D1,12,6.5,6.5,6.5,25.5,NA,25.4,NA,NA,NA
20,10,1998,20/10/1998,0_10,5,D1,13,4.7,4.6,4.5,23.6,NA,25.6,NA,NA,NA
1,11,1998,01/11/1998,0_10,5,D1,14,3.8,3.8,3.8,24.8,NA,24.6,NA,NA,NA
11,11,1998,11/11/1998,0_10,5,D1,15,1.3,1.6,2.5,23.0,NA,24.6,NA,NA,NA
26,1,1999,26/01/1999,0_10,5,D1,16,-1.2,-1.2,-1.2,20.6,NA,26.0,NA,NA,NA
10,2,1999,10/02/1999,0_10,5,D1,17,-1.0,-0.6,-0.8,20.3,NA,27.7,NA,NA,NA
17,3,1999,17/03/1999,0_10,5,D1,18,-0.6,-0.8,-1.2,5.3,NA,26.8,NA,NA,NA
7,4,1999,07/04/1999,0_10,5,D1,19,-0.3,-0.5,-0.5,11.8,NA,27.6,NA,NA,NA
22,5,1999,22/05/1999,0_10,5,D1,20,1.6,0.5,0.2,22.4,NA,25.3,NA,NA,NA
1,6,1999,01/06/1999,0_10,5,D1,21,5.4,NA,1.6,19.10,NA,24.48,NA,NA,NA
10,6,1999,10/06/1999,0_10,5,D1,22,7.2,2.1,1.2,19.40,NA,26.00,NA,NA,NA
21,6,1999,21/06/1999,0_10,5,D1,23,10.2,7.1,2.6,23.42,NA,24.16,NA,NA,NA
1,7,1999,01/07/1999,0_10,5,D1,24,16.8,10.6,7.1,21.4,NA,23.5,NA,NA,NA
10,7,1999,10/07/1999,0_10,5,D1,25,14.4,14.3,14.2,23.3,NA,23.4,NA,NA,NA
20,7,1999,20/07/1999,0_10,5,D1,26,16.5,16.5,16.4,23.5,NA,23.8,NA,NA,NA
31,7,1999,31/07/1999,0_10,5,D1,27,14.8,14.8,14.1,24.1,NA,24.4,NA,NA,NA
10,8,1999,10/08/1999,0_10,5,D1,28,13.1,13,11.5,25.5,NA,25.7,NA,NA,NA
19,8,1999,19/08/1999,0_10,5,D1,29,12,12,11.4,25.0,NA,25.0,NA,NA,NA
30,8,1999,30/08/1999,0_10,5,D1,30,10.8,10.7,9.8,24.8,NA,26.1,NA,NA,NA
9,9,1999,09/09/1999,0_10,5,D1,31,9.9,9.4,6.4,26.6,NA,27.3,NA,NA,NA
20,9,1999,20/09/1999,0_10,5,D1,32,8.2,7.9,7.4,26.5,NA,26.3,NA,NA,NA
29,9,1999,29/09/1999,0_10,5,D1,33,7.2,7.2,6.8,26.6,NA,26.2,NA,NA,NA
11,10,1999,11/10/1999,0_10,5,D1,34,6.6,6.6,6.6,26.7,NA,26.4,NA,NA,NA
20,10,1999,20/10/1999,0_10,5,D1,35,5.4,5.4,5.5,26.5,NA,26.6,NA,NA,NA
30,10,1999,30/10/1999,0_10,5,D1,36,4.7,4.7,4.8,26.5,NA,26.3,NA,NA,NA
15,11,1999,15/11/1999,0_10,5,D1,37,2.2,2.2,2.2,26.7,NA,26.6,NA,NA,NA
27,11,1999,27/11/1999,0_10,5,D1,38,1.4,1.4,2,26.9,NA,27.0,NA,NA,NA
13,3,2000,13/03/2000,0_10,5,D1,39,-0.8,-0.8,-0.8,17.8,NA,26.3,NA,NA,NA
17,4,2000,17/04/2000,0_10,5,D1,40,-0.3,-0.4,-0.7,10.9,NA,26.4,NA,NA,NA
11,5,2000,11/05/2000,0_10,5,D1,41,3.6,2.9,0.8,22.0,NA,25.2,NA,NA,NA
20,5,2000,20/05/2000,0_10,5,D1,42,3.6,3.6,1.1,20.8,NA,26.1,NA,NA,NA
30,5,2000,30/05/2000,0_10,5,D1,43,8.9,6.6,4.0,19.7,NA,24.6,NA,NA,NA
10,6,2000,10/06/2000,0_10,5,D1,44,8.9,8.6,7.8,22.8,23.6,23.7,NA,NA,NA
20,6,2000,20/06/2000,0_10,5,D1,45,9.1,9.1,8.1,22.6,NA,23.3,NA,NA,NA
28,6,2000,28/06/2000,0_10,5,D1,46,13.5,12.5,10.7,22.8,NA,23.3,NA,NA,NA
11,7,2000,11/07/2000,0_10,5,D1,47,15,14.7,13.9,23.3,NA,23.6,NA,NA,NA
20,7,2000,20/07/2000,0_10,5,D1,48,17.7,17.6,17.2,23.2,NA,23.8,NA,NA,NA
1,8,2000,01/08/2000,0_10,5,D1,49,17.5,17.4,16.7,23.3,NA,23.4,NA,NA,NA
9,8,2000,09/08/2000,0_10,5,D1,50,16.4,16.1,15,23.0,NA,23.7,NA,NA,NA
21,8,2000,21/08/2000,0_10,5,D1,51,15.7,15.2,8.2,23.0,NA,25.2,NA,NA,NA
30,8,2000,30/08/2000,0_10,5,D1,52,13.5,13.5,13.3,24.2,NA,24.5,NA,NA,NA
10,9,2000,10/09/2000,0_10,5,D1,53,11.9,NA,NA,25.9,NA,26.8,NA,NA,NA
20,9,2000,20/09/2000,0_10,5,D1,54,9.5,9.5,9.5,24.6,NA,24.7,NA,NA,NA
1,10,2000,01/10/2000,0_10,5,D1,55,8.4,7.8,4.7,24.7,NA,26.2,NA,NA,NA
10,10,2000,10/10/2000,0_10,5,D1,56,7.6,7.5,6.2,24.8,NA,25.2,NA,NA,NA
19,10,2000,19/10/2000,0_10,5,D1,57,5.6,5.6,5.3,26.1,NA,26.1,NA,NA,NA
30,10,2000,30/10/2000,0_10,5,D1,58,4.4,4.4,4.4,25.9,NA,25.8,NA,NA,NA
13,11,2000,13/11/2000,0_10,5,D1,59,3.0,3.0,3.1,25.9,NA,25.8,NA,NA,NA
9,     12,2000,09/12/2000,0_10,5,D1,60,1.0,1.1,1.2,NA,NA,NA,NA,NA,NA
2,4,2001,02/04/2001,0_10,5,D1,61,-0.8,NA,NA,10.6,26.2,27.6,NA,NA,NA
22,5,2001,22/05/2001,0_10,5,D1,62,2.5,2.1,0.3,22.6,NA,25.8,NA,NA,NA
2,6,2001,02/06/2001,0_10,5,D1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,6,2001,11/06/2001,0_10,5,D1,64,9.0,6.5,2.0,21.8,NA,24.4,NA,NA,NA
21,6,2001,21/06/2001,0_10,5,D1,65,13.0,9.8,7.0,19.8,NA,24.1,NA,NA,NA
30,6,2001,30/06/2001,0_10,5,D1,66,12.5,10.9,7.0,20.8,NA,23.8,NA,NA,NA
10,7,2001,10/07/2001,0_10,5,D1,67,13.5,11.5,9.0,23.6,NA,24.1,NA,NA,NA
23,7,2001,23/07/2001,0_10,5,D1,68,14.91,14.85,14.04,23.84,23.89,24.00,NA,NA,NA
30,7,2001,30/07/2001,0_10,5,D1,69,13.5,12.7,8.0,24.0,NA,24.8,NA,NA,NA
9,8,2001,09/08/2001,0_10,5,D1,70,11.5,10.0,4.2,24.4,NA,25.0,NA,NA,NA
21,8,2001,21/08/2001,0_10,5,D1,71,10.0,10.0,9.9,24.9,NA,24.8,NA,NA,NA
30,8,2001,30/08/2001,0_10,5,D1,72,8.5,8.0,3.2,25.3,NA,25.9,NA,NA,NA
10,9,2001,10/09/2001,0_10,5,D1,73,5.5,4.0,1.6,25.9,NA,26.7,NA,NA,NA
20,9,2001,20/09/2001,0_10,5,D1,74,9.5,9.1,8.7,26.7,NA,26.4,NA,NA,NA
2,10,2001,02/10/2001,0_10,5,D1,75,7.0,7.0,7.1,26.0,NA,26.0,NA,NA,NA
11,10,2001,11/10/2001,0_10,5,D1,76,5.0,5.0,4.0,26.0,NA,27.0,NA,NA,NA
20,10,2001,20/10/2001,0_10,5,D1,77,4.0,4.0,4.1,26.3,NA,26.4,NA,NA,NA
30,10,2001,30/10/2001,0_10,5,D1,78,3.0,3.0,3.0,26.3,NA,26.4,NA,NA,NA
15,11,2001,15/11/2001,0_10,5,D1,79,0.5,0.5,0.5,27.2,NA,27.2,NA,NA,NA
1,12,2001,01/12/2001,0_10,5,D1,80,-1.4,-0.2,1.0,27.2,NA,27.5,NA,NA,NA
20,1,2002,20/01/2002,0_10,5,D1,81,-1.4,-1.0,-0.6,27.5,NA,27.6,NA,NA,NA
5,2,2002,05/02/2002,0_10,5,D1,82,-1.3,-1.3,-1.2,28.0,NA,28.0,NA,NA,NA
17,3,2002,17/03/2002,0_10,5,D1,83,-1.2,NA,-1.1,24.1,NA,27.4,NA,NA,NA
12,4,2002,12/04/2002,0_10,5,D1,84,-0.5,-0.7,-0.8,12.3,NA,26.6,NA,NA,NA
14,5,2002,14/05/2002,0_10,5,D1,85,1.5,0.5,0,20.2,NA,24.8,NA,NA,NA
1,6,2002,01/06/2002,0_10,5,D1,86,7.0,3.6,1.5,20.9,NA,23.9,NA,NA,NA
11,6,2002,11/06/2002,0_10,5,D1,87,9.0,7.0,4.0,21.6,NA,23.3,NA,NA,NA
20,6,2002,20/06/2002,0_10,5,D1,88,11.5,11.4,11.1,22.9,NA,22.9,NA,NA,NA
1,7,2002,01/07/2002,0_10,5,D1,89,14.2,12.3,8.0,21.1,NA,22.8,NA,NA,NA
10,7,2002,10/07/2002,0_10,5,D1,90,15.4,15.0,12.2,22.9,NA,23.2,NA,NA,NA
20,7,2002,20/07/2002,0_10,5,D1,91,14.0,15.0,12.5,21.9,NA,NA,NA,NA,NA
30,7,2002,30/07/2002,0_10,5,D1,92,15.3,15.1,12.5,22.4,NA,22.8,NA,NA,NA
10,8,2002,10/08/2002,0_10,5,D1,93,15.0,14.5,6.0,24.7,NA,25.5,NA,NA,NA
20,8,2002,20/08/2002,0_10,5,D1,94,12.5,11.4,5.6,24.0,NA,24.8,NA,NA,NA
31,8,2002,31/08/2002,0_10,5,D1,95,8.0,8.0,7.0,23.3,NA,23.4,NA,NA,NA
10,9,2002,10/09/2002,0_10,5,D1,96,9.0,9.0,8.6,23.8,NA,23.9,NA,NA,NA
19,9,2002,19/09/2002,0_10,5,D1,97,8.5,8.5,8.5,22.6,NA,22.7,NA,NA,NA
30,9,2002,30/09/2002,0_10,5,D1,98,6.9,6.9,6.9,23.8,NA,23.9,NA,NA,NA
10,10,2002,10/10/2002,0_10,5,D1,99,5.5,5.5,5.5,23.8,NA,23.8,NA,NA,NA
20,10,2002,20/10/2002,0_10,5,D1,100,3.6,3.7,3.7,23.8,NA,23.9,NA,NA,NA
30,10,2002,30/10/2002,0_10,5,D1,101,2.5,2.5,2.8,24.1,NA,24.3,NA,NA,NA
14,11,2002,14/11/2002,0_10,5,D1,102,0.5,0.5,0.5,22.2,NA,22.8,NA,NA,NA
31,1,2003,31/01/2003,0_10,5,D1,103,-1.0,-1.0,-1.0,23.8,NA,25.8,NA,NA,NA
18,2,2003,18/02/2003,0_10,5,D1,104,-1.0,-0.9,-0.8,25.1,NA,25.6,NA,NA,NA
31,3,2003,31/03/2003,0_10,5,D1,105,-0.7,NA,-1.1,13.8,NA,25.9,NA,NA,NA
10,4,2003,10/04/2003,0_10,5,D1,106,-0.7,NA,-1.1,20.3,NA,26.1,NA,NA,NA
12,5,2003,12/05/2003,0_10,5,D1,107,3.5,NA,0.8,18.7,NA,24.8,NA,NA,NA
20,5,2003,20/05/2003,0_10,5,D1,108,5.0,NA,2.0,23.5,NA,24.9,NA,NA,NA
31,5,2003,31/05/2003,0_10,5,D1,109,4.6,NA,4.2,24.2,NA,24.4,NA,NA,NA
10,6,2003,10/06/2003,0_10,5,D1,110,6.5,NA,4.9,25.5,NA,25.5,NA,NA,NA
19,6,2003,19/06/2003,0_10,5,D1,111,10.2,NA,6.6,23.7,NA,24.9,NA,NA,NA
30,6,2003,30/06/2003,0_10,5,D1,112,12.3,11.0,10.5,23.4,NA,24.5,NA,NA,NA
10,7,2003,10/07/2003,0_10,5,D1,113,14.5,14.3,12.5,23.5,NA,23.6,NA,NA,NA
20,7,2003,20/07/2003,0_10,5,D1,114,17.5,14.4,12.5,22.8,NA,23.9,NA,NA,NA
29,7,2003,29/07/2003,0_10,5,D1,115,20.0,16.0,12.5,23.3,NA,24.3,NA,NA,NA
11,8,2003,11/08/2003,0_10,5,D1,116,16.7,16.7,16.7,23.6,NA,23.6,NA,NA,NA
20,8,2003,20/08/2003,0_10,5,D1,117,15.3,15.3,15.2,24.9,NA,24.9,NA,NA,NA
1,9,2003,01/09/2003,0_10,5,D1,118,13.2,13.2,13.2,24.1,NA,24.1,NA,NA,NA
10,9,2003,10/09/2003,0_10,5,D1,119,12.6,12.2,8.2,24.7,NA,25.4,NA,NA,NA
21,9,2003,21/09/2003,0_10,5,D1,120,7.8,8.8,8.3,26.0,NA,26.1,NA,NA,NA
30,9,2003,30/09/2003,0_10,5,D1,121,5.3,5.3,5.2,27.4,NA,27.5,NA,NA,NA
11,10,2003,11/10/2003,0_10,5,D1,122,5.3,5.3,5.3,27.4,NA,27.4,NA,NA,NA
20,10,2003,20/10/2003,0_10,5,D1,123,5.8,NA,5.7,27.2,NA,27.2,NA,NA,NA
30,10,2003,30/10/2003,0_10,5,D1,124,3.3,NA,3.3,27.3,NA,27.5,NA,NA,NA
16,11,2003,16/11/2003,0_10,5,D1,125,2.5,NA,2.8,26.5,NA,26.6,NA,NA,NA
2,12,2003,02/12/2003,0_10,5,D1,126,2.0,NA,1.9,26.1,NA,26.2,NA,NA,NA
23,2,2004,23/02/2004,0_10,5,D1,127,-1.0,-1.0,-0.9,25.7,NA,26.4,NA,NA,NA
28,3,2004,28/03/2004,0_10,5,D1,128,-1.37,-0.97,-0.96,25.9,27.3,27.5,NA,NA,NA
7,4,2004,07/04/2004,0_10,5,D1,129,-1.19,-1.03,-1.40,20.0,27.1,27.3,NA,NA,NA
19,5,2004,19/05/2004,0_10,5,D1,130,1.0,-0.2,-0.6,23.8,NA,26.0,NA,NA,NA
30,5,2004,30/05/2004,0_10,5,D1,131,4.4,NA,3.6,19.7,NA,22.0,NA,NA,NA
10,6,2004,10/06/2004,0_10,5,D1,132,7.8,4.7,3.6,20.5,NA,22.5,NA,NA,NA
21,6,2004,21/06/2004,0_10,5,D1,133,13.0,7.5,4.0,22.6,NA,24.3,NA,NA,NA
30,6,2004,30/06/2004,0_10,5,D1,134,12.6,11.4,8.0,22.6,NA,23.3,NA,NA,NA
10,7,2004,10/07/2004,0_10,5,D1,135,16.0,NA,13.2,21.7,NA,24.5,NA,NA,NA
20,7,2004,20/07/2004,0_10,5,D1,136,15.8,14.6,12.4,23.1,NA,24.4,NA,NA,NA
29,7,2004,29/07/2004,0_10,5,D1,137,15.9,15.5,8.7,21.9,NA,24.5,NA,NA,NA
10,8,2004,10/08/2004,0_10,5,D1,138,17.5,16.8,15.1,23.8,NA,24.1,NA,NA,NA
19,8,2004,19/08/2004,0_10,5,D1,139,14.8,14.8,14.6,24.0,NA,24.0,NA,NA,NA
31,8,2004,31/08/2004,0_10,5,D1,140,13.1,13.7,13.7,24.1,NA,24.3,NA,NA,NA
9,9,2004,09/09/2004,0_10,5,D1,141,12.7,12.4,12.4,24.2,NA,24.4,NA,NA,NA
20,9,2004,20/09/2004,0_10,5,D1,142,8.5,6.3,5.6,24.4,NA,25.9,NA,NA,NA
30,9,2004,30/09/2004,0_10,5,D1,143,8,7.7,7.6,24.3,NA,25.4,NA,NA,NA
9,10,2004,09/10/2004,0_10,5,D1,144,6.6,6.8,7.1,24.8,NA,25.0,NA,NA,NA
20,10,2004,20/10/2004,0_10,5,D1,145,5.5,5.6,5.6,25.4,NA,25.4,NA,NA,NA
30,10,2004,30/10/2004,0_10,5,D1,146,3.5,3.6,3.8,25.3,NA,25.5,NA,NA,NA
11,11,2004,11/11/2004,0_10,5,D1,147,3.2,3.2,3.3,25.8,NA,26.0,NA,NA,NA
5,4,2005,05/04/2005,0_10,5,D1,148,-0.6,-0.9,-1.1,17.8,NA,26.6,NA,NA,NA
1,6,2005,01/06/2005,0_10,5,D1,149,6,NA,NA,24.2,NA,25.2,NA,NA,NA
11,6,2005,11/06/2005,0_10,5,D1,150,10,3.6,1.1,23.5,NA,26.2,NA,NA,NA
20,6,2005,20/06/2005,0_10,5,D1,151,12,11,5.5,23.3,NA,25.2,NA,NA,NA
30,6,2005,30/06/2005,0_10,5,D1,152,12.5,NA,NA,25.1,NA,25.1,NA,NA,NA
10,7,2005,10/07/2005,0_10,5,D1,153,16,14.4,6.5,24.5,NA,26.6,NA,NA,NA
21,7,2005,21/07/2005,0_10,5,D1,154,17,17,16.8,25.5,NA,25.7,NA,NA,NA
31,7,2005,31/07/2005,0_10,5,D1,155,16.5,16.5,16.2,25.1,NA,25.7,NA,NA,NA
9,8,2005,09/08/2005,0_10,5,D1,156,15.8,15.3,10,25.6,NA,26.1,NA,NA,NA
20,8,2005,20/08/2005,0_10,5,D1,157,15.7,15.7,15.1,25.7,NA,25.8,NA,NA,NA
31,8,2005,31/08/2005,0_10,5,D1,158,13.1,13.1,12.1,25.5,NA,26.0,NA,NA,NA
10,9,2005,10/09/2005,0_10,5,D1,159,12.8,12.7,12.7,24.6,NA,25.0,NA,NA,NA
20,9,2005,20/09/2005,0_10,5,D1,160,7.3,7.3,7.0,24.5,NA,26.1,NA,NA,NA
1,10,2005,01/10/2005,0_10,5,D1,161,6.3,5.8,4.7,NA,NA,25.7,NA,NA,NA
11,10,2005,11/10/2005,0_10,5,D1,162,5.4,5.3,4.7,24.9,NA,25.6,NA,NA,NA
20,10,2005,20/10/2005,0_10,5,D1,163,4.5,4.5,4.5,24.1,NA,24.4,NA,NA,NA
31,10,2005,31/10/2005,0_10,5,D1,164,3.5,3.5,3.5,24.5,NA,25.0,NA,NA,NA
9,11,2005,09/11/2005,0_10,5,D1,165,3.5,3.5,3.4,24.6,NA,25.3,NA,NA,NA
5,12,2005,05/12/2005,0_10,5,D1,166,1.8,1.9,1.9,24.8,NA,25.0,NA,NA,NA
19,2,2006,19/02/2006,0_10,5,D1,167,0.1,0.1,-0.1,16.1,NA,26.6,NA,NA,NA
19,3,2006,19/03/2006,0_10,5,D1,168,0.0,0.0,0.2,13.2,NA,28.1,NA,NA,NA
3,4,2006,03/04/2006,0_10,5,D1,169,-0.7,-0.6,-0.4,26.5,NA,27.9,NA,NA,NA
20,5,2006,20/05/2006,0_10,5,D1,170,5.1,2.8,2.5,24.0,NA,26.9,NA,NA,NA
31,5,2006,31/05/2006,0_10,5,D1,171,6.3,5.6,4.4,22.8,NA,26.5,NA,NA,NA
10,6,2006,10/06/2006,0_10,5,D1,172,8.3,8.0,4.4,22.7,NA,26.4,NA,NA,NA
20,6,2006,20/06/2006,0_10,5,D1,173,12.5,8.0,5.0,23.2,NA,26.1,NA,NA,NA
29,6,2006,29/06/2006,0_10,5,D1,174,13.3,12.0,8.0,24.4,NA,24.9,NA,NA,NA
10,7,2006,10/07/2006,0_10,5,D1,175,14.4,12.0,10.0,24.9,NA,25.8,NA,NA,NA
20,7,2006,20/07/2006,0_10,5,D1,176,10.9,11.7,11.7,25.8,26.0,26.1,NA,NA,NA
31,7,2006,31/07/2006,0_10,5,D1,177,12.0,11.7,8.3,23.9,26.0,27.2,NA,NA,NA
10,8,2006,10/08/2006,0_10,5,D1,178,11.9,8.7,3.1,25.5,27.2,27.7,NA,NA,NA
20,8,2006,20/08/2006,0_10,5,D1,179,12.2,12.1,11.5,26.7,26.7,26.7,NA,NA,NA
30,8,2006,30/08/2006,0_10,5,D1,180,13.2,12.9,12.1,26.5,26.7,26.7,NA,NA,NA
10,9,2006,10/09/2006,0_10,5,D1,181,11.4,11.6,12.0,26.1,26.3,26.6,NA,NA,NA
20,9,2006,20/09/2006,0_10,5,D1,182,11.2,11.1,11.2,26.3,26.4,26.5,NA,NA,NA
29,9,2006,29/09/2006,0_10,5,D1,183,9.1,9.3,9.3,24.4,26.6,26.6,NA,NA,NA
10,10,2006,10/10/2006,0_10,5,D1,184,7.4,7.3,7.3,26.5,26.5,26.6,NA,NA,NA
19,10,2006,19/10/2006,0_10,5,D1,185,6.3,6.4,6.4,26.6,26.6,26.6,NA,NA,NA
30,10,2006,30/10/2006,0_10,5,D1,186,4.1,4.2,4.3,26.8,26.8,26.8,NA,NA,NA
14,11,2006,14/11/2006,0_10,5,D1,187,1.1,1.5,2.1,26.6,26.7,27.0,NA,NA,NA
18,3,2007,18/03/2007,0_10,5,D1,188,-0.29,-0.77,-1.01,3.96,27.68,27.84,NA,NA,NA
21,5,2007,21/05/2007,0_10,5,D1,189,3.5,3.0,1.3,25.3,NA,27.4,NA,NA,NA
30,5,2007,30/05/2007,0_10,5,D1,190,7.3,6.9,4.6,25.5,NA,26.8,NA,NA,NA
10,6,2007,10/06/2007,0_10,5,D1,191,11.34,10.16,7.14,24.09,25.04,25.49,NA,NA,NA
20,6,2007,20/06/2007,0_10,5,D1,192,11.88,11.44,6.42,20.66,24.31,25.42,NA,NA,NA
30,6,2007,30/06/2007,0_10,5,D1,193,14.61,10.86,8.57,19.65,24.77,24.83,NA,NA,NA
9,7,2007,09/07/2007,0_10,5,D1,194,12.18,12.19,12.19,24.45,24.45,24.46,NA,NA,NA
20,7,2007,20/07/2007,0_10,5,D1,195,14.45,14.09,13.30,23.81,24.13,24.18,NA,NA,NA
1,8,2007,01/08/2007,0_10,5,D1,196,14.5,14.5,10.0,22.4,NA,24.2,NA,NA,NA
11,8,2007,11/08/2007,0_10,5,D1,197,16.64,16.56,16.41,23.84,23.86,24.12,NA,NA,NA
20,8,2007,20/08/2007,0_10,5,D1,198,14.23,14.01,11.98,24.16,24.31,25.12,NA,NA,NA
30,8,2007,30/08/2007,0_10,5,D1,199,13.23,13.25,12.98,24.22,24.23,24.27,NA,NA,NA
10,9,2007,10/09/2007,0_10,5,D1,200,10.77,10.96,11.01,24.08,24.13,24.19,NA,NA,NA
20,9,2007,20/09/2007,0_10,5,D1,201,7.99,7.98,8.00,24.97,24.95,25.21,NA,NA,NA
30,9,2007,30/09/2007,0_10,5,D1,202,7.80,8.03,8.04,24.35,25.11,25.19,NA,NA,NA
10,10,2007,10/10/2007,0_10,5,D1,203,7.54,7.56,7.57,24.89,24.88,24.89,NA,NA,NA
20,10,2007,20/10/2007,0_10,5,D1,204,5.73,5.79,5.86,25.11,25.29,25.31,NA,NA,NA
29,10,2007,29/10/2007,0_10,5,D1,205,5.5,NA,NA,NA,NA,NA,NA,NA,NA
8,11,2007,08/11/2007,0_10,5,D1,206,3.63,3.62,4.44,26.57,26.67,27.45,NA,NA,NA
4,12,2007,04/12/2007,0_10,5,D1,207,0.73,0.74,0.75,26.91,26.92,26.84,NA,NA,NA
17,3,2008,17/03/2008,0_10,5,D1,208,-0.68,-0.77,-0.93,9.29,27.34,27.58,NA,NA,NA
22,3,2008,22/03/2008,0_10,5,D1,209,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,3,2008,27/03/2008,0_10,5,D1,210,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,5,2008,21/05/2008,0_10,5,D1,211,2.0,1.7,1.5,21.2,NA,25.4,NA,NA,NA
31,5,2008,31/05/2008,0_10,5,D1,212,7.0,5.4,1.1,20.4,NA,25.8,NA,NA,NA
11,6,2008,11/06/2008,0_10,5,D1,213,8.5,8.5,7.1,23.1,NA,24.8,NA,NA,NA
21,6,2008,21/06/2008,0_10,5,D1,214,13.48,9.84,4.85,21.57,23.79,25.32,NA,NA,NA
30,6,2008,30/06/2008,0_10,5,D1,215,NA,11.75,10.31,NA,23.88,24.55,NA,NA,NA
9,7,2008,09/07/2008,0_10,5,D1,216,12.83,13.13,13.10,22.64,23.46,23.60,NA,NA,NA
20,7,2008,20/07/2008,0_10,5,D1,217,16.0,NA,NA,21.4,NA,23.6,NA,NA,NA
31,7,2008,31/07/2008,0_10,5,D1,218,14.39,14.12,8.55,22.56,22.63,24.48,NA,NA,NA
11,8,2008,11/08/2008,0_10,5,D1,219,11.32,10.40,5.94,22.63,23.53,25.71,NA,NA,NA
20,8,2008,20/08/2008,0_10,5,D1,220,9.07,8.19,7.23,21.52,25.14,25.40,NA,NA,NA
3,9,2008,03/09/2008,0_10,5,D1,221,9.20,9.19,9.23,24.25,24.46,24.57,NA,NA,NA
10,9,2008,10/09/2008,0_10,5,D1,222,9.68,9.26,7.52,22.99,24.67,25.01,NA,NA,NA
21,9,2008,21/09/2008,0_10,5,D1,223,7.74,7.62,6.67,24.29,24.53,25.44,NA,NA,NA
1,10,2008,01/10/2008,0_10,5,D1,224,5.62,5.62,5.59,24.78,25.05,25.13,NA,NA,NA
9,10,2008,09/10/2008,0_10,5,D1,225,4.51,4.57,4.80,25.09,25.21,25.42,NA,NA,NA
20,10,2008,20/10/2008,0_10,5,D1,226,3.67,3.78,3.88,25.48,25.64,25.69,NA,NA,NA
29,10,2008,29/10/2008,0_10,5,D1,227,3.40,3.46,3.61,25.77,25.82,26.13,NA,NA,NA
15,11,2008,15/11/2008,0_10,5,D1,228,2.16,2.17,2.25,25.86,25.93,26.04,NA,NA,NA
10,12,2008,10/12/2008,0_10,5,D1,229,0.81,1.88,2.11,25.76,26.59,26.77,NA,NA,NA
22,2,2009,22/02/2009,0_10,5,D1,230,-0.34,-0.70,-1.04,4.29,25.74,25.98,0.9,0.1,0.1
15,3,2009,15/03/2009,0_10,5,D1,231,-0.63,-0.83,-0.92,13.42,26.77,27.01,NA,NA,NA
11,4,2009,11/04/2009,0_10,5,D1,232,-0.52,-0.99,-1.02,10.24,26.77,26.91,NA,NA,NA
25,5,2009,25/05/2009,0_10,5,D1,233,8.23,0.03,-0.37,18.13,26.57,27.07,NA,NA,NA
1,6,2009,01/06/2009,0_10,5,D1,234,4.86,4.37,4.16,24.85,24.92,25.25,NA,NA,NA
10,6,2009,10/06/2009,0_10,5,D1,235,7.42,6.16,5.15,22.66,24.84,25.10,NA,NA,NA
20,6,2009,20/06/2009,0_10,5,D1,236,8.78,8.76,8.63,23.78,23.78,24.30,0.8,0.9,0.8
30,6,2009,30/06/2009,0_10,5,D1,237,12.67,11.77,7.70,22.81,24.25,24.90,NA,NA,NA
9,7,2009,09/07/2009,0_10,5,D1,238,12.23,12.01,10.38,24.39,24.39,24.82,NA,NA,NA
20,7,2009,20/07/2009,0_10,5,D1,239,13.52,12.23,9.87,23.9,NA,25.1,0.6,1.2,0.8
30,7,2009,30/07/2009,0_10,5,D1,240,14.12,10.52,7.77,22.89,25.02,25.66,NA,2.0,0.4
10,8,2009,10/08/2009,0_10,5,D1,241,16.54,12.92,10.36,22.27,24.57,24.99,1.3,0.9,0.6
20,8,2009,20/08/2009,0_10,5,D1,242,14.43,14.56,14.67,23.03,23.83,24.10,0.7,1.9,1.1
