"","sample.id","latitude","longitude","first.yr","last.yr","n.yr.obs","si.avg","si.sd","trend.period","si","slope","intercept","tau","pval","total.change","total.change.pcnt","trend.cat"
"1","S_1000",55.1340716,160.0559937,2004,2023,20,0.6149,0.0285,"2003to2023","kndvi.max",-0.00108,0.6755,-0.216,0.2079,-0.023,-3.4,"no_trend"
"2","S_1001",55.1128265,159.8795319,2004,2023,20,0.5712,0.0435,"2003to2023","kndvi.max",5e-05,0.2388,0.018,0.9442,0.001,0.4,"no_trend"
"3","S_1002",55.1460555,159.9767589,2004,2023,20,0.5819,0.0268,"2003to2023","kndvi.max",-0.00025,0.6963,-0.018,0.9442,-0.005,-0.7,"no_trend"
"4","S_1003",55.092632,160.0149435,2004,2023,20,0.6031,0.029,"2003to2023","kndvi.max",0.00234,0.6508,0.275,0.1075,0.049,7.5,"no_trend"
"5","S_1004",55.0977322,160.0493937,2004,2023,19,0.619,0.0421,"2003to2023","kndvi.max",-0.00032,0.4325,-0.072,0.7049,-0.007,-1.6,"no_trend"
"6","S_1005",55.1116249,159.8964366,2004,2023,19,0.5833,0.0325,"2003to2023","kndvi.max",-0.00116,0.4853,-0.229,0.1978,-0.024,-4.9,"no_trend"
"7","S_1006",55.139736,160.0556726,2004,2023,20,0.6049,0.0187,"2003to2023","kndvi.max",-0.00125,0.7374,-0.263,0.1237,-0.026,-3.5,"no_trend"
"8","S_1008",55.147897,159.9824527,2004,2023,20,0.6153,0.0271,"2003to2023","kndvi.max",-0.00114,0.6419,-0.099,0.5756,-0.024,-3.7,"no_trend"
"9","S_101",55.1298506,159.9462497,2004,2023,20,0.5692,0.0308,"2003to2023","kndvi.max",0.00091,0.6482,0.088,0.6243,0.019,2.9,"no_trend"
"10","S_1012",55.0703052,159.9415553,2004,2023,19,0.6371,0.0355,"2003to2023","kndvi.max",-0.00442,0.6606,-0.373,0.0339,-0.093,-14.1,"browning"
"11","S_1013",55.0982964,160.0146169,2004,2023,20,0.6089,0.0228,"2003to2023","kndvi.max",-0.00153,0.7183,-0.24,0.1617,-0.032,-4.5,"no_trend"
"12","S_1015",55.0834712,159.9813428,2004,2023,20,0.6482,0.0376,"2003to2023","kndvi.max",-0.00432,0.8081,-0.404,0.0174,-0.091,-11.3,"browning"
"13","S_1019",55.07841,159.939396,2004,2023,19,0.6163,0.0346,"2003to2023","kndvi.max",-0.00046,0.69,-0.19,0.2889,-0.01,-1.4,"no_trend"
"14","S_1020",55.1401735,159.9361397,2004,2023,19,0.5852,0.0338,"2003to2023","kndvi.max",0.00117,0.7803,0.19,0.2889,0.025,3.2,"no_trend"
"15","S_1021",55.0943317,159.9374188,2004,2023,20,0.5792,0.0314,"2003to2023","kndvi.max",-0.0013,0.4572,-0.275,0.1075,-0.027,-5.9,"no_trend"
"16","S_1022",55.084259,160.0485709,2004,2023,20,0.6651,0.0266,"2003to2023","kndvi.max",-0.00222,0.829,-0.392,0.0209,-0.047,-5.7,"browning"
"17","S_1023",55.132457,159.9227837,2004,2023,20,0.5801,0.0377,"2003to2023","kndvi.max",-0.00096,0.6316,-0.181,0.2939,-0.02,-3.2,"no_trend"
"18","S_1024",55.1108221,160.1522638,2004,2023,19,0.6543,0.0364,"2003to2023","kndvi.max",-0.00068,0.5851,-0.163,0.3633,-0.014,-2.4,"no_trend"
"19","S_1026",55.1384005,160.0542255,2004,2023,20,0.6241,0.0191,"2003to2023","kndvi.max",-0.00064,0.781,-0.181,0.2939,-0.013,-1.7,"no_trend"
"20","S_1027",55.1048396,160.0058482,2004,2023,19,0.6104,0.0279,"2003to2023","kndvi.max",-0.00154,0.8793,-0.294,0.0956,-0.032,-3.6,"browning"
"21","S_1031",55.0883398,159.9452692,2004,2023,20,0.5931,0.0232,"2003to2023","kndvi.max",-0.00083,0.7702,-0.181,0.2939,-0.017,-2.2,"no_trend"
"22","S_1032",55.0911584,159.9975135,2004,2023,20,0.6133,0.0266,"2003to2023","kndvi.max",0.00147,0.7658,0.193,0.2629,0.031,4,"no_trend"
"23","S_1033",55.0875974,159.9711032,2004,2023,20,0.6324,0.0207,"2003to2023","kndvi.max",-0.00056,0.5534,-0.146,0.4011,-0.012,-2.2,"no_trend"
"24","S_1035",55.0898743,160.1145263,2004,2023,19,0.6657,0.0319,"2003to2023","kndvi.max",-0.00213,0.7999,-0.399,0.023,-0.045,-5.6,"browning"
"25","S_1036",55.1138664,159.9562193,2004,2023,20,0.6789,0.0247,"2003to2023","kndvi.max",-0.00097,0.7974,-0.31,0.0689,-0.02,-2.5,"browning"
"26","S_1037",55.1319823,159.9834735,2004,2023,20,0.6378,0.029,"2003to2023","kndvi.max",-0.00203,0.6357,-0.427,0.0118,-0.043,-6.8,"browning"
"27","S_1039",55.0931294,159.9872205,2004,2023,20,0.6116,0.028,"2003to2023","kndvi.max",-0.00077,0.5988,-0.099,0.5756,-0.016,-2.7,"no_trend"
"28","S_1041",55.0810078,159.9168994,2004,2023,19,0.5937,0.0411,"2003to2023","kndvi.max",-0.00393,0.6615,-0.425,0.0153,-0.083,-12.5,"browning"
"29","S_1043",55.0892394,160.0336596,2004,2023,20,0.6074,0.0316,"2003to2023","kndvi.max",-0.00069,0.5987,-0.076,0.6746,-0.014,-2.3,"no_trend"
"30","S_1046",55.1149409,159.9567153,2004,2023,20,0.6289,0.0263,"2003to2023","kndvi.max",-0.00036,0.6775,-0.064,0.7264,-0.008,-1.2,"no_trend"
"31","S_1047",55.0832808,159.9714686,2004,2023,18,0.5981,0.0215,"2003to2023","kndvi.max",-0.00048,0.7431,-0.176,0.3434,-0.01,-1.3,"no_trend"
"32","S_1048",55.090346,159.9298046,2004,2023,20,0.6,0.0315,"2003to2023","kndvi.max",-0.00025,0.6248,-0.076,0.6746,-0.005,-0.8,"no_trend"
"33","S_105",55.1115868,160.0986696,2004,2023,20,0.6475,0.0363,"2003to2023","kndvi.max",-0.00148,0.7833,-0.135,0.4415,-0.031,-4,"no_trend"
"34","S_1050",55.0987747,159.9892403,2004,2023,19,0.6472,0.0195,"2003to2023","kndvi.max",-4e-05,0.5344,-0.007,1,-0.001,-0.2,"no_trend"
"35","S_1051",55.1042244,159.8760515,2004,2023,20,0.5762,0.0261,"2003to2023","kndvi.max",-0.00248,0.6863,-0.404,0.0174,-0.052,-7.6,"browning"
"36","S_1052",55.0845115,159.9860682,2004,2023,20,0.6298,0.0265,"2003to2023","kndvi.max",-0.00051,0.6971,-0.123,0.4841,-0.011,-1.6,"no_trend"
"37","S_1054",55.1316412,159.9237059,2004,2023,20,0.5938,0.0501,"2003to2023","kndvi.max",-6e-04,0.6475,-0.053,0.7796,-0.013,-2,"no_trend"
"38","S_1055",55.0840258,160.0443349,2004,2023,20,0.6604,0.0516,"2003to2023","kndvi.max",-0.00061,0.7409,-0.064,0.7264,-0.013,-1.8,"no_trend"
"39","S_1058",55.093017,160.0332869,2004,2023,19,0.613,0.0242,"2003to2023","kndvi.max",-0.00061,0.8741,-0.085,0.6494,-0.013,-1.5,"no_trend"
"40","S_1059",55.1216105,159.9310012,2004,2023,19,0.5783,0.0309,"2003to2023","kndvi.max",-0.00012,0.6424,-0.059,0.7619,-0.003,-0.5,"no_trend"
"41","S_1061",55.0997685,159.9996086,2004,2023,20,0.611,0.0259,"2003to2023","kndvi.max",-2e-05,0.8322,-0.006,1,0,0,"no_trend"
"42","S_1064",55.1009158,159.9911739,2004,2023,20,0.6153,0.033,"2003to2023","kndvi.max",0.00076,0.4955,0.123,0.4841,0.016,3.2,"no_trend"
"43","S_1066",55.0979837,160.0197806,2004,2023,20,0.6019,0.0253,"2003to2023","kndvi.max",0.00065,0.6178,0.099,0.5756,0.014,2.3,"no_trend"
"44","S_1068",55.088604,159.9800584,2004,2023,20,0.6118,0.03,"2003to2023","kndvi.max",-0.00038,0.543,-0.076,0.6746,-0.008,-1.5,"no_trend"
"45","S_1069",55.0986716,160.0654038,2004,2023,19,0.651,0.0304,"2003to2023","kndvi.max",-0.0033,0.8922,-0.438,0.0124,-0.069,-7.7,"browning"
"46","S_107",55.1339485,159.9392881,2004,2023,20,0.5709,0.0236,"2003to2023","kndvi.max",-0.00126,0.7526,-0.181,0.2939,-0.026,-3.5,"no_trend"
"47","S_1073",55.12467,159.8821445,2004,2023,20,0.5573,0.0247,"2003to2023","kndvi.max",-0.00083,0.5007,-0.228,0.1837,-0.017,-3.4,"no_trend"
"48","S_1075",55.1355185,159.9454426,2004,2023,20,0.5842,0.0205,"2003to2023","kndvi.max",0.00193,0.5927,0.38,0.0252,0.041,6.9,"greening"
"49","S_1076",55.1091135,159.9434082,2004,2023,20,0.5794,0.0331,"2003to2023","kndvi.max",-0.00099,0.6113,-0.146,0.4011,-0.021,-3.4,"no_trend"
"50","S_1077",55.1017321,159.9902537,2004,2023,20,0.6261,0.0229,"2003to2023","kndvi.max",0.00141,0.5871,0.193,0.2629,0.03,5.1,"no_trend"
"51","S_1079",55.1364345,159.9995835,2004,2023,20,0.5962,0.023,"2003to2023","kndvi.max",0,0.6094,-0.006,1,0,0,"no_trend"
"52","S_108",55.0735653,159.9383428,2004,2023,20,0.6103,0.0287,"2003to2023","kndvi.max",-0.00111,0.5807,-0.123,0.4841,-0.023,-4,"no_trend"
"53","S_1080",55.1320978,159.9345391,2004,2023,20,0.56,0.0375,"2003to2023","kndvi.max",-0.00036,0.711,-0.053,0.7796,-0.008,-1.1,"no_trend"
"54","S_1081",55.1058005,160.0199797,2004,2023,20,0.5987,0.0314,"2003to2023","kndvi.max",2e-04,0.6969,0.041,0.8337,0.004,0.6,"no_trend"
"55","S_1083",55.0810906,159.9756451,2004,2023,20,0.6226,0.0289,"2003to2023","kndvi.max",-0.00251,0.8735,-0.462,0.0064,-0.053,-6.1,"browning"
"56","S_1084",55.1408818,160.0787652,2004,2023,19,0.6066,0.028,"2003to2023","kndvi.max",-0.00236,0.8549,-0.386,0.028,-0.05,-5.8,"browning"
"57","S_1085",55.1064878,160.0021276,2004,2023,19,0.607,0.0295,"2003to2023","kndvi.max",-0.00116,0.5769,-0.19,0.2889,-0.024,-4.2,"no_trend"
"58","S_1086",55.1275514,159.929728,2004,2023,20,0.6011,0.0372,"2003to2023","kndvi.max",-0.0021,0.6054,-0.31,0.0689,-0.044,-7.3,"browning"
"59","S_1087",55.1146691,159.8856869,2004,2023,20,0.5661,0.0358,"2003to2023","kndvi.max",-0.00339,0.6687,-0.427,0.0118,-0.071,-10.6,"browning"
"60","S_1088",55.1011239,159.9987021,2004,2023,19,0.597,0.0257,"2003to2023","kndvi.max",0.00108,0.5308,0.255,0.1501,0.023,4.3,"no_trend"
"61","S_1089",55.148849,159.9980109,2004,2023,20,0.5842,0.0235,"2003to2023","kndvi.max",0.00162,0.5084,0.287,0.0931,0.034,6.7,"greening"
"62","S_1092",55.1451193,159.9588493,2004,2023,20,0.5957,0.023,"2003to2023","kndvi.max",-0.00152,0.6345,-0.228,0.1837,-0.032,-5,"no_trend"
"63","S_1093",55.0749135,159.9726755,2004,2023,20,0.6238,0.0361,"2003to2023","kndvi.max",-0.0017,0.691,-0.193,0.2629,-0.036,-5.2,"no_trend"
"64","S_1094",55.1135529,160.1485797,2004,2023,20,0.6452,0.0276,"2003to2023","kndvi.max",-0.00153,0.7018,-0.251,0.1417,-0.032,-4.6,"no_trend"
"65","S_1096",55.0823284,159.9893043,2004,2023,20,0.6714,0.0291,"2003to2023","kndvi.max",-0.00199,0.7263,-0.31,0.0689,-0.042,-5.8,"browning"
"66","S_1097",55.0879513,160.0265758,2004,2023,20,0.6704,0.0251,"2003to2023","kndvi.max",-0.00109,0.7265,-0.275,0.1075,-0.023,-3.2,"no_trend"
"67","S_1098",55.0846135,159.9733809,2004,2023,20,0.6035,0.0269,"2003to2023","kndvi.max",-0.00055,0.5266,-0.076,0.6746,-0.012,-2.3,"no_trend"
"68","S_1099",55.1378784,159.9539695,2004,2023,20,0.5587,0.0248,"2003to2023","kndvi.max",0.00183,0.529,0.263,0.1237,0.038,7.2,"no_trend"
"69","S_11",55.0912121,159.9909338,2004,2023,20,0.6071,0.0255,"2003to2023","kndvi.max",-0.00031,0.6059,-0.111,0.5289,-0.007,-1.2,"no_trend"
"70","S_110",55.1004932,160.1030671,2004,2023,18,0.6484,0.0376,"2003to2023","kndvi.max",-0.00287,0.6388,-0.485,0.0074,-0.06,-9.4,"browning"
"71","S_1100",55.0835748,159.9338773,2004,2023,20,0.6183,0.0361,"2003to2023","kndvi.max",-0.00062,0.6062,-0.111,0.5289,-0.013,-2.1,"no_trend"
"72","S_1101",55.1346532,160.0818913,2004,2023,20,0.5841,0.0243,"2003to2023","kndvi.max",-0.00184,0.6751,-0.287,0.0931,-0.039,-5.8,"browning"
"73","S_1103",55.1264804,159.9287621,2004,2023,20,0.6217,0.0407,"2003to2023","kndvi.max",-0.00388,0.7681,-0.474,0.0051,-0.081,-10.5,"browning"
"74","S_1106",55.1089225,159.8973166,2004,2023,20,0.5707,0.0367,"2003to2023","kndvi.max",0.00035,0.4121,0.041,0.8337,0.007,1.7,"no_trend"
"75","S_1108",55.126719,160.0948506,2004,2023,20,0.6551,0.0301,"2003to2023","kndvi.max",-0.00228,0.818,-0.345,0.0424,-0.048,-5.9,"browning"
"76","S_1109",55.0843687,159.9000567,2004,2023,20,0.5818,0.029,"2003to2023","kndvi.max",-0.00255,0.5581,-0.333,0.0501,-0.054,-9.7,"browning"
"77","S_111",55.13722,160.0659598,2004,2023,20,0.6081,0.021,"2003to2023","kndvi.max",-0.00171,0.8046,-0.357,0.0358,-0.036,-4.5,"browning"
"78","S_1110",55.0907365,159.9490863,2004,2023,19,0.6257,0.0338,"2003to2023","kndvi.max",-0.00066,0.5463,-0.15,0.4047,-0.014,-2.6,"no_trend"
"79","S_1111",55.1094257,160.0054931,2004,2023,20,0.6255,0.0231,"2003to2023","kndvi.max",-0.00023,0.5477,-0.076,0.6746,-0.005,-0.9,"no_trend"
"80","S_1112",55.0900455,160.0017163,2004,2023,20,0.6136,0.0441,"2003to2023","kndvi.max",0.00032,0.6204,0.029,0.8887,0.007,1.1,"no_trend"
"81","S_1114",55.1062821,159.8897335,2004,2023,20,0.5931,0.0295,"2003to2023","kndvi.max",-0.00075,0.5669,-0.146,0.4011,-0.016,-2.8,"no_trend"
"82","S_1115",55.0988745,160.0099299,2004,2023,20,0.6085,0.0251,"2003to2023","kndvi.max",-0.00143,0.7356,-0.31,0.0689,-0.03,-4.1,"browning"
"83","S_1117",55.0844225,159.9635065,2004,2023,18,0.6154,0.0144,"2003to2023","kndvi.max",-0.00046,0.5346,-0.118,0.5366,-0.01,-1.9,"no_trend"
"84","S_1118",55.1152657,159.9496677,2004,2023,20,0.596,0.0382,"2003to2023","kndvi.max",-0.00066,0.6989,-0.099,0.5756,-0.014,-2,"no_trend"
"85","S_1119",55.1050128,159.8788901,2004,2023,20,0.5815,0.0286,"2003to2023","kndvi.max",-0.00122,0.5631,-0.181,0.2939,-0.026,-4.6,"no_trend"
"86","S_1120",55.1404477,159.9700329,2004,2023,20,0.5737,0.0233,"2003to2023","kndvi.max",-0.00131,0.7502,-0.251,0.1417,-0.028,-3.7,"no_trend"
"87","S_1123",55.0878733,159.9358576,2004,2023,20,0.644,0.0464,"2003to2023","kndvi.max",-0.00115,0.7741,-0.099,0.5756,-0.024,-3.1,"no_trend"
"88","S_1124",55.1431481,160.0967124,2004,2023,20,0.6152,0.0207,"2003to2023","kndvi.max",0.00064,0.5345,0.099,0.5756,0.013,2.4,"no_trend"
"89","S_1125",55.1213909,159.8881877,2004,2023,20,0.5561,0.0362,"2003to2023","kndvi.max",-0.00277,0.6773,-0.368,0.0301,-0.058,-8.6,"browning"
"90","S_1126",55.1104667,159.9072274,2004,2023,19,0.6154,0.0359,"2003to2023","kndvi.max",-0.00157,0.6444,-0.19,0.2889,-0.033,-5.1,"no_trend"
"91","S_1127",55.0810572,159.9103212,2004,2023,19,0.5663,0.0582,"2003to2023","kndvi.max",-0.00607,0.4531,-0.516,0.0031,-0.127,-28,"browning"
"92","S_1128",55.1443329,159.9560063,2004,2023,20,0.6102,0.0252,"2003to2023","kndvi.max",-0.00069,0.5468,-0.146,0.4011,-0.014,-2.6,"no_trend"
"93","S_1129",55.12005,159.8872171,2004,2023,20,0.5646,0.0303,"2003to2023","kndvi.max",-0.00119,0.6309,-0.17,0.3273,-0.025,-4,"no_trend"
"94","S_1132",55.1360976,159.9402797,2004,2023,20,0.5916,0.0236,"2003to2023","kndvi.max",-0.00084,0.6319,-0.123,0.4841,-0.018,-2.8,"no_trend"
"95","S_1134",55.1484474,159.981054,2004,2023,20,0.5991,0.0214,"2003to2023","kndvi.max",-0.00043,0.7009,-0.123,0.4841,-0.009,-1.3,"no_trend"
"96","S_1136",55.1160442,159.8819544,2004,2023,20,0.5932,0.0273,"2003to2023","kndvi.max",-0.00232,0.7159,-0.298,0.0802,-0.049,-6.8,"browning"
"97","S_1138",55.1062992,159.8873827,2004,2023,20,0.5923,0.0256,"2003to2023","kndvi.max",-0.00175,0.7236,-0.439,0.0096,-0.037,-5.1,"browning"
"98","S_1139",55.1152151,159.8847582,2004,2023,20,0.5766,0.0314,"2003to2023","kndvi.max",-0.00181,0.7445,-0.263,0.1237,-0.038,-5.1,"no_trend"
"99","S_1140",55.1353127,160.0682619,2004,2023,20,0.6107,0.0276,"2003to2023","kndvi.max",-0.00173,0.9213,-0.275,0.1075,-0.036,-3.9,"no_trend"
"100","S_1141",55.1348758,159.9237806,2004,2023,20,0.5787,0.0416,"2003to2023","kndvi.max",-0.0016,0.8408,-0.193,0.2629,-0.034,-4,"no_trend"
"101","S_1142",55.0821255,159.9470025,2004,2023,20,0.6283,0.0308,"2003to2023","kndvi.max",-0.002,0.3738,-0.287,0.0931,-0.042,-11.2,"browning"
"102","S_1143",55.1365857,159.9468796,2004,2023,20,0.5536,0.0411,"2003to2023","kndvi.max",0.00132,0.6919,0.216,0.2079,0.028,4,"no_trend"
"103","S_1144",55.1293407,159.9424735,2004,2023,20,0.5605,0.0247,"2003to2023","kndvi.max",0.00153,0.5223,0.158,0.363,0.032,6.1,"no_trend"
"104","S_1145",55.1397135,159.9606022,2004,2023,20,0.5663,0.0173,"2003to2023","kndvi.max",1e-04,0.629,0.029,0.8887,0.002,0.3,"no_trend"
"105","S_1148",55.1011033,160.0334955,2004,2023,20,0.6,0.0399,"2003to2023","kndvi.max",-0.00112,0.7774,-0.146,0.4011,-0.024,-3.1,"no_trend"
"106","S_1149",55.1461343,159.9668758,2004,2023,19,0.6198,0.0352,"2003to2023","kndvi.max",-0.00149,0.7844,-0.229,0.1978,-0.031,-4,"no_trend"
"107","S_1150",55.1324053,160.0615964,2004,2023,20,0.5848,0.0238,"2003to2023","kndvi.max",-0.00038,0.6349,-0.099,0.5756,-0.008,-1.3,"no_trend"
"108","S_1151",55.1447417,159.9724905,2004,2023,20,0.6024,0.0317,"2003to2023","kndvi.max",-0.0011,0.6205,-0.146,0.4011,-0.023,-3.7,"no_trend"
"109","S_1153",55.1447568,160.097698,2004,2023,20,0.5924,0.0364,"2003to2023","kndvi.max",3e-04,0.6909,0.041,0.8337,0.006,0.9,"no_trend"
"110","S_1154",55.0920054,159.9928338,2004,2023,20,0.6081,0.0318,"2003to2023","kndvi.max",-0.00189,0.8594,-0.193,0.2629,-0.04,-4.7,"no_trend"
"111","S_1156",55.1373314,159.9887818,2004,2023,20,0.6222,0.0297,"2003to2023","kndvi.max",-0.00064,0.6708,-0.076,0.6746,-0.013,-1.9,"no_trend"
"112","S_1159",55.0965965,160.0244467,2004,2023,20,0.6377,0.0237,"2003to2023","kndvi.max",-0.0027,0.8871,-0.404,0.0174,-0.057,-6.4,"browning"
"113","S_116",55.1092032,160.0939013,2004,2023,19,0.6114,0.0262,"2003to2023","kndvi.max",0.00048,0.5987,0.046,0.8202,0.01,1.7,"no_trend"
"114","S_1160",55.0855963,160.0180554,2004,2023,19,0.6698,0.0287,"2003to2023","kndvi.max",-0.00259,0.8531,-0.425,0.0153,-0.054,-6.3,"browning"
"115","S_1161",55.0926432,160.0454997,2004,2023,20,0.5967,0.0478,"2003to2023","kndvi.max",-0.00397,0.5115,-0.404,0.0174,-0.083,-16.2,"browning"
"116","S_1164",55.0842307,160.0518601,2004,2023,19,0.6828,0.0239,"2003to2023","kndvi.max",-0.00101,0.5985,-0.19,0.2889,-0.021,-3.5,"no_trend"
"117","S_1167",55.1099367,159.9415464,2004,2023,20,0.5991,0.025,"2003to2023","kndvi.max",0.00033,0.6289,0.111,0.5289,0.007,1.1,"no_trend"
"118","S_1169",55.111345,159.8978412,2004,2023,20,0.5751,0.0464,"2003to2023","kndvi.max",-0.00242,0.6568,-0.24,0.1617,-0.051,-7.8,"no_trend"
"119","S_117",55.1455642,160.0040481,2004,2023,20,0.6136,0.0232,"2003to2023","kndvi.max",-0.00132,0.7581,-0.216,0.2079,-0.028,-3.7,"no_trend"
"120","S_1171",55.0821424,159.9094059,2004,2023,19,0.573,0.0663,"2003to2023","kndvi.max",-0.00734,0.5035,-0.582,9e-04,-0.154,-30.6,"browning"
"121","S_1172",55.1045109,159.8737066,2004,2023,20,0.5795,0.0249,"2003to2023","kndvi.max",-0.00227,0.8266,-0.275,0.1075,-0.048,-5.8,"no_trend"
"122","S_1173",55.1070153,160.0035516,2004,2023,20,0.6174,0.0237,"2003to2023","kndvi.max",-0.00021,0.7224,-0.064,0.7264,-0.004,-0.6,"no_trend"
"123","S_1174",55.1443177,160.0242568,2004,2023,19,0.619,0.0183,"2003to2023","kndvi.max",0.00036,0.4735,0.137,0.4487,0.008,1.7,"no_trend"
"124","S_1178",55.0943389,159.9364788,2004,2023,20,0.5902,0.0287,"2003to2023","kndvi.max",-0.0023,0.5327,-0.427,0.0118,-0.048,-9,"browning"
"125","S_1179",55.090888,159.964132,2004,2023,20,0.622,0.027,"2003to2023","kndvi.max",-0.0021,0.608,-0.298,0.0802,-0.044,-7.2,"browning"
"126","S_118",55.1246495,159.8849668,2004,2023,20,0.5609,0.0271,"2003to2023","kndvi.max",-0.00329,0.7211,-0.532,0.0016,-0.069,-9.6,"browning"
"127","S_1180",55.1160523,159.9525086,2004,2023,20,0.6101,0.02,"2003to2023","kndvi.max",-0.00091,0.701,-0.228,0.1837,-0.019,-2.7,"no_trend"
"128","S_1181",55.1330912,160.0126758,2004,2023,20,0.6376,0.0235,"2003to2023","kndvi.max",-0.00181,0.8149,-0.275,0.1075,-0.038,-4.7,"no_trend"
"129","S_1182",55.1372238,160.0019563,2004,2023,20,0.6181,0.0208,"2003to2023","kndvi.max",-8e-05,0.5898,-0.041,0.8337,-0.002,-0.3,"no_trend"
"130","S_1184",55.0940752,160.0356648,2004,2023,20,0.6086,0.028,"2003to2023","kndvi.max",-0.0014,0.804,-0.135,0.4415,-0.029,-3.6,"no_trend"
"131","S_1185",55.0973328,159.9327876,2004,2023,20,0.6494,0.044,"2003to2023","kndvi.max",-0.00106,0.8,-0.135,0.4415,-0.022,-2.7,"no_trend"
"132","S_1186",55.0907569,160.0134858,2004,2023,20,0.6287,0.0273,"2003to2023","kndvi.max",-0.00032,0.7504,-0.111,0.5289,-0.007,-0.9,"no_trend"
"133","S_1187",55.1279674,159.9457347,2004,2023,20,0.5966,0.0351,"2003to2023","kndvi.max",-2e-04,0.6367,-0.076,0.6746,-0.004,-0.6,"no_trend"
"134","S_1189",55.1320107,159.9458303,2004,2023,19,0.5565,0.0421,"2003to2023","kndvi.max",-0.00013,0.6708,-0.033,0.8796,-0.003,-0.4,"no_trend"
"135","S_119",55.1428698,159.9705623,2004,2023,20,0.602,0.0198,"2003to2023","kndvi.max",0,0.6184,-0.006,1,0,0,"no_trend"
"136","S_1190",55.0901377,159.9904372,2004,2023,20,0.6449,0.027,"2003to2023","kndvi.max",-0.00275,0.784,-0.333,0.0501,-0.058,-7.4,"browning"
"137","S_1192",55.0869008,160.0232587,2004,2023,19,0.6339,0.0242,"2003to2023","kndvi.max",-0.00122,0.7388,-0.242,0.1727,-0.026,-3.5,"no_trend"
"138","S_1194",55.0944924,159.9853737,2004,2023,19,0.6195,0.0356,"2003to2023","kndvi.max",0.00228,0.454,0.19,0.2889,0.048,10.6,"no_trend"
"139","S_1196",55.1279419,159.9137401,2004,2023,19,0.5922,0.0341,"2003to2023","kndvi.max",0.00054,0.5709,0.072,0.7049,0.011,1.9,"no_trend"
"140","S_1199",55.0986244,160.0075728,2004,2023,20,0.6169,0.0252,"2003to2023","kndvi.max",-0.00042,0.7403,-0.064,0.7264,-0.009,-1.2,"no_trend"
"141","S_12",55.0906768,159.9904505,2004,2023,20,0.6168,0.0278,"2003to2023","kndvi.max",-0.00267,0.7326,-0.427,0.0118,-0.056,-7.6,"browning"
"142","S_120",55.0912174,160.0228989,2004,2023,19,0.599,0.0253,"2003to2023","kndvi.max",-0.0013,0.755,-0.137,0.4487,-0.027,-3.6,"no_trend"
"143","S_1200",55.1022597,159.9916774,2004,2023,20,0.6056,0.0245,"2003to2023","kndvi.max",-0.00098,0.5666,-0.17,0.3273,-0.021,-3.7,"no_trend"
"144","S_1201",55.1426568,160.0293917,2004,2023,20,0.61,0.0147,"2003to2023","kndvi.max",0.00042,0.5125,0.099,0.5756,0.009,1.8,"no_trend"
"145","S_1205",55.1354936,160.0155601,2004,2023,20,0.6071,0.0146,"2003to2023","kndvi.max",0.00015,0.8344,0.029,0.8887,0.003,0.4,"no_trend"
"146","S_1207",55.0953079,159.9506049,2004,2023,19,0.5922,0.0305,"2003to2023","kndvi.max",-0.00158,0.565,-0.255,0.1501,-0.033,-5.8,"no_trend"
"147","S_1208",55.0811094,159.9732958,2004,2023,20,0.6238,0.0206,"2003to2023","kndvi.max",-0.00116,0.6817,-0.345,0.0424,-0.024,-3.5,"browning"
"148","S_1211",55.1172786,159.8975039,2004,2023,20,0.5699,0.0316,"2003to2023","kndvi.max",-0.00256,0.6102,-0.357,0.0358,-0.054,-8.8,"browning"
"149","S_1212",55.1282361,159.9104533,2004,2023,19,0.5909,0.0417,"2003to2023","kndvi.max",-0.00142,0.5116,-0.163,0.3633,-0.03,-5.9,"no_trend"
"150","S_1213",55.1086071,159.9391638,2004,2023,20,0.5931,0.0269,"2003to2023","kndvi.max",-0.00195,0.6663,-0.181,0.2939,-0.041,-6.2,"no_trend"
"151","S_1214",55.1405914,160.0811106,2004,2023,19,0.6127,0.022,"2003to2023","kndvi.max",-0.00064,0.8375,-0.216,0.2255,-0.013,-1.6,"no_trend"
"152","S_1216",55.1469456,160.0323265,2004,2023,20,0.62,0.0274,"2003to2023","kndvi.max",-0.00146,0.4677,-0.251,0.1417,-0.031,-6.6,"no_trend"
"153","S_1218",55.1475006,160.0304579,2004,2023,20,0.607,0.0264,"2003to2023","kndvi.max",-0.0012,0.5559,-0.205,0.2342,-0.025,-4.5,"no_trend"
"154","S_1219",55.1002627,160.0372353,2004,2023,20,0.6131,0.05,"2003to2023","kndvi.max",-0.00173,0.7425,-0.135,0.4415,-0.036,-4.8,"no_trend"
"155","S_122",55.1399732,159.9954361,2004,2023,20,0.6138,0.019,"2003to2023","kndvi.max",-0.00076,0.6119,-0.088,0.6243,-0.016,-2.6,"no_trend"
"156","S_1220",55.0826588,159.9817929,2004,2023,20,0.607,0.0268,"2003to2023","kndvi.max",-0.00071,0.6105,-0.076,0.6746,-0.015,-2.5,"no_trend"
"157","S_1221",55.1301092,159.9476674,2004,2023,20,0.5619,0.0279,"2003to2023","kndvi.max",0.00025,0.6573,0.018,0.9442,0.005,0.8,"no_trend"
"158","S_1223",55.1037419,160.0081717,2004,2023,20,0.6148,0.0343,"2003to2023","kndvi.max",4e-04,0.8157,0.064,0.7264,0.008,1,"no_trend"
