"","sample.id","latitude","longitude","first.yr","last.yr","n.yr.obs","si.avg","si.sd","trend.period","si","slope","intercept","tau","pval","total.change","total.change.pcnt","trend.cat"
"330","S_1405",55.1330951,160.0122053,2004,2023,20,0.4473,0.0237,"2003to2023","evi.max",-0.00234,0.5323,-0.287,0.0931,-0.049,-9.2,"browning"
"331","S_1406",55.0999605,160.0090169,2004,2023,20,0.3897,0.0233,"2003to2023","evi.max",0.00037,0.3235,0.111,0.5289,0.008,2.5,"no_trend"
"332","S_1408",55.0829678,160.0419574,2004,2023,20,0.5124,0.0434,"2003to2023","evi.max",-0.00253,0.5314,-0.205,0.2342,-0.053,-10,"no_trend"
"333","S_1409",55.1349281,159.9520168,2004,2023,19,0.6084,0.0354,"2003to2023","evi.max",-0.00088,0.7356,-0.111,0.5445,-0.018,-2.4,"no_trend"
"334","S_141",55.094674,160.0286285,2004,2023,20,0.4632,0.0402,"2003to2023","evi.max",-0.00097,0.4402,-0.228,0.1837,-0.02,-4.5,"no_trend"
"335","S_1410",55.0957799,160.025366,2004,2023,20,0.4006,0.034,"2003to2023","evi.max",-0.00044,0.3443,-0.041,0.8337,-0.009,-2.6,"no_trend"
"336","S_1412",55.0956202,160.044167,2004,2023,20,0.418,0.0439,"2003to2023","evi.max",-0.00104,0.4013,-0.146,0.4011,-0.022,-5.5,"no_trend"
"337","S_1413",55.1272902,159.8925531,2003,2023,21,0.3589,0.0326,"2003to2023","evi.max",0.00412,0.3589,0.537,0.001,0.087,24.2,"greening"
"338","S_1414",55.0876063,160.0970719,2004,2023,19,0.4974,0.0387,"2003to2023","evi.max",0.00181,0.3971,0.15,0.4047,0.038,9.6,"no_trend"
"339","S_1415",55.1143722,159.889443,2004,2023,20,0.3502,0.0204,"2003to2023","evi.max",0.00078,0.3193,0.17,0.3273,0.016,5,"no_trend"
"340","S_1416",55.1395727,159.9441265,2003,2023,21,0.391,0.031,"2003to2023","evi.max",0.00256,0.4727,0.337,0.041,0.054,11.4,"greening"
"341","S_1418",55.1485006,160.101096,2004,2023,20,0.3988,0.0191,"2003to2023","evi.max",2e-04,0.3448,0.053,0.7796,0.004,1.2,"no_trend"
"342","S_1419",55.0809886,159.9544949,2004,2023,20,0.4015,0.0213,"2003to2023","evi.max",-0.00088,0.4179,-0.216,0.2079,-0.018,-4.3,"no_trend"
"343","S_1420",55.0865603,159.9659079,2004,2023,20,0.3763,0.0232,"2003to2023","evi.max",-0.00089,0.5195,-0.146,0.4011,-0.019,-3.7,"no_trend"
"344","S_1421",55.1088672,160.0078305,2003,2023,21,0.4275,0.0296,"2003to2023","evi.max",0.00136,0.4788,0.158,0.3468,0.029,6.1,"no_trend"
"345","S_1422",55.0895487,160.028967,2004,2023,20,0.3669,0.0191,"2003to2023","evi.max",2e-04,0.5228,0.053,0.7796,0.004,0.8,"no_trend"
"346","S_1423",55.0778049,159.9125969,2004,2023,20,0.3925,0.0208,"2003to2023","evi.max",0.001,0.4146,0.17,0.3273,0.021,5.1,"no_trend"
"347","S_1424",55.0748949,159.9407233,2004,2023,20,0.4008,0.0213,"2003to2023","evi.max",0.0017,0.3933,0.392,0.0209,0.036,9.2,"greening"
"348","S_1425",55.096123,160.0484113,2004,2023,20,0.3729,0.023,"2003to2023","evi.max",-0.00116,0.5225,-0.31,0.0689,-0.024,-4.6,"browning"
"349","S_1426",55.0989393,159.9342355,2004,2023,20,0.3782,0.0232,"2003to2023","evi.max",-2e-04,0.3471,-0.006,1,-0.004,-1.2,"no_trend"
"350","S_1427",55.1414118,160.0171224,2004,2023,20,0.4406,0.0357,"2003to2023","evi.max",-0.00102,0.4249,-0.076,0.6746,-0.021,-4.9,"no_trend"
"351","S_1428",55.0783895,160.0413685,2004,2023,19,0.565,0.0385,"2003to2023","evi.max",-0.00176,0.5653,-0.229,0.1978,-0.037,-6.5,"no_trend"
"352","S_1429",55.1152482,159.9167427,2003,2023,20,0.4125,0.0209,"2003to2023","evi.max",5e-04,0.3663,0.076,0.6746,0.011,3,"no_trend"
"353","S_143",55.1237541,160.0947695,2004,2023,20,0.4297,0.0298,"2003to2023","evi.max",-0.00108,0.4463,-0.181,0.2939,-0.023,-5.2,"no_trend"
"354","S_1430",55.0798242,160.0625531,2004,2023,20,0.5749,0.0474,"2003to2023","evi.max",-0.00622,0.648,-0.497,0.0033,-0.131,-20.2,"browning"
"355","S_1431",55.1325252,159.9830163,2003,2023,21,0.3989,0.0312,"2003to2023","evi.max",8e-04,0.5405,0.116,0.4957,0.017,3.1,"no_trend"
"356","S_1432",55.0951093,160.0408628,2004,2023,20,0.3729,0.0283,"2003to2023","evi.max",0.00166,0.3292,0.275,0.1075,0.035,10.6,"no_trend"
"357","S_1433",55.102229,159.9954382,2003,2023,21,0.3683,0.0238,"2003to2023","evi.max",0.0017,0.3782,0.295,0.0744,0.036,9.5,"greening"
"358","S_1434",55.1006321,160.0569926,2004,2023,20,0.3602,0.0251,"2003to2023","evi.max",-0.00029,0.2866,-0.053,0.7796,-0.006,-2.1,"no_trend"
"359","S_1435",55.0900657,159.9312083,2004,2023,20,0.393,0.0239,"2003to2023","evi.max",-0.0018,0.3777,-0.275,0.1075,-0.038,-10.1,"no_trend"
"360","S_1436",55.0843064,159.9780734,2004,2023,20,0.4826,0.0453,"2003to2023","evi.max",-0.00154,0.572,-0.17,0.3273,-0.032,-5.6,"no_trend"
"361","S_1437",55.0905774,159.9692952,2004,2023,19,0.3839,0.034,"2003to2023","evi.max",-0.00045,0.5076,-0.059,0.7619,-0.009,-1.8,"no_trend"
"362","S_1438",55.0788775,159.9826402,2004,2023,19,0.4078,0.0369,"2003to2023","evi.max",-0.00253,0.4038,-0.255,0.1501,-0.053,-13.1,"no_trend"
"363","S_144",55.1142962,159.8997887,2003,2023,20,0.3567,0.0198,"2003to2023","evi.max",0.00145,0.3127,0.275,0.1075,0.03,9.6,"no_trend"
"364","S_1440",55.1285687,159.9019917,2003,2023,21,0.3715,0.0286,"2003to2023","evi.max",0.00136,0.378,0.158,0.3468,0.029,7.7,"no_trend"
"365","S_1441",55.0841603,159.9625602,2004,2023,19,0.4007,0.0273,"2003to2023","evi.max",0.00146,0.4234,0.203,0.2558,0.031,7.3,"no_trend"
"366","S_1442",55.1118806,159.8983235,2004,2023,19,0.3822,0.0168,"2003to2023","evi.max",8e-05,0.3181,0.059,0.7619,0.002,0.6,"no_trend"
"367","S_1443",55.1152941,159.9106292,2004,2023,20,0.3618,0.0216,"2003to2023","evi.max",0.00085,0.5328,0.205,0.2342,0.018,3.4,"no_trend"
"368","S_1444",55.142707,159.9907974,2004,2023,20,0.3479,0.0238,"2003to2023","evi.max",0.00104,0.4109,0.146,0.4011,0.022,5.4,"no_trend"
"369","S_1445",55.14624,160.0200695,2004,2023,20,0.3597,0.0242,"2003to2023","evi.max",0.00037,0.3341,0.029,0.8887,0.008,2.4,"no_trend"
"370","S_1446",55.1141675,159.8805021,2003,2023,21,0.3593,0.0321,"2003to2023","evi.max",0.00317,0.4196,0.379,0.0212,0.067,16,"greening"
"371","S_145",55.0921969,159.9345484,2004,2023,20,0.3453,0.0193,"2003to2023","evi.max",0.00138,0.3272,0.263,0.1237,0.029,8.9,"no_trend"
"372","S_1450",55.1096671,159.9415401,2003,2023,21,0.4159,0.0314,"2003to2023","evi.max",0.0037,0.4508,0.474,0.0039,0.078,17.3,"greening"
"373","S_1451",55.1343669,159.9548269,2004,2023,20,0.3575,0.0261,"2003to2023","evi.max",0.00165,0.3859,0.205,0.2342,0.035,9.1,"no_trend"
"374","S_1452",55.0783115,159.9520815,2004,2023,20,0.4497,0.0383,"2003to2023","evi.max",-0.0034,0.4874,-0.485,0.0041,-0.071,-14.6,"browning"
"375","S_1453",55.0856991,159.9024366,2004,2023,20,0.413,0.0247,"2003to2023","evi.max",0.00159,0.3437,0.263,0.1237,0.033,9.6,"no_trend"
"376","S_1454",55.1417145,159.9460597,2004,2023,20,0.4169,0.0194,"2003to2023","evi.max",8e-04,0.4373,0.181,0.2939,0.017,3.9,"no_trend"
"377","S_1456",55.0921384,159.9763842,2004,2023,20,0.4939,0.0274,"2003to2023","evi.max",-7e-04,0.6523,-0.088,0.6243,-0.015,-2.3,"no_trend"
"378","S_1457",55.1129605,160.1542067,2004,2023,19,0.3386,0.0312,"2003to2023","evi.max",-0.00131,0.2526,-0.163,0.3633,-0.028,-11.1,"no_trend"
"379","S_1458",55.1278162,159.9650216,2004,2023,20,0.5138,0.0349,"2003to2023","evi.max",1e-04,0.7653,0.029,0.8887,0.002,0.3,"no_trend"
"380","S_1459",55.0877094,160.0232794,2004,2023,20,0.6112,0.0384,"2003to2023","evi.max",0.00368,0.7754,0.415,0.0143,0.077,9.9,"greening"
"381","S_1460",55.1272707,160.0934542,2004,2023,20,0.478,0.0284,"2003to2023","evi.max",-0.00121,0.365,-0.251,0.1417,-0.025,-6.8,"no_trend"
"382","S_1461",55.0904756,160.0148889,2004,2023,20,0.3644,0.0253,"2003to2023","evi.max",7e-05,0.3396,0.006,1,0.001,0.3,"no_trend"
"383","S_1463",55.0934767,160.1038141,2004,2023,20,0.638,0.0425,"2003to2023","evi.max",-0.00128,0.6775,-0.135,0.4415,-0.027,-4,"no_trend"
"384","S_1464",55.12757,159.8911478,2004,2023,20,0.351,0.025,"2003to2023","evi.max",-8e-05,0.3132,-0.018,0.9442,-0.002,-0.6,"no_trend"
"385","S_1465",55.0845407,160.0471683,2004,2023,19,0.5509,0.0328,"2003to2023","evi.max",-0.0021,0.5171,-0.242,0.1727,-0.044,-8.5,"no_trend"
"386","S_1466",55.0920284,159.9900139,2004,2023,20,0.3718,0.0301,"2003to2023","evi.max",-2e-05,0.3005,-0.018,0.9442,0,0,"no_trend"
"387","S_1467",55.0871188,160.0293746,2004,2023,20,0.5764,0.0414,"2003to2023","evi.max",0.00051,0.7138,0.029,0.8887,0.011,1.5,"no_trend"
"388","S_1468",55.1368441,160.0471253,2004,2023,20,0.3901,0.029,"2003to2023","evi.max",0.00125,0.334,0.135,0.4415,0.026,7.8,"no_trend"
"389","S_1469",55.08,159.9074776,2004,2023,20,0.4539,0.0197,"2003to2023","evi.max",0.00089,0.4785,0.17,0.3273,0.019,4,"no_trend"
"390","S_147",55.1343331,159.9242387,2004,2023,20,0.39,0.0275,"2003to2023","evi.max",-0.00238,0.4539,-0.333,0.0501,-0.05,-11,"browning"
"391","S_1470",55.1352699,159.9769661,2003,2023,21,0.3771,0.0301,"2003to2023","evi.max",0.00122,0.5083,0.095,0.5813,0.026,5.1,"no_trend"
"392","S_1471",55.1445876,159.9578951,2004,2023,20,0.4047,0.0232,"2003to2023","evi.max",0.00056,0.4298,0.135,0.4415,0.012,2.8,"no_trend"
"393","S_1473",55.1003729,159.9916307,2004,2023,20,0.4265,0.039,"2003to2023","evi.max",0.00135,0.3811,0.111,0.5289,0.028,7.3,"no_trend"
"394","S_1474",55.129885,159.9062561,2003,2023,21,0.3695,0.0293,"2003to2023","evi.max",0.00085,0.3498,0.137,0.4173,0.018,5.1,"no_trend"
"395","S_1475",55.1316803,159.9185309,2003,2023,20,0.3629,0.0258,"2003to2023","evi.max",-0.00032,0.4264,-0.064,0.7264,-0.007,-1.6,"no_trend"
"396","S_1476",55.1380944,160.0890438,2003,2023,19,0.4325,0.0394,"2003to2023","evi.max",-0.00022,0.4877,-0.046,0.8202,-0.005,-1,"no_trend"
"397","S_1477",55.0872789,159.9772059,2004,2023,20,0.4639,0.033,"2003to2023","evi.max",-0.00182,0.5758,-0.287,0.0931,-0.038,-6.6,"browning"
"398","S_1478",55.1321487,159.9961825,2004,2023,20,0.454,0.029,"2003to2023","evi.max",-0.00159,0.6379,-0.17,0.3273,-0.033,-5.2,"no_trend"
"399","S_1479",55.1415786,160.029364,2004,2023,20,0.4173,0.0221,"2003to2023","evi.max",-0.00058,0.4531,-0.135,0.4415,-0.012,-2.6,"no_trend"
"400","S_148",55.1521607,160.0837774,2004,2023,19,0.4702,0.0303,"2003to2023","evi.max",-0.00188,0.4685,-0.359,0.0408,-0.039,-8.3,"browning"
"401","S_1480",55.0925903,159.9872072,2004,2023,20,0.4247,0.025,"2003to2023","evi.max",0.00078,0.523,0.076,0.6746,0.016,3.1,"no_trend"
"402","S_1482",55.080014,159.9055982,2004,2023,20,0.3865,0.021,"2003to2023","evi.max",-0.00023,0.469,-0.053,0.7796,-0.005,-1.1,"no_trend"
"403","S_1483",55.1382322,159.9431536,2003,2023,21,0.3418,0.0281,"2003to2023","evi.max",0.00256,0.3488,0.432,0.0086,0.054,15.5,"greening"
"404","S_1485",55.0805553,159.9751621,2004,2023,20,0.4331,0.0327,"2003to2023","evi.max",-0.00079,0.5565,-0.076,0.6746,-0.017,-3.1,"no_trend"
"405","S_1487",55.129847,159.9467201,2003,2023,21,0.3445,0.0285,"2003to2023","evi.max",0.00241,0.2785,0.368,0.0252,0.051,18.3,"greening"
"406","S_1489",55.0977023,160.0211839,2003,2023,21,0.3704,0.0247,"2003to2023","evi.max",0.00152,0.43,0.295,0.0744,0.032,7.4,"greening"
"407","S_1490",55.0967885,160.1537407,2004,2023,20,0.5712,0.0634,"2003to2023","evi.max",-0.00194,0.6188,-0.24,0.1617,-0.041,-6.6,"no_trend"
"408","S_1491",55.1132632,160.0921309,2004,2023,19,0.3927,0.0333,"2003to2023","evi.max",0.00239,0.3006,0.281,0.1116,0.05,16.6,"no_trend"
"409","S_1492",55.1499272,159.9980378,2004,2023,20,0.3374,0.0168,"2003to2023","evi.max",0.00163,0.3926,0.427,0.0118,0.034,8.7,"greening"
"410","S_1493",55.1375933,159.9897295,2004,2023,20,0.4636,0.0249,"2003to2023","evi.max",-0.00065,0.5162,-0.135,0.4415,-0.014,-2.7,"no_trend"
"411","S_1494",55.0983398,160.0414169,2004,2023,19,0.4314,0.0215,"2003to2023","evi.max",0.00036,0.5423,0.072,0.7049,0.008,1.5,"no_trend"
"412","S_1495",55.1072849,160.0035583,2004,2023,20,0.4393,0.0284,"2003to2023","evi.max",0.00095,0.4907,0.123,0.4841,0.02,4.1,"no_trend"
"413","S_1496",55.1351096,159.9284919,2004,2023,20,0.4102,0.0194,"2003to2023","evi.max",-0.00048,0.4911,-0.158,0.363,-0.01,-2,"no_trend"
"414","S_1499",55.1011906,160.0231536,2004,2023,20,0.4561,0.0251,"2003to2023","evi.max",8e-05,0.5445,0.006,1,0.002,0.4,"no_trend"
"415","S_150",55.0949666,159.9933773,2004,2023,20,0.4209,0.0409,"2003to2023","evi.max",0.0012,0.4067,0.17,0.3273,0.025,6.1,"no_trend"
"416","S_1500",55.1163548,159.9482825,2004,2023,20,0.3688,0.024,"2003to2023","evi.max",0.0024,0.3808,0.462,0.0064,0.05,13.1,"greening"
"417","S_151",55.1076743,159.8836511,2004,2023,20,0.3767,0.0233,"2003to2023","evi.max",0.00134,0.3106,0.31,0.0689,0.028,9,"greening"
"418","S_152",55.1127686,159.8875261,2003,2023,21,0.3709,0.0268,"2003to2023","evi.max",0.00048,0.4155,0.095,0.5813,0.01,2.4,"no_trend"
"419","S_153",55.0998823,160.0184184,2004,2023,20,0.3926,0.0208,"2003to2023","evi.max",0.00164,0.496,0.345,0.0424,0.034,6.9,"greening"
"420","S_154",55.1484384,160.0469582,2004,2023,20,0.3663,0.0219,"2003to2023","evi.max",0.00011,0.4607,0.041,0.8337,0.002,0.4,"no_trend"
"421","S_155",55.0975501,160.0070756,2004,2023,20,0.4533,0.0208,"2003to2023","evi.max",-0.00168,0.4335,-0.287,0.0931,-0.035,-8.1,"browning"
"422","S_156",55.0938694,160.0281378,2004,2023,20,0.3963,0.0183,"2003to2023","evi.max",-7e-04,0.4571,-0.17,0.3273,-0.015,-3.3,"no_trend"
"423","S_157",55.1403959,159.9422634,2003,2023,20,0.3806,0.0268,"2003to2023","evi.max",0.00211,0.4934,0.263,0.1237,0.044,8.9,"no_trend"
"424","S_158",55.1362393,160.0231087,2004,2023,20,0.431,0.0187,"2003to2023","evi.max",-0.00033,0.5239,-0.076,0.6746,-0.007,-1.3,"no_trend"
"425","S_159",55.1339823,159.9694055,2004,2023,20,0.4796,0.0239,"2003to2023","evi.max",0.00055,0.5492,0.064,0.7264,0.012,2.2,"no_trend"
"426","S_16",55.1025902,159.8783667,2004,2023,20,0.4251,0.0247,"2003to2023","evi.max",-0.00072,0.4282,-0.181,0.2939,-0.015,-3.5,"no_trend"
"427","S_160",55.0995008,160.063075,2004,2023,20,0.3752,0.0263,"2003to2023","evi.max",0.00073,0.3153,0.123,0.4841,0.015,4.8,"no_trend"
"428","S_161",55.1482173,160.0413035,2004,2023,20,0.3631,0.0247,"2003to2023","evi.max",-0.00037,0.4721,-0.053,0.7796,-0.008,-1.7,"no_trend"
"429","S_162",55.115917,159.8993548,2003,2023,20,0.3872,0.0268,"2003to2023","evi.max",0.00214,0.3151,0.263,0.1237,0.045,14.3,"no_trend"
"430","S_163",55.1124714,160.090228,2004,2023,20,0.4412,0.029,"2003to2023","evi.max",0.0017,0.2657,0.193,0.2629,0.036,13.5,"no_trend"
"431","S_164",55.1137177,159.9406947,2004,2023,20,0.3587,0.0285,"2003to2023","evi.max",0.00049,0.3872,0.076,0.6746,0.01,2.6,"no_trend"
"432","S_165",55.1383695,159.9600993,2003,2023,21,0.3692,0.0309,"2003to2023","evi.max",0.00156,0.3425,0.263,0.1119,0.033,9.6,"no_trend"
"433","S_166",55.1384742,159.9808094,2004,2023,20,0.4271,0.0258,"2003to2023","evi.max",-0.00095,0.5365,-0.111,0.5289,-0.02,-3.7,"no_trend"
"434","S_167",55.1351808,160.0207287,2004,2023,20,0.4742,0.0287,"2003to2023","evi.max",-0.00175,0.3502,-0.275,0.1075,-0.037,-10.6,"no_trend"
"435","S_169",55.1142966,159.9355345,2004,2023,20,0.3109,0.0238,"2003to2023","evi.max",0.00058,0.2651,0.123,0.4841,0.012,4.5,"no_trend"
"436","S_17",55.1391765,160.058011,2004,2023,20,0.4317,0.0274,"2003to2023","evi.max",0.00134,0.5132,0.17,0.3273,0.028,5.5,"no_trend"
"437","S_170",55.0793728,159.9192116,2004,2023,20,0.4624,0.024,"2003to2023","evi.max",-0.00065,0.5598,-0.099,0.5756,-0.014,-2.5,"no_trend"
"438","S_171",55.1401968,159.9676735,2003,2023,21,0.3743,0.0277,"2003to2023","evi.max",7e-05,0.4097,0,1,0.001,0.2,"no_trend"
"439","S_172",55.0877173,160.0223395,2004,2023,20,0.6238,0.0323,"2003to2023","evi.max",0.00088,0.7007,0.181,0.2939,0.018,2.6,"no_trend"
"440","S_175",55.1388824,160.0608271,2004,2023,20,0.4426,0.0326,"2003to2023","evi.max",0.00029,0.5161,0.076,0.6746,0.006,1.2,"no_trend"
"441","S_177",55.110465,160.0102222,2003,2023,21,0.4013,0.0249,"2003to2023","evi.max",0.0018,0.5506,0.4,0.015,0.038,6.9,"greening"
"442","S_178",55.1488567,159.9970696,2003,2023,21,0.3516,0.0161,"2003to2023","evi.max",0.00081,0.3378,0.179,0.2843,0.017,5,"no_trend"
"443","S_179",55.132294,160.0742986,2003,2023,21,0.3572,0.0275,"2003to2023","evi.max",6e-04,0.2728,0.105,0.5376,0.013,4.8,"no_trend"
"444","S_18",55.1422212,160.0797427,2004,2023,20,0.3978,0.0255,"2003to2023","evi.max",-0.00045,0.4814,-0.053,0.7796,-0.009,-1.9,"no_trend"
"445","S_180",55.1403177,160.0815739,2004,2023,20,0.4006,0.03,"2003to2023","evi.max",-0.00103,0.405,-0.158,0.363,-0.022,-5.4,"no_trend"
"446","S_181",55.0831484,160.0523017,2004,2023,20,0.5694,0.0389,"2003to2023","evi.max",-0.00093,0.5539,-0.076,0.6746,-0.02,-3.6,"no_trend"
"447","S_182",55.1199509,160.0979583,2004,2023,19,0.4721,0.0245,"2003to2023","evi.max",-6e-04,0.5707,-0.15,0.4047,-0.013,-2.3,"no_trend"
"448","S_183",55.118238,159.9487975,2004,2023,20,0.3624,0.0216,"2003to2023","evi.max",0.00206,0.5056,0.462,0.0064,0.043,8.5,"greening"
"449","S_185",55.1254201,159.9263852,2004,2023,20,0.3924,0.0239,"2003to2023","evi.max",-0.00032,0.4135,-0.088,0.6243,-0.007,-1.7,"no_trend"
"450","S_186",55.0995536,160.0254626,2004,2023,19,0.4545,0.0325,"2003to2023","evi.max",-0.00077,0.5939,-0.098,0.5959,-0.016,-2.7,"no_trend"
"451","S_189",55.0859466,159.9409827,2004,2023,19,0.5219,0.0295,"2003to2023","evi.max",0.00197,0.5687,0.163,0.3633,0.041,7.2,"no_trend"
"452","S_190",55.1438916,159.9776474,2004,2023,20,0.368,0.0168,"2003to2023","evi.max",0.00152,0.4438,0.322,0.0589,0.032,7.2,"greening"
"453","S_191",55.1387421,159.9469307,2004,2023,20,0.4066,0.023,"2003to2023","evi.max",0.00144,0.5046,0.322,0.0589,0.03,5.9,"greening"
"454","S_192",55.09702,159.938422,2004,2023,19,0.3573,0.0225,"2003to2023","evi.max",0.00175,0.3252,0.229,0.1978,0.037,11.4,"no_trend"
"455","S_193",55.1006239,160.0579328,2004,2023,20,0.3905,0.0264,"2003to2023","evi.max",0.00022,0.3227,0.041,0.8337,0.005,1.5,"no_trend"
"456","S_195",55.1451119,159.9597905,2003,2023,21,0.4226,0.0309,"2003to2023","evi.max",0.00201,0.4196,0.295,0.0744,0.042,10,"greening"
"457","S_196",55.0911127,159.9697782,2004,2023,19,0.3968,0.0284,"2003to2023","evi.max",0.00109,0.5411,0.229,0.1978,0.023,4.3,"no_trend"
"458","S_197",55.111869,160.1555862,2004,2023,20,0.4483,0.0296,"2003to2023","evi.max",-0.00162,0.3187,-0.287,0.0931,-0.034,-10.7,"browning"
"459","S_198",55.1096889,159.9387189,2003,2023,21,0.3956,0.0298,"2003to2023","evi.max",0.00191,0.3838,0.326,0.0478,0.04,10.4,"greening"
"460","S_199",55.1415268,160.0354813,2004,2023,20,0.4128,0.0278,"2003to2023","evi.max",-0.00165,0.4751,-0.216,0.2079,-0.035,-7.4,"no_trend"
"461","S_20",55.1133927,159.8757817,2003,2023,21,0.3572,0.0259,"2003to2023","evi.max",0.0012,0.3919,0.253,0.1273,0.025,6.4,"no_trend"
"462","S_201",55.0963792,159.9854201,2004,2023,20,0.4413,0.0221,"2003to2023","evi.max",-0.00041,0.5266,-0.018,0.9442,-0.009,-1.7,"no_trend"
"463","S_202",55.1378444,159.9233786,2004,2023,20,0.3764,0.0231,"2003to2023","evi.max",-0.00086,0.3843,-0.158,0.363,-0.018,-4.7,"no_trend"
"464","S_204",55.1426175,160.0957565,2003,2023,21,0.4397,0.0295,"2003to2023","evi.max",0.00033,0.4027,0.053,0.7703,0.007,1.7,"no_trend"
"465","S_206",55.1263538,159.9452261,2004,2023,20,0.5018,0.0412,"2003to2023","evi.max",-0.00095,0.4231,-0.076,0.6746,-0.02,-4.7,"no_trend"
"466","S_207",55.1338793,159.9482273,2004,2023,20,0.3557,0.0217,"2003to2023","evi.max",0.00097,0.319,0.193,0.2629,0.02,6.3,"no_trend"
"467","S_209",55.123056,159.8816385,2004,2023,20,0.4366,0.0189,"2003to2023","evi.max",-0.00036,0.2699,-0.135,0.4415,-0.008,-3,"no_trend"
"468","S_21",55.1379351,159.9807962,2003,2023,21,0.374,0.0299,"2003to2023","evi.max",0.00085,0.4078,0.158,0.3468,0.018,4.4,"no_trend"
"469","S_210",55.1483092,160.0304787,2004,2023,19,0.4142,0.0254,"2003to2023","evi.max",1e-05,0.3913,0.007,1,0,0,"no_trend"
"470","S_211",55.0905591,160.0369841,2004,2023,20,0.3939,0.0353,"2003to2023","evi.max",-0.00201,0.6713,-0.31,0.0689,-0.042,-6.3,"browning"
"471","S_212",55.0749172,159.9722057,2004,2023,20,0.4618,0.031,"2003to2023","evi.max",-0.00199,0.5565,-0.287,0.0931,-0.042,-7.5,"browning"
"472","S_213",55.0976905,160.0225941,2004,2023,20,0.4202,0.026,"2003to2023","evi.max",0.00046,0.385,0.111,0.5289,0.01,2.6,"no_trend"
"473","S_214",55.1087662,159.8817941,2003,2023,21,0.366,0.0302,"2003to2023","evi.max",0.00151,0.4122,0.347,0.035,0.032,7.8,"greening"
"474","S_216",55.1435131,159.9573987,2004,2023,20,0.4003,0.0194,"2003to2023","evi.max",0.00068,0.3766,0.076,0.6746,0.014,3.7,"no_trend"
"475","S_217",55.0748622,159.9449514,2004,2023,20,0.5304,0.0419,"2003to2023","evi.max",-0.00141,0.3188,-0.17,0.3273,-0.03,-9.4,"no_trend"
"476","S_218",55.139871,159.9747253,2003,2023,21,0.3843,0.0262,"2003to2023","evi.max",0.00039,0.4618,0.032,0.8711,0.008,1.7,"no_trend"
"477","S_22",55.0902139,160.0139421,2004,2023,20,0.3806,0.0259,"2003to2023","evi.max",-0.00181,0.3984,-0.263,0.1237,-0.038,-9.5,"no_trend"
"478","S_220",55.1226779,159.9324374,2004,2023,20,0.3731,0.0229,"2003to2023","evi.max",0.00197,0.3603,0.263,0.1237,0.041,11.4,"no_trend"
"479","S_222",55.0836762,159.9893376,2004,2023,19,0.4129,0.0352,"2003to2023","evi.max",-0.00144,0.4074,-0.072,0.7049,-0.03,-7.4,"no_trend"
"480","S_223",55.0858211,159.9908005,2004,2023,19,0.5083,0.043,"2003to2023","evi.max",0.00165,0.4436,0.137,0.4487,0.035,7.9,"no_trend"
"481","S_225",55.1438158,159.9870594,2004,2023,20,0.359,0.0242,"2003to2023","evi.max",0.00075,0.2951,0.111,0.5289,0.016,5.4,"no_trend"
"482","S_226",55.1386137,160.0292876,2004,2023,20,0.3112,0.0243,"2003to2023","evi.max",0.00116,0.3284,0.24,0.1617,0.024,7.3,"no_trend"
"483","S_227",55.1292366,159.9208273,2004,2023,20,0.3727,0.0269,"2003to2023","evi.max",0.0011,0.3578,0.216,0.2079,0.023,6.4,"no_trend"
"484","S_229",55.137653,159.9483167,2003,2023,21,0.447,0.0343,"2003to2023","evi.max",0.00166,0.5431,0.232,0.163,0.035,6.4,"no_trend"
"485","S_23",55.1525179,160.0108139,2004,2023,20,0.3827,0.0149,"2003to2023","evi.max",-0.00061,0.3284,-0.135,0.4415,-0.013,-4,"no_trend"
"486","S_230",55.0998261,159.9925575,2004,2023,19,0.3931,0.021,"2003to2023","evi.max",0.00071,0.574,0.137,0.4487,0.015,2.6,"no_trend"
"487","S_231",55.1123544,160.1612442,2004,2023,20,0.4959,0.0287,"2003to2023","evi.max",0.00061,0.4812,0.111,0.5289,0.013,2.7,"no_trend"
"488","S_233",55.1151222,159.8974556,2004,2023,20,0.3551,0.0268,"2003to2023","evi.max",0.00167,0.3361,0.205,0.2342,0.035,10.4,"no_trend"
"489","S_236",55.098503,160.0221446,2004,2023,19,0.3969,0.0255,"2003to2023","evi.max",0.00084,0.31,0.124,0.4954,0.018,5.8,"no_trend"
"490","S_237",55.1010669,159.9380466,2004,2023,20,0.3866,0.025,"2003to2023","evi.max",0.00152,0.4174,0.298,0.0802,0.032,7.7,"greening"
"491","S_239",55.1057656,160.0557174,2004,2023,20,0.4448,0.0211,"2003to2023","evi.max",-0.00034,0.5913,-0.029,0.8887,-0.007,-1.2,"no_trend"
"492","S_24",55.1411089,159.9884045,2004,2023,20,0.3877,0.0185,"2003to2023","evi.max",0.00159,0.5225,0.322,0.0589,0.033,6.3,"greening"
"493","S_240",55.1093985,160.0087845,2004,2023,20,0.4131,0.0299,"2003to2023","evi.max",0.00023,0.4345,0.064,0.7264,0.005,1.2,"no_trend"
"494","S_242",55.0938753,159.9265958,2004,2023,20,0.3581,0.025,"2003to2023","evi.max",-4e-04,0.3902,-0.053,0.7796,-0.008,-2.1,"no_trend"
"495","S_243",55.1038732,159.9921875,2004,2023,20,0.4075,0.0204,"2003to2023","evi.max",0.00053,0.6038,0.088,0.6243,0.011,1.8,"no_trend"
