Square,Sample,Morph,Length,Status,Site
16,3,T,34,alive,Kur
16,3,E,10,alive,Kur
16,3,E,10,alive,Kur
16,3,E,10,alive,Kur
16,3,E,10,alive,Kur
16,3,E,10,alive,Kur
16,3,E,13,alive,Kur
16,3,E,15,alive,Kur
16,3,E,15,alive,Kur
16,3,E,18,alive,Kur
16,3,E,18,alive,Kur
16,3,E,18,alive,Kur
16,3,E,17,alive,Kur
16,3,E,16,alive,Kur
16,3,E,20,alive,Kur
16,3,E,20,alive,Kur
16,3,E,21,alive,Kur
16,3,E,23,alive,Kur
16,3,E,27,alive,Kur
16,3,E,22,alive,Kur
16,3,E,25,alive,Kur
16,3,E,30,alive,Kur
16,3,E,22,alive,Kur
16,3,E,25,alive,Kur
16,3,E,31,alive,Kur
16,3,E,22,alive,Kur
16,3,E,25,alive,Kur
16,3,E,30,alive,Kur
16,3,E,22,alive,Kur
16,3,E,29,alive,Kur
16,3,E,23,alive,Kur
16,3,E,23,alive,Kur
16,3,E,33,alive,Kur
16,A,T,16,dead,Kur
16,A,T,17,dead,Kur
16,A,T,18,dead,Kur
16,A,T,19,dead,Kur
16,A,T,19,dead,Kur
16,A,T,20,dead,Kur
16,A,T,21,dead,Kur
16,A,T,21,dead,Kur
16,A,T,21,dead,Kur
16,A,T,21,dead,Kur
16,A,T,27,dead,Kur
16,A,T,27,dead,Kur
16,A,T,25,dead,Kur
16,A,T,26,dead,Kur
16,A,T,27,dead,Kur
16,A,T,23,dead,Kur
16,A,T,27,dead,Kur
16,A,T,21,dead,Kur
16,A,T,21,dead,Kur
16,A,T,23,dead,Kur
16,A,T,27,dead,Kur
16,A,T,27,dead,Kur
16,A,T,30,dead,Kur
16,A,T,22,dead,Kur
16,A,T,23,dead,Kur
16,A,T,22,dead,Kur
16,A,T,22,dead,Kur
16,A,T,24,dead,Kur
16,A,T,30,dead,Kur
16,A,T,26,dead,Kur
16,A,T,35,dead,Kur
16,A,T,23,dead,Kur
16,A,T,23,dead,Kur
16,A,T,23,dead,Kur
16,A,T,25,dead,Kur
16,A,T,28,dead,Kur
16,A,T,29,dead,Kur
16,A,T,26,dead,Kur
16,A,T,32,dead,Kur
16,A,T,22,dead,Kur
16,A,T,25,dead,Kur
16,A,T,23,dead,Kur
16,A,T,27,dead,Kur
16,A,T,28,dead,Kur
16,A,T,23,dead,Kur
16,A,T,30,dead,Kur
16,A,T,26,dead,Kur
16,A,E,17,dead,Kur
16,A,E,18,dead,Kur
16,A,E,21,dead,Kur
16,A,E,26,dead,Kur
16,A,E,29,dead,Kur
16,A,E,23,dead,Kur
16,A,E,31,dead,Kur
16,A,E,30,dead,Kur
16,A,E,29,dead,Kur
16,A,E,23,dead,Kur
16,A,E,29,dead,Kur
16,A,E,27,dead,Kur
16,A,E,27,dead,Kur
16,A,E,22,dead,Kur
16,A,E,30,dead,Kur
16,A,E,30,dead,Kur
16,A,E,26,dead,Kur
16,B,T,18,dead,Kur
16,B,T,21,dead,Kur
16,B,T,22,dead,Kur
16,B,T,22,dead,Kur
16,B,T,24,dead,Kur
16,B,E,17,dead,Kur
16,B,E,22,dead,Kur
16,B,E,22,dead,Kur
16,B,E,32,dead,Kur
16,C,T,18,dead,Kur
16,C,T,25,dead,Kur
16,C,T,30,dead,Kur
16,C,T,26,dead,Kur
16,C,E,17,dead,Kur
16,C,E,17,dead,Kur
16,C,E,18,dead,Kur
16,C,E,19,dead,Kur
16,C,E,20,dead,Kur
16,C,E,20,dead,Kur
16,C,E,20,dead,Kur
16,C,E,20,dead,Kur
16,C,E,20,dead,Kur
16,C,E,35,dead,Kur
16,C,E,29,dead,Kur
16,C,E,26,dead,Kur
16,C,E,25,dead,Kur
16,C,E,24,dead,Kur
16,C,E,25,dead,Kur
16,C,E,21,dead,Kur
16,C,E,31,dead,Kur
16,C,E,27,dead,Kur
16,C,E,27,dead,Kur
16,C,E,21,dead,Kur
16,C,E,23,dead,Kur
16,C,E,25,dead,Kur
16,C,E,24,dead,Kur
16,C,E,27,dead,Kur
16,C,E,30,dead,Kur
16,C,E,24,dead,Kur
16,C,E,23,dead,Kur
16,C,E,23,dead,Kur
16,C,E,23,dead,Kur
16,C,E,22,dead,Kur
16,C,E,31,dead,Kur
16,C,E,29,dead,Kur
16,C,E,26,dead,Kur
16,C,E,26,dead,Kur
16,C,E,25,dead,Kur
16,C,E,23,dead,Kur
16,C,E,25,dead,Kur
16,C,E,25,dead,Kur
16,C,E,23,dead,Kur
16,C,E,23,dead,Kur
16,C,E,23,dead,Kur
16,C,E,23,dead,Kur
17,1,T,11,alive,Kur
17,1,T,11,alive,Kur
17,1,T,12,alive,Kur
17,1,T,13,alive,Kur
17,1,T,15,alive,Kur
17,1,T,17,alive,Kur
17,1,T,22,alive,Kur
17,1,T,26,alive,Kur
17,1,T,24,alive,Kur
17,1,T,32,alive,Kur
17,1,T,25,alive,Kur
17,1,E,18,alive,Kur
17,1,E,18,alive,Kur
17,1,E,21,alive,Kur
17,1,E,29,alive,Kur
17,1,E,32,alive,Kur
17,1,E,33,alive,Kur
17,1,E,23,alive,Kur
17,1,E,31,alive,Kur
17,1,E,33,alive,Kur
17,1,E,34,alive,Kur
17,1,E,27,alive,Kur
17,1,E,34,alive,Kur
17,1,E,34,alive,Kur
17,1,E,35,alive,Kur
17,1,E,28,alive,Kur
17,1,E,32,alive,Kur
17,1,E,33,alive,Kur
17,1,E,37,alive,Kur
17,1,E,39,alive,Kur
17,2,T,12,alive,Kur
17,2,T,12,alive,Kur
17,2,T,10,alive,Kur
17,2,T,14,alive,Kur
17,2,T,22,alive,Kur
17,2,T,23,alive,Kur
17,2,T,28,alive,Kur
17,2,E,9,alive,Kur
17,2,E,9,alive,Kur
17,2,E,11,alive,Kur
17,2,E,11,alive,Kur
17,2,E,12,alive,Kur
17,2,E,13,alive,Kur
17,2,E,13,alive,Kur
17,2,E,18,alive,Kur
17,2,E,26,alive,Kur
17,2,E,28,alive,Kur
17,2,E,34,alive,Kur
17,2,E,31,alive,Kur
17,2,E,28,alive,Kur
17,2,E,31,alive,Kur
17,2,E,35,alive,Kur
17,2,E,23,alive,Kur
17,2,E,26,alive,Kur
17,2,E,31,alive,Kur
17,2,E,34,alive,Kur
17,2,E,23,alive,Kur
17,2,E,30,alive,Kur
17,2,E,34,alive,Kur
17,2,E,25,alive,Kur
17,2,E,28,alive,Kur
17,2,E,37,alive,Kur
17,3,T,9,alive,Kur
17,3,T,10,alive,Kur
17,3,T,11,alive,Kur
17,3,T,14,alive,Kur
17,3,T,21,alive,Kur
17,3,T,22,alive,Kur
17,3,T,25,alive,Kur
17,3,T,31,alive,Kur
17,3,E,9,alive,Kur
17,3,E,9,alive,Kur
17,3,E,12,alive,Kur
17,3,E,12,alive,Kur
17,3,E,13,alive,Kur
17,3,E,15,alive,Kur
17,3,E,27,alive,Kur
17,3,E,26,alive,Kur
17,3,E,32,alive,Kur
17,3,E,27,alive,Kur
17,3,E,29,alive,Kur
17,A,T,18,dead,Kur
17,A,T,24,dead,Kur
17,A,T,26,dead,Kur
17,A,T,29,dead,Kur
17,A,T,21,dead,Kur
17,A,T,24,dead,Kur
17,A,T,26,dead,Kur
17,A,T,30,dead,Kur
17,A,T,21,dead,Kur
17,A,T,23,dead,Kur
17,A,T,26,dead,Kur
17,A,T,23,dead,Kur
17,A,T,25,dead,Kur
17,A,T,29,dead,Kur
17,A,E,19,dead,Kur
17,A,E,27,dead,Kur
17,A,E,27,dead,Kur
17,A,E,25,dead,Kur
17,A,E,30,dead,Kur
17,B,T,22,dead,Kur
17,B,T,34,dead,Kur
17,B,T,25,dead,Kur
17,B,T,31,dead,Kur
17,B,T,32,dead,Kur
17,B,T,27,dead,Kur
17,B,T,28,dead,Kur
17,B,T,34,dead,Kur
17,B,E,18,dead,Kur
17,B,E,35,dead,Kur
17,B,E,36,dead,Kur
17,C,T,17,dead,Kur
17,C,T,20,dead,Kur
17,C,T,21,dead,Kur
17,C,T,24,dead,Kur
17,C,T,27,dead,Kur
17,C,T,24,dead,Kur
17,C,T,24,dead,Kur
17,C,T,27,dead,Kur
17,C,T,26,dead,Kur
17,C,T,26,dead,Kur
17,C,T,26,dead,Kur
17,C,T,29,dead,Kur
17,C,T,31,dead,Kur
17,C,T,26,dead,Kur
17,C,T,21,dead,Kur
17,C,T,26,dead,Kur
17,C,T,23,dead,Kur
17,C,T,26,dead,Kur
17,C,T,25,dead,Kur
17,C,T,25,dead,Kur
17,C,T,24,dead,Kur
17,C,T,32,dead,Kur
17,C,T,27,dead,Kur
17,C,T,26,dead,Kur
17,C,T,37,dead,Kur
17,C,T,27,dead,Kur
17,C,T,22,dead,Kur
17,C,T,28,dead,Kur
17,C,T,26,dead,Kur
17,C,T,31,dead,Kur
17,C,T,25,dead,Kur
17,C,T,24,dead,Kur
17,C,T,26,dead,Kur
17,C,T,26,dead,Kur
17,C,T,27,dead,Kur
17,C,T,30,dead,Kur
17,C,T,27,dead,Kur
17,C,T,24,dead,Kur
17,C,T,25,dead,Kur
17,C,T,26,dead,Kur
17,C,T,37,dead,Kur
17,C,T,29,dead,Kur
17,C,T,27,dead,Kur
17,C,T,25,dead,Kur
17,C,T,25,dead,Kur
17,C,T,28,dead,Kur
17,C,T,28,dead,Kur
17,C,T,26,dead,Kur
17,C,E,20,dead,Kur
17,C,E,21,dead,Kur
17,C,E,22,dead,Kur
17,C,E,24,dead,Kur
17,C,E,25,dead,Kur
17,C,E,30,dead,Kur
17,C,E,32,dead,Kur
18,1,T,10,alive,Kur
18,1,T,12,alive,Kur
18,1,T,12,alive,Kur
18,1,T,12,alive,Kur
18,1,T,13,alive,Kur
18,1,T,17,alive,Kur
18,1,T,19,alive,Kur
18,1,T,19,alive,Kur
18,1,T,19,alive,Kur
18,1,T,20,alive,Kur
18,1,T,29,alive,Kur
18,1,T,36,alive,Kur
18,1,T,21,alive,Kur
18,1,T,21,alive,Kur
18,1,T,27,alive,Kur
18,1,T,23,alive,Kur
18,1,T,24,alive,Kur
18,1,E,11,alive,Kur
18,1,E,11,alive,Kur
18,1,E,12,alive,Kur
18,1,E,13,alive,Kur
18,1,E,14,alive,Kur
18,1,E,17,alive,Kur
18,1,E,19,alive,Kur
18,1,E,19,alive,Kur
18,1,E,18,alive,Kur
18,1,E,18,alive,Kur
18,1,E,23,alive,Kur
18,1,E,24,alive,Kur
18,1,E,26,alive,Kur
18,1,E,23,alive,Kur
18,1,E,28,alive,Kur
18,1,E,29,alive,Kur
18,1,E,26,alive,Kur
18,1,E,29,alive,Kur
18,1,E,40,alive,Kur
18,1,E,30,alive,Kur
18,2,T,9,alive,Kur
18,2,T,10,alive,Kur
18,2,T,10,alive,Kur
18,2,T,11,alive,Kur
18,2,T,11,alive,Kur
18,2,T,11,alive,Kur
18,2,T,11,alive,Kur
18,2,T,12,alive,Kur
18,2,T,12,alive,Kur
18,2,T,13,alive,Kur
18,2,T,13,alive,Kur
18,2,T,13,alive,Kur
18,2,T,14,alive,Kur
18,2,T,14,alive,Kur
18,2,T,14,alive,Kur
18,2,T,15,alive,Kur
18,2,T,16,alive,Kur
18,2,T,16,alive,Kur
18,2,T,16,alive,Kur
18,2,T,16,alive,Kur
18,2,T,16,alive,Kur
18,2,T,17,alive,Kur
18,2,T,17,alive,Kur
18,2,T,17,alive,Kur
18,2,T,17,alive,Kur
18,2,T,18,alive,Kur
18,2,T,20,alive,Kur
18,2,T,21,alive,Kur
18,2,T,24,alive,Kur
18,2,T,29,alive,Kur
18,2,T,28,alive,Kur
18,2,T,45,alive,Kur
18,2,T,21,alive,Kur
18,2,T,28,alive,Kur
18,2,E,11,alive,Kur
18,2,E,12,alive,Kur
18,2,E,14,alive,Kur
18,2,E,15,alive,Kur
18,2,E,15,alive,Kur
18,2,E,16,alive,Kur
18,2,E,16,alive,Kur
18,2,E,17,alive,Kur
18,2,E,17,alive,Kur
18,2,E,17,alive,Kur
18,2,E,24,alive,Kur
18,2,E,34,alive,Kur
18,2,E,30,alive,Kur
18,2,E,34,alive,Kur
18,2,E,31,alive,Kur
18,2,E,23,alive,Kur
18,2,E,35,alive,Kur
18,2,E,27,alive,Kur
18,2,E,37,alive,Kur
18,2,E,27,alive,Kur
18,2,E,31,alive,Kur
18,3,T,10,alive,Kur
18,3,T,11,alive,Kur
18,3,T,11,alive,Kur
18,3,T,11,alive,Kur
18,3,T,11,alive,Kur
18,3,T,12,alive,Kur
18,3,T,12,alive,Kur
18,3,T,12,alive,Kur
18,3,T,13,alive,Kur
18,3,T,13,alive,Kur
18,3,T,14,alive,Kur
18,3,T,14,alive,Kur
18,3,T,15,alive,Kur
18,3,T,15,alive,Kur
18,3,T,16,alive,Kur
18,3,T,18,alive,Kur
18,3,T,20,alive,Kur
18,3,T,20,alive,Kur
18,3,T,24,alive,Kur
18,3,T,29,alive,Kur
18,3,T,25,alive,Kur
18,3,T,26,alive,Kur
18,3,T,26,alive,Kur
18,3,T,30,alive,Kur
18,3,T,28,alive,Kur
18,3,E,9,alive,Kur
18,3,E,9,alive,Kur
18,3,E,10,alive,Kur
18,3,E,15,alive,Kur
18,3,E,15,alive,Kur
18,3,E,15,alive,Kur
18,3,E,14,alive,Kur
18,3,E,16,alive,Kur
18,3,E,16,alive,Kur
18,3,E,33,alive,Kur
18,3,E,36,alive,Kur
18,3,E,21,alive,Kur
18,3,E,23,alive,Kur
18,3,E,31,alive,Kur
18,3,E,42,alive,Kur
18,3,E,17,alive,Kur
18,3,E,24,alive,Kur
18,3,E,28,alive,Kur
18,3,E,18,alive,Kur
18,3,E,25,alive,Kur
18,3,E,30,alive,Kur
18,3,E,19,alive,Kur
18,3,E,30,alive,Kur
18,3,E,34,alive,Kur
18,A,T,16,dead,Kur
18,A,T,17,dead,Kur
18,A,T,19,dead,Kur
18,A,T,15,dead,Kur
18,A,T,22,dead,Kur
18,A,T,22,dead,Kur
18,A,T,20,dead,Kur
18,A,T,20,dead,Kur
18,A,T,22,dead,Kur
18,A,T,23,dead,Kur
18,A,T,22,dead,Kur
18,A,T,21,dead,Kur
18,A,T,23,dead,Kur
18,A,T,22,dead,Kur
18,A,T,24,dead,Kur
18,A,T,21,dead,Kur
18,A,T,24,dead,Kur
18,A,T,25,dead,Kur
18,A,T,25,dead,Kur
18,A,T,27,dead,Kur
18,A,E,20,dead,Kur
18,A,E,23,dead,Kur
18,A,E,22,dead,Kur
18,A,E,28,dead,Kur
18,A,E,31,dead,Kur
18,A,E,35,dead,Kur
18,A,E,39,dead,Kur
18,B,T,23,dead,Kur
18,B,T,22,dead,Kur
18,B,T,23,dead,Kur
18,B,T,28,dead,Kur
18,B,T,20,dead,Kur
18,B,T,27,dead,Kur
18,B,T,22,dead,Kur
18,B,T,21,dead,Kur
18,B,T,27,dead,Kur
18,B,T,21,dead,Kur
18,B,T,22,dead,Kur
18,B,T,24,dead,Kur
18,B,T,25,dead,Kur
18,B,T,25,dead,Kur
18,B,T,24,dead,Kur
18,B,T,25,dead,Kur
18,B,T,26,dead,Kur
18,B,T,33,dead,Kur
18,B,T,27,dead,Kur
18,B,E,20,dead,Kur
18,B,E,26,dead,Kur
18,B,E,31,dead,Kur
18,B,E,22,dead,Kur
18,B,E,26,dead,Kur
18,B,E,37,dead,Kur
18,B,E,26,dead,Kur
18,B,E,27,dead,Kur
18,B,E,28,dead,Kur
18,B,E,36,dead,Kur
18,C,T,26,dead,Kur
18,C,T,26,dead,Kur
18,C,T,34,dead,Kur
18,C,T,37,dead,Kur
18,C,T,36,dead,Kur
18,C,T,31,dead,Kur
18,C,T,28,dead,Kur
18,C,E,19,dead,Kur
18,C,E,20,dead,Kur
18,C,E,21,dead,Kur
18,C,E,23,dead,Kur
18,C,E,24,dead,Kur
18,C,E,28,dead,Kur
18,C,E,27,dead,Kur
18,C,E,31,dead,Kur
18,C,E,29,dead,Kur
18,C,E,25,dead,Kur
18,C,E,30,dead,Kur
18,C,E,28,dead,Kur
18,C,E,33,dead,Kur
18,C,E,30,dead,Kur
18,C,E,27,dead,Kur
18,C,E,24,dead,Kur
18,C,E,25,dead,Kur
18,C,E,24,dead,Kur
18,C,E,27,dead,Kur
18,C,E,32,dead,Kur
18,C,E,26,dead,Kur
18,C,E,22,dead,Kur
18,C,E,26,dead,Kur
18,C,E,27,dead,Kur
18,C,E,30,dead,Kur
18,C,E,22,dead,Kur
18,C,E,23,dead,Kur
18,C,E,23,dead,Kur
18,C,E,24,dead,Kur
18,C,E,25,dead,Kur
18,C,E,27,dead,Kur
18,C,E,27,dead,Kur
18,C,E,27,dead,Kur
18,C,E,26,dead,Kur
18,C,E,42,dead,Kur
18,C,E,29,dead,Kur
18,C,E,27,dead,Kur
18,C,E,25,dead,Kur
18,C,E,25,dead,Kur
18,C,E,22,dead,Kur
18,C,E,22,dead,Kur
18,C,E,25,dead,Kur
18,C,E,28,dead,Kur
18,C,E,28,dead,Kur
18,C,E,30,dead,Kur
18,C,E,24,dead,Kur
18,C,E,24,dead,Kur
18,C,E,30,dead,Kur
18,C,E,28,dead,Kur
18,C,E,25,dead,Kur
18,C,E,23,dead,Kur
18,C,E,27,dead,Kur
18,C,E,27,dead,Kur
18,C,E,27,dead,Kur
18,C,E,34,dead,Kur
18,C,E,26,dead,Kur
18,C,E,37,dead,Kur
18,C,E,33,dead,Kur
18,C,E,27,dead,Kur
18,C,E,32,dead,Kur
18,C,E,31,dead,Kur
