decimalLatitude	decimalLongitude
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.0505	4.19334
51.0505	4.19334
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.0505	4.19334
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.0505	4.19334
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.07028	2.61395
51.15144	2.80013
51.15144	2.80013
51.15144	2.80013
50.96998	4.71871
50.96998	4.71871
50.96998	4.71871
51.03357	2.70527
51.18111	4.64163
51.18111	4.64163
51.18111	4.64163
51.20888	3.80208
51.20888	3.80208
51.20888	3.80208
51.20228	3.0336
51.20228	3.0336
51.00244	4.55497
52.139416	-7.113096
51.530762	-9.41034
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.14739	2.73554
51.08566	4.17177
51.08566	4.17177
51.0214	4.04171
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.04689	4.12695
51.04689	4.12695
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.03268	4.17575
51.14428	2.74216
51.14428	2.74216
51.14428	2.74216
51.14428	2.74216
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.04837	4.06934
51.0325	4.18303
51.03268	4.17575
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.03268	4.17575
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.03268	4.17575
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.0325	4.18303
51.03268	4.17575
51.03268	4.17575
51.03268	4.17575
51.03268	4.17575
51.15868	2.74975
50.96607	4.74455
51.28631	4.32644
51.05987	4.46266
51.15868	2.74975
51.15868	2.74975
51.377	4.25722
51.10804	4.17848
51.11332	2.60713
51.11332	2.60713
51.1585	2.67825
51.11306	2.53571
51.28631	4.32644
51.1073	4.24988
51.15605	3.82221
51.01492	4.46125
51.06662	3.74927
51.29378	3.10757
51.15868	2.74975
51.29378	3.10757
51.11306	2.53571
51.2486	3.25074
51.10804	4.17848
51.10939	4.03566
51.377	4.25722
51.15868	2.74975
51.377	4.25722
50.96711	4.67338
51.00879	4.88871
51.15868	2.74975
51.15868	2.74975
51.09749	4.96374
51.14688	4.67987
51.1585	2.67825
51.15868	2.74975
51.06074	4.39134
51.15868	2.74975
51.15868	2.74975
51.15868	2.74975
51.11306	2.53571
51.10804	4.17848
51.377	4.25722
51.11332	2.60713
51.1073	4.24988
51.1073	4.24988
51.1073	4.24988
51.1073	4.24988
51.1039	4.53547
51.1073	4.24988
51.1039	4.53547
51.1039	4.53547
51.10652	4.32129
51.06074	4.39134
51.11306	2.53571
51.29378	3.10757
51.01492	4.46125
51.11371	2.74999
51.02118	3.81982
51.05987	4.46266
51.377	4.25722
51.15868	2.74975
51.11332	2.60713
51.11332	2.60713
51.33852	3.25123
51.11332	2.60713
51.10652	4.32129
51.11332	2.60713
51.33852	3.25123
51.11332	2.60713
51.05987	4.46266
51.05987	4.46266
51.11332	2.60713
51.1585	2.67825
51.10652	4.32129
51.10652	4.32129
51.10652	4.32129
51.10652	4.32129
51.10652	4.32129
51.10652	4.32129
51.11332	2.60713
51.05987	4.46266
51.05987	4.46266
51.05987	4.46266
51.10652	4.32129
51.10804	4.17848
51.05987	4.46266
51.33852	3.25123
51.11371	2.74999
51.11332	2.60713
51.05987	4.46266
51.11306	2.53571
51.06074	4.39134
51.24886	2.96418
51.11385	2.82142
51.11332	2.60713
51.05987	4.46266
51.33865	3.17945
40.84	0.79
40.84	0.79
40.84	0.79
40.84	0.79
40.84	0.79
42.18	2.9988
42.18	2.9988
40.629	0.8705
40.629	0.8705
40.627	0.7523
40.627	0.7523
40.627	0.7523
40.624	0.6342
40.624	0.6342
40.624	0.6342
40.717	0.7493
40.717	0.7493
40.714	0.631
40.714	0.631
40.712	0.5127
42.18	2.9988
42.18	2.9988
42.18	2.9988
42.18	2.9988
42.18	2.9988
42.18	2.9988
41.0474	0.6383
41.0474	0.6383
40.71	0.58
41.0474	0.6383
59.058475	10.409328
58.507871	8.921366
58.443055	8.860203
58.454736	8.883581
58.465868	8.898971
58.443055	8.860203
58.443055	8.860203
58.28264	11.51626
58.27514	11.50392
59.88528	19.06222
43.183333	27.95
59.70831	19.39643
57.34542	12.11923
59.30335	19.14262
58.65237	17.09248
58.26837	11.42404
56.87153	16.62846
51.06653	4.42813
51.03488	4.42212
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.20551	4.37093
51.03488	4.42212
51.06653	4.42813
51.20551	4.37093
51.06653	4.42813
51.06653	4.42813
51.20551	4.37093
51.20551	4.37093
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.20551	4.37093
51.20551	4.37093
51.06653	4.42813
51.06653	4.42813
51.20551	4.37093
51.20551	4.37093
51.06653	4.42813
51.06653	4.42813
51.20551	4.37093
51.20551	4.37093
51.06653	4.42813
51.20551	4.37093
51.06653	4.42813
51.03488	4.42212
51.03488	4.42212
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.03488	4.42212
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.03488	4.42212
51.20551	4.37093
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.20551	4.37093
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.06653	4.42813
51.03488	4.42212
51.08566	4.17177
51.08566	4.17177
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.03488	4.42212
51.08566	4.17177
51.03488	4.42212
51.08566	4.17177
51.08566	4.17177
51.03488	4.42212
51.03488	4.42212
51.08566	4.17177
51.03488	4.42212
51.08566	4.17177
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.03488	4.42212
51.06132	4.43817
51.03488	4.42212
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.03488	4.42212
51.03488	4.42212
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.03488	4.42212
51.06132	4.43817
51.02133	3.9639
51.06132	4.43817
51.02133	3.9639
51.06132	4.43817
51.02133	3.9639
51.09491	4.04525
51.09491	4.04525
51.11896	4.26525
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.20551	4.37093
51.06653	4.42813
51.06653	4.42813
51.0325	4.18303
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.20551	4.37093
51.20551	4.37093
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.06653	4.42813
51.20551	4.37093
51.06653	4.42813
51.20551	4.37093
51.06653	4.42813
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.11627	4.25696
51.12088	4.26938
51.12088	4.26938
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.12088	4.26938
51.20551	4.37093
51.11627	4.25696
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.12088	4.26938
51.20551	4.37093
51.11627	4.25696
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.12088	4.26938
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.12088	4.26938
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.11627	4.25696
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.12088	4.26938
51.20551	4.37093
51.20551	4.37093
51.07752	4.43205
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.06653	4.42813
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.06653	4.42813
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.06653	4.42813
51.06653	4.42813
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.06653	4.42813
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.06653	4.42813
51.0505	4.19334
51.06653	4.42813
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.06653	4.42813
51.06653	4.42813
51.0505	4.19334
51.0505	4.19334
51.06653	4.42813
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.06653	4.42813
51.0505	4.19334
51.04837	4.06934
51.0505	4.19334
51.11627	4.25696
51.11627	4.25696
51.06653	4.42813
51.04837	4.06934
51.11627	4.25696
51.04837	4.06934
51.0325	4.18303
51.04837	4.06934
51.04837	4.06934
51.11627	4.25696
51.11627	4.25696
51.11627	4.25696
51.11627	4.25696
51.11627	4.25696
51.11627	4.25696
51.12088	4.26938
51.04837	4.06934
51.11627	4.25696
51.12088	4.26938
51.04837	4.06934
51.11627	4.25696
51.11627	4.25696
51.04837	4.06934
51.12088	4.26938
51.04837	4.06934
51.11627	4.25696
51.04837	4.06934
