Bay,Sex,Orient,L
Mezen_Bay,Female,Left,15.0
Mezen_Bay,Female,Left,23.0
Mezen_Bay,Female,Left,27.8
Mezen_Bay,Female,Left,19.8
Mezen_Bay,Female,Left,26.5
Mezen_Bay,Female,Left,14.8
Mezen_Bay,Female,Left,15.7
Mezen_Bay,Female,Left,15.7
Mezen_Bay,Female,Left,19.9
Mezen_Bay,Female,Left,25.5
Mezen_Bay,Female,Left,34.0
Mezen_Bay,Female,Left,17.4
Mezen_Bay,Female,Left,22.9
Mezen_Bay,Female,Left,21.5
Mezen_Bay,Female,Left,15.0
Mezen_Bay,Female,Left,17.0
Mezen_Bay,Female,Left,26.5
Mezen_Bay,Female,Left,13.8
Mezen_Bay,Female,Left,18.1
Mezen_Bay,Female,Left,20.1
Mezen_Bay,Female,Left,16.4
Mezen_Bay,Female,Left,15.1
Mezen_Bay,Female,Left,16.5
Dvina_Bay,Male,Right,25.0
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,15.5
Dvina_Bay,Male,Right,19.0
Dvina_Bay,Male,Right,22.5
Dvina_Bay,Male,Right,19.3
Dvina_Bay,Male,Right,15.8
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,14.6
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,21.6
Dvina_Bay,Male,Right,21.7
Dvina_Bay,Male,Right,19.7
Dvina_Bay,Male,Right,20.6
Dvina_Bay,Male,Right,20.2
Dvina_Bay,Male,Right,18.4
Dvina_Bay,Male,Right,21.4
Dvina_Bay,Male,Right,21.7
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,21.7
Dvina_Bay,Male,Right,17.8
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,15.3
Dvina_Bay,Male,Right,15.8
Dvina_Bay,Male,Right,19.2
Dvina_Bay,Male,Right,19.8
Dvina_Bay,Male,Right,15.9
Dvina_Bay,Male,Right,21.3
Dvina_Bay,Male,Right,21.5
Dvina_Bay,Male,Right,19.9
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,21.1
Dvina_Bay,Male,Right,21.5
Dvina_Bay,Male,Right,20.1
Dvina_Bay,Male,Right,23.4
Dvina_Bay,Male,Right,21.8
Dvina_Bay,Male,Right,22.3
Dvina_Bay,Male,Right,21.9
Dvina_Bay,Male,Right,21.9
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,24.6
Dvina_Bay,Male,Right,22.3
Dvina_Bay,Male,Right,18.1
Dvina_Bay,Male,Right,23.0
Dvina_Bay,Male,Right,22.6
Dvina_Bay,Male,Right,16.1
Dvina_Bay,Male,Right,22.0
Dvina_Bay,Male,Right,20.8
Dvina_Bay,Male,Right,21.5
Dvina_Bay,Male,Right,21.2
Dvina_Bay,Male,Right,17.2
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,21.2
Dvina_Bay,Male,Right,20.8
Dvina_Bay,Male,Right,18.5
Dvina_Bay,Male,Right,24.1
Dvina_Bay,Male,Right,18.1
Dvina_Bay,Male,Right,19.4
Dvina_Bay,Male,Right,17.3
Dvina_Bay,Male,Right,16.3
Dvina_Bay,Male,Right,13.9
Dvina_Bay,Male,Right,22.0
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,20.1
Dvina_Bay,Male,Right,24.2
Dvina_Bay,Male,Right,23.6
Dvina_Bay,Male,Right,18.4
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,22.3
Dvina_Bay,Male,Right,16.8
Dvina_Bay,Male,Right,15.9
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,19.9
Dvina_Bay,Male,Right,19.2
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,22.9
Dvina_Bay,Male,Right,19.1
Dvina_Bay,Male,Right,19.9
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,19.2
Dvina_Bay,Male,Right,19.3
Dvina_Bay,Male,Right,15.8
Dvina_Bay,Male,Right,17.3
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,18.0
Dvina_Bay,Male,Right,19.4
Dvina_Bay,Male,Right,15.3
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,15.8
Dvina_Bay,Male,Right,21.8
Dvina_Bay,Male,Right,14.7
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,17.2
Dvina_Bay,Male,Right,16.1
Dvina_Bay,Male,Right,19.8
Dvina_Bay,Male,Right,16.1
Dvina_Bay,Male,Right,17.7
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,21.9
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,17.4
Dvina_Bay,Male,Right,15.6
Dvina_Bay,Male,Right,16.2
Dvina_Bay,Male,Right,16.7
Dvina_Bay,Male,Right,14.7
Dvina_Bay,Male,Right,15.6
Dvina_Bay,Male,Right,18.4
Dvina_Bay,Male,Right,18.5
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,22.1
Dvina_Bay,Male,Right,21.7
Dvina_Bay,Male,Right,20.4
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,18.0
Dvina_Bay,Male,Right,17.4
Dvina_Bay,Male,Right,18.7
Dvina_Bay,Male,Right,15.7
Dvina_Bay,Male,Right,22.7
Dvina_Bay,Male,Right,19.3
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,20.7
Dvina_Bay,Male,Right,21.3
Dvina_Bay,Male,Right,17.4
Dvina_Bay,Male,Right,20.7
Dvina_Bay,Male,Right,18.9
Dvina_Bay,Male,Right,22.8
Dvina_Bay,Male,Right,17.8
Dvina_Bay,Male,Right,21.6
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,19.4
Dvina_Bay,Male,Right,21.4
Dvina_Bay,Male,Right,20.7
Dvina_Bay,Male,Right,18.8
Dvina_Bay,Male,Right,19.6
Dvina_Bay,Male,Right,19.9
Dvina_Bay,Male,Right,19.4
Dvina_Bay,Male,Right,18.3
Dvina_Bay,Male,Right,19.0
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,20.7
Dvina_Bay,Male,Right,20.4
Dvina_Bay,Male,Right,19.7
Dvina_Bay,Male,Right,22.7
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,19.9
Dvina_Bay,Male,Right,18.8
Dvina_Bay,Male,Right,19.1
Dvina_Bay,Male,Right,19.8
Dvina_Bay,Male,Right,19.8
Dvina_Bay,Male,Right,20.9
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,22.5
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,19.7
Dvina_Bay,Male,Right,18.1
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,22.2
Dvina_Bay,Male,Right,23.5
Dvina_Bay,Male,Right,22.4
Dvina_Bay,Male,Right,21.3
Dvina_Bay,Male,Right,18.2
Dvina_Bay,Male,Right,13.7
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,18.4
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,26.5
Dvina_Bay,Male,Right,26.0
Dvina_Bay,Male,Right,25.7
Dvina_Bay,Male,Right,23.4
Dvina_Bay,Male,Right,23.0
Dvina_Bay,Male,Right,25.1
Dvina_Bay,Male,Right,29.0
Dvina_Bay,Male,Right,22.0
Dvina_Bay,Male,Right,18.1
Dvina_Bay,Male,Right,16.8
Dvina_Bay,Male,Right,19.6
Dvina_Bay,Male,Right,15.6
Dvina_Bay,Male,Right,20.2
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,19.6
Dvina_Bay,Male,Right,20.7
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,11.0
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,19.7
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,18.7
Dvina_Bay,Male,Right,19.0
Dvina_Bay,Male,Right,9.7
Dvina_Bay,Male,Right,8.6
Dvina_Bay,Male,Right,11.6
Dvina_Bay,Male,Right,10.9
Dvina_Bay,Male,Right,7.5
Dvina_Bay,Male,Right,15.7
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,16.9
Dvina_Bay,Male,Right,20.4
Dvina_Bay,Male,Right,9.2
Dvina_Bay,Male,Right,8.9
Dvina_Bay,Male,Right,17.7
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,18.7
Dvina_Bay,Male,Right,16.7
Dvina_Bay,Male,Right,19.0
Dvina_Bay,Male,Right,18.0
Dvina_Bay,Male,Right,18.5
Dvina_Bay,Male,Right,18.4
Dvina_Bay,Male,Right,17.7
Dvina_Bay,Male,Right,17.8
Dvina_Bay,Male,Right,21.7
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,20.7
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,15.3
Dvina_Bay,Male,Right,21.4
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,21.6
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,19.1
Dvina_Bay,Male,Right,18.0
Dvina_Bay,Male,Right,19.8
Dvina_Bay,Male,Right,20.6
Dvina_Bay,Male,Right,20.6
Dvina_Bay,Male,Right,22.4
Dvina_Bay,Male,Right,18.4
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,23.9
Dvina_Bay,Male,Right,23.3
Dvina_Bay,Male,Right,21.5
Dvina_Bay,Male,Right,19.4
Dvina_Bay,Male,Right,19.7
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,13.5
Dvina_Bay,Male,Right,11.7
Dvina_Bay,Male,Right,16.7
Dvina_Bay,Male,Right,15.1
Dvina_Bay,Male,Right,15.5
Dvina_Bay,Male,Right,15.7
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,13.2
Dvina_Bay,Male,Right,18.4
Dvina_Bay,Male,Right,12.5
Dvina_Bay,Male,Right,20.7
Dvina_Bay,Male,Right,21.4
Dvina_Bay,Male,Right,19.0
Dvina_Bay,Male,Right,19.9
Dvina_Bay,Male,Right,21.5
Dvina_Bay,Male,Right,19.6
Dvina_Bay,Male,Right,19.4
Dvina_Bay,Male,Right,15.0
Dvina_Bay,Male,Right,13.0
Dvina_Bay,Male,Right,16.3
Dvina_Bay,Male,Right,15.8
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,15.6
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,12.2
Dvina_Bay,Male,Right,14.7
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,11.0
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,8.4
Dvina_Bay,Male,Right,8.4
Dvina_Bay,Male,Right,8.5
Dvina_Bay,Male,Right,20.4
Dvina_Bay,Male,Right,12.2
Dvina_Bay,Male,Right,17.0
Dvina_Bay,Male,Right,11.8
Dvina_Bay,Male,Right,20.3
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,20.8
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,19.4
Dvina_Bay,Male,Right,19.1
Dvina_Bay,Male,Right,16.3
Dvina_Bay,Male,Right,12.0
Dvina_Bay,Male,Right,12.1
Dvina_Bay,Male,Right,19.4
Dvina_Bay,Male,Right,18.9
Dvina_Bay,Male,Right,14.9
Dvina_Bay,Male,Right,16.4
Dvina_Bay,Male,Right,17.4
Dvina_Bay,Male,Right,17.4
Dvina_Bay,Male,Right,23.7
Dvina_Bay,Male,Right,20.2
Dvina_Bay,Male,Right,23.1
Dvina_Bay,Male,Right,22.1
Dvina_Bay,Male,Right,18.7
Dvina_Bay,Male,Right,18.0
Dvina_Bay,Male,Right,20.8
Dvina_Bay,Male,Right,21.5
Dvina_Bay,Male,Right,17.3
Dvina_Bay,Male,Right,14.4
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,13.2
Dvina_Bay,Male,Right,15.6
Dvina_Bay,Male,Right,16.4
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,12.7
Dvina_Bay,Male,Right,17.0
Dvina_Bay,Male,Right,18.0
Dvina_Bay,Male,Right,13.1
Dvina_Bay,Male,Right,21.7
Dvina_Bay,Male,Right,22.2
Dvina_Bay,Male,Right,18.1
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,22.7
Dvina_Bay,Male,Right,16.9
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,17.2
Dvina_Bay,Male,Right,18.7
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,17.0
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,16.8
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,16.9
Dvina_Bay,Male,Right,14.1
Dvina_Bay,Male,Right,18.2
Dvina_Bay,Male,Right,16.7
Dvina_Bay,Male,Right,16.9
Dvina_Bay,Male,Right,16.2
Dvina_Bay,Male,Right,18.1
Dvina_Bay,Male,Right,15.5
Dvina_Bay,Male,Right,16.4
Dvina_Bay,Male,Right,17.0
Dvina_Bay,Male,Right,15.5
Dvina_Bay,Male,Right,19.1
Dvina_Bay,Male,Right,18.0
Dvina_Bay,Male,Right,18.7
Dvina_Bay,Male,Right,18.5
Dvina_Bay,Male,Right,17.0
Dvina_Bay,Male,Right,24.7
Dvina_Bay,Male,Right,22.6
Dvina_Bay,Male,Right,17.0
Dvina_Bay,Male,Right,18.3
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,22.1
Dvina_Bay,Male,Right,17.3
Dvina_Bay,Male,Right,19.9
Dvina_Bay,Male,Right,17.4
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,15.7
Dvina_Bay,Male,Right,17.7
Dvina_Bay,Male,Right,19.1
Dvina_Bay,Male,Right,23.1
Dvina_Bay,Male,Right,23.4
Dvina_Bay,Male,Right,19.3
Dvina_Bay,Male,Right,17.9
Dvina_Bay,Male,Right,18.7
Dvina_Bay,Male,Right,16.2
Dvina_Bay,Male,Right,20.7
Dvina_Bay,Male,Right,18.3
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,21.8
Dvina_Bay,Male,Right,20.1
Dvina_Bay,Male,Right,20.9
Dvina_Bay,Male,Right,17.1
Dvina_Bay,Male,Right,20.7
Dvina_Bay,Male,Right,16.4
Dvina_Bay,Male,Right,18.5
Dvina_Bay,Male,Right,17.9
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,16.8
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,18.2
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,15.0
Dvina_Bay,Male,Right,16.2
Dvina_Bay,Male,Right,14.9
Dvina_Bay,Male,Right,18.0
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,19.3
Dvina_Bay,Male,Right,16.8
Dvina_Bay,Male,Right,16.4
Dvina_Bay,Male,Right,18.1
Dvina_Bay,Male,Right,18.8
Dvina_Bay,Male,Right,16.2
Dvina_Bay,Male,Right,15.6
Dvina_Bay,Male,Right,17.8
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,15.5
Dvina_Bay,Male,Right,17.8
Dvina_Bay,Male,Right,14.9
Dvina_Bay,Male,Right,16.2
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,16.8
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,17.8
Dvina_Bay,Male,Right,18.5
Dvina_Bay,Male,Right,19.0
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,17.3
Dvina_Bay,Male,Right,15.8
Dvina_Bay,Male,Right,10.3
Dvina_Bay,Male,Right,10.2
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,18.3
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,20.2
Dvina_Bay,Male,Right,20.3
Dvina_Bay,Male,Right,16.9
Dvina_Bay,Male,Right,19.0
Dvina_Bay,Male,Right,19.9
Dvina_Bay,Male,Right,19.2
Dvina_Bay,Male,Right,18.9
Dvina_Bay,Male,Right,15.3
Dvina_Bay,Male,Right,19.3
Dvina_Bay,Male,Right,18.3
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,20.8
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,16.2
Dvina_Bay,Male,Right,14.5
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,14.7
Dvina_Bay,Male,Right,22.5
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,18.7
Dvina_Bay,Male,Right,21.2
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,19.8
Dvina_Bay,Male,Right,13.5
Dvina_Bay,Male,Right,23.8
Dvina_Bay,Male,Right,21.3
Dvina_Bay,Male,Right,15.6
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,18.9
Dvina_Bay,Male,Right,23.9
Dvina_Bay,Male,Right,23.3
Dvina_Bay,Male,Right,20.6
Dvina_Bay,Male,Right,22.0
Dvina_Bay,Male,Right,21.4
Dvina_Bay,Male,Right,25.0
Dvina_Bay,Male,Right,21.3
Dvina_Bay,Male,Right,20.3
Dvina_Bay,Male,Right,25.4
Dvina_Bay,Male,Right,20.6
Dvina_Bay,Male,Right,17.7
Dvina_Bay,Male,Right,23.0
Dvina_Bay,Male,Right,19.6
Dvina_Bay,Male,Right,22.0
Dvina_Bay,Male,Right,20.9
Dvina_Bay,Male,Right,20.9
Dvina_Bay,Male,Right,25.2
Dvina_Bay,Male,Right,25.1
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,15.7
Dvina_Bay,Male,Right,13.2
Dvina_Bay,Male,Right,14.4
Dvina_Bay,Male,Right,15.5
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,16.3
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,19.0
Dvina_Bay,Male,Right,21.8
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,23.3
Dvina_Bay,Male,Right,19.4
Dvina_Bay,Male,Right,22.6
Dvina_Bay,Male,Right,15.4
Dvina_Bay,Male,Right,19.9
Dvina_Bay,Male,Right,12.9
Dvina_Bay,Male,Right,11.7
Dvina_Bay,Male,Right,13.6
Dvina_Bay,Male,Right,10.5
Dvina_Bay,Male,Right,9.5
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,14.0
Dvina_Bay,Male,Right,15.2
Dvina_Bay,Male,Right,15.2
Dvina_Bay,Male,Right,11.5
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,19.4
Dvina_Bay,Male,Right,16.8
Dvina_Bay,Male,Right,16.7
Dvina_Bay,Male,Right,16.3
Dvina_Bay,Male,Right,14.5
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,15.7
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,13.7
Dvina_Bay,Male,Right,15.5
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,15.5
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,17.3
Dvina_Bay,Male,Right,16.7
Dvina_Bay,Male,Right,17.4
Dvina_Bay,Male,Right,14.0
Dvina_Bay,Male,Right,13.0
Dvina_Bay,Male,Right,15.4
Dvina_Bay,Male,Right,18.0
Dvina_Bay,Male,Right,17.8
Dvina_Bay,Male,Right,18.5
Dvina_Bay,Male,Right,15.9
Dvina_Bay,Male,Right,11.9
Dvina_Bay,Male,Right,22.0
Dvina_Bay,Male,Right,11.3
Dvina_Bay,Male,Right,14.9
Dvina_Bay,Male,Right,12.6
Dvina_Bay,Male,Right,16.3
Dvina_Bay,Male,Right,19.6
Dvina_Bay,Male,Right,14.6
Dvina_Bay,Male,Right,13.3
Dvina_Bay,Male,Right,16.1
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,16.1
Dvina_Bay,Male,Right,14.3
Dvina_Bay,Male,Right,16.3
Dvina_Bay,Male,Right,20.6
Dvina_Bay,Male,Right,14.6
Dvina_Bay,Male,Right,16.2
Dvina_Bay,Male,Right,16.9
Dvina_Bay,Male,Right,15.2
Dvina_Bay,Male,Right,15.5
Dvina_Bay,Male,Right,14.8
Dvina_Bay,Male,Right,15.7
Dvina_Bay,Male,Right,13.6
Dvina_Bay,Male,Right,14.3
Dvina_Bay,Male,Right,14.8
Dvina_Bay,Male,Right,13.9
Dvina_Bay,Male,Right,14.6
Dvina_Bay,Male,Right,14.0
Dvina_Bay,Male,Right,11.0
Dvina_Bay,Male,Right,14.2
Dvina_Bay,Male,Right,10.3
Dvina_Bay,Male,Right,9.5
Dvina_Bay,Male,Right,10.4
Dvina_Bay,Male,Right,10.0
Dvina_Bay,Male,Right,12.6
Dvina_Bay,Male,Right,12.3
Dvina_Bay,Male,Right,11.7
Dvina_Bay,Male,Right,13.2
Dvina_Bay,Male,Right,12.6
Dvina_Bay,Male,Right,12.3
Dvina_Bay,Male,Right,13.7
Dvina_Bay,Male,Right,13.4
Dvina_Bay,Male,Right,14.0
Dvina_Bay,Male,Right,9.2
Dvina_Bay,Male,Right,21.6
Dvina_Bay,Male,Right,22.0
Dvina_Bay,Male,Right,22.2
Dvina_Bay,Male,Right,19.6
Dvina_Bay,Male,Right,20.9
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,16.3
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,15.6
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,24.0
Dvina_Bay,Male,Right,17.2
Dvina_Bay,Male,Right,17.7
Dvina_Bay,Male,Right,14.9
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,23.7
Dvina_Bay,Male,Right,18.4
Dvina_Bay,Male,Right,18.0
Dvina_Bay,Male,Right,22.8
Dvina_Bay,Male,Right,18.1
Dvina_Bay,Male,Right,15.8
Dvina_Bay,Male,Right,17.0
Dvina_Bay,Male,Right,17.3
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,16.2
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,18.2
Dvina_Bay,Male,Right,17.2
Dvina_Bay,Male,Right,17.1
Dvina_Bay,Male,Right,19.3
Dvina_Bay,Male,Right,15.0
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,18.1
Dvina_Bay,Male,Right,14.8
Dvina_Bay,Male,Right,23.8
Dvina_Bay,Male,Right,18.2
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,16.3
Dvina_Bay,Male,Right,17.9
Dvina_Bay,Male,Right,15.9
Dvina_Bay,Male,Right,19.6
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,20.1
Dvina_Bay,Male,Right,17.4
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,17.2
Dvina_Bay,Male,Right,13.7
Dvina_Bay,Male,Right,19.9
Dvina_Bay,Male,Right,18.5
Dvina_Bay,Male,Right,17.8
Dvina_Bay,Male,Right,15.1
Dvina_Bay,Male,Right,22.7
Dvina_Bay,Male,Right,20.5
Dvina_Bay,Male,Right,25.8
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,19.9
Dvina_Bay,Male,Right,26.2
Dvina_Bay,Male,Right,20.1
Dvina_Bay,Male,Right,19.5
Dvina_Bay,Male,Right,21.3
Dvina_Bay,Male,Right,15.2
Dvina_Bay,Male,Right,20.1
Dvina_Bay,Male,Right,14.0
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,19.0
Dvina_Bay,Male,Right,21.7
Dvina_Bay,Male,Right,22.7
Dvina_Bay,Male,Right,21.5
Dvina_Bay,Male,Right,26.7
Dvina_Bay,Male,Right,16.8
Dvina_Bay,Male,Right,15.7
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,14.9
Dvina_Bay,Male,Right,16.7
Dvina_Bay,Male,Right,18.3
Dvina_Bay,Male,Right,20.8
Dvina_Bay,Male,Right,20.9
Dvina_Bay,Male,Right,16.2
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,19.8
Dvina_Bay,Male,Right,22.2
Dvina_Bay,Male,Right,19.8
Dvina_Bay,Male,Right,18.1
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,18.2
Dvina_Bay,Male,Right,20.4
Dvina_Bay,Male,Right,17.8
Dvina_Bay,Male,Right,18.8
Dvina_Bay,Male,Right,17.0
Dvina_Bay,Male,Right,19.0
Dvina_Bay,Male,Right,18.4
Dvina_Bay,Male,Right,17.4
Dvina_Bay,Male,Right,19.4
Dvina_Bay,Male,Right,20.2
Dvina_Bay,Male,Right,19.3
Dvina_Bay,Male,Right,18.5
Dvina_Bay,Male,Right,18.5
Dvina_Bay,Male,Right,18.2
Dvina_Bay,Male,Right,15.7
Dvina_Bay,Male,Right,17.6
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,12.3
Dvina_Bay,Male,Right,11.9
Dvina_Bay,Male,Right,14.8
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,22.3
Dvina_Bay,Male,Right,21.0
Dvina_Bay,Male,Right,16.5
Dvina_Bay,Male,Right,17.1
Dvina_Bay,Male,Right,17.2
Dvina_Bay,Male,Right,20.9
Dvina_Bay,Male,Right,14.9
Dvina_Bay,Male,Right,12.9
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,21.8
Dvina_Bay,Male,Right,17.5
Dvina_Bay,Male,Right,16.4
Dvina_Bay,Male,Right,17.2
Dvina_Bay,Male,Right,14.8
Dvina_Bay,Male,Right,15.5
Dvina_Bay,Male,Right,18.5
Dvina_Bay,Male,Right,18.6
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,15.2
Dvina_Bay,Male,Right,15.6
Dvina_Bay,Male,Right,15.1
Dvina_Bay,Male,Right,15.7
Dvina_Bay,Male,Right,15.4
Dvina_Bay,Male,Right,15.1
Dvina_Bay,Male,Right,18.1
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,22.9
Dvina_Bay,Male,Right,22.3
Dvina_Bay,Male,Right,17.4
Dvina_Bay,Male,Right,20.0
Dvina_Bay,Male,Right,16.3
Dvina_Bay,Male,Right,16.6
Dvina_Bay,Male,Right,14.6
Dvina_Bay,Male,Right,16.0
Dvina_Bay,Male,Right,16.9
Dvina_Bay,Male,Right,16.8
Dvina_Bay,Male,Right,19.1
Dvina_Bay,Male,Right,18.0
Dvina_Bay,Male,Right,18.5
